Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang
0.0,1.05,0.0,1.04,-0.036292908525752794,1.0470040608135796,-0.018224189498577712
1.0e-6,1.05,-2.0503947875443857e-17,1.04,-0.03629290852575283,1.0470040608135796,-0.01822418949857755
4.2720534632432615e-6,1.05,-8.710598390391055e-17,1.04,-0.0362929085257529,1.0470040608135796,-0.018224189498577008
1.152012768113024e-5,1.0500000000000003,-1.4130120742725066e-16,1.04,-0.03629290852575311,1.0470040608135796,-0.018224189498575814
2.9338518174044074e-5,1.0500000000000012,-1.0010505131311953e-15,1.0400000000000011,-0.03629290852575263,1.0470040608135793,-0.01822418949857293
6.248147056150816e-5,1.0500000000000058,-1.0813092551752466e-15,1.0400000000000056,-0.03629290852575175,1.0470040608135793,-0.018224189498567914
0.00010285553876200147,1.0500000000000136,3.2164344176643086e-16,1.0400000000000134,-0.03629290852574938,1.0470040608135798,-0.018224189498562825
0.00016250870293497193,1.0500000000000271,4.413566830966673e-15,1.0400000000000267,-0.03629290852574382,1.0470040608135835,-0.018224189498558026
0.00025820930364481667,1.0500000000000442,1.1520638717797532e-14,1.040000000000045,-0.036292908525733615,1.0470040608136006,-0.018224189498556857
0.00035820930364481666,1.0500000000000556,1.2782788296557722e-14,1.0400000000000567,-0.0362929085257296,1.0470040608136324,-0.018224189498560892
0.00045820930364481665,1.0500000000000673,8.052726713348285e-15,1.040000000000069,-0.03629290852573203,1.0470040608136653,-0.018224189498566745
0.0005582093036448167,1.0500000000000838,1.592934908657466e-15,1.0400000000000857,-0.036292908525736765,1.0470040608136861,-0.018224189498572418
0.0006582093036448167,1.0500000000000986,-4.565462507898444e-15,1.0400000000001015,-0.03629290852574091,1.047004060813692,-0.01822418949857687
0.0007582093036448168,1.0500000000001044,-9.022824402269734e-15,1.0400000000001084,-0.036292908525743295,1.0470040608136886,-0.01822418949857943
0.0008582093036448168,1.0500000000001,-1.1382370950217372e-14,1.0400000000001057,-0.036292908525743045,1.0470040608136824,-0.018224189498580286
0.0009582093036448169,1.0500000000000904,-1.2228436303247472e-14,1.040000000000098,-0.03629290852574148,1.0470040608136755,-0.018224189498579724
0.0010582093036448168,1.0500000000000802,-1.2492008899782365e-14,1.0400000000000904,-0.03629290852573954,1.0470040608136673,-0.018224189498577868
0.0011582093036448169,1.0500000000000722,-1.084088125278304e-14,1.0400000000000849,-0.03629290852573623,1.0470040608136575,-0.018224189498575148
0.001258209303644817,1.0500000000000649,-8.476838191440653e-15,1.0400000000000804,-0.03629290852573233,1.047004060813648,-0.018224189498571693
0.001358209303644817,1.0500000000000573,-7.167690877214988e-15,1.0400000000000755,-0.036292908525729986,1.047004060813641,-0.018224189498567987
0.001458209303644817,1.0500000000000502,-4.197816485016263e-15,1.0400000000000709,-0.0362929085257265,1.047004060813637,-0.018224189498565163
0.001558209303644817,1.0500000000000453,-8.326864034017757e-16,1.0400000000000689,-0.036292908525722686,1.0470040608136353,-0.018224189498563276
0.001658209303644817,1.0500000000000431,1.8683399422823386e-15,1.0400000000000689,-0.03629290852572039,1.047004060813634,-0.01822418949856157
0.0017582093036448171,1.0500000000000422,3.8944854627650426e-15,1.0400000000000698,-0.036292908525718974,1.0470040608136333,-0.01822418949855944
0.0018582093036448172,1.050000000000042,5.4697449532489484e-15,1.040000000000071,-0.03629290852571821,1.0470040608136344,-0.018224189498557156
0.001958209303644817,1.050000000000042,6.333929165132094e-15,1.0400000000000729,-0.03629290852571809,1.0470040608136364,-0.018224189498555688
0.002058209303644817,1.0500000000000422,8.280209108413428e-15,1.0400000000000753,-0.03629290852571701,1.0470040608136384,-0.01822418949855544
0.0021582093036448167,1.0500000000000431,9.49936705448705e-15,1.0400000000000778,-0.03629290852571686,1.0470040608136397,-0.018224189498555747
0.0022582093036448165,1.050000000000044,1.0590803816735363e-14,1.04000000000008,-0.036292908525716906,1.047004060813641,-0.018224189498555934
0.0023582093036448163,1.0500000000000442,1.0989334276495527e-14,1.0400000000000813,-0.03629290852571775,1.0470040608136422,-0.018224189498555497
0.002458209303644816,1.050000000000044,1.1130805841043533e-14,1.0400000000000822,-0.036292908525718655,1.0470040608136428,-0.018224189498554894
0.002558209303644816,1.0500000000000445,1.1922779708416625e-14,1.0400000000000835,-0.03629290852571942,1.0470040608136435,-0.018224189498554665
0.002658209303644816,1.0500000000000445,1.2737982908494363e-14,1.0400000000000846,-0.03629290852571976,1.0470040608136435,-0.018224189498554866
0.0027582093036448156,1.050000000000044,1.3500335765309982e-14,1.040000000000085,-0.036292908525720244,1.0470040608136435,-0.018224189498555237
0.0028582093036448155,1.0500000000000433,1.4989812768212127e-14,1.0400000000000849,-0.03629290852572041,1.0470040608136433,-0.018224189498555452
0.0029582093036448153,1.050000000000043,1.6190197067005748e-14,1.0400000000000849,-0.03629290852572057,1.047004060813643,-0.01822418949855493
0.003058209303644815,1.0500000000000431,1.6721402214380925e-14,1.0400000000000853,-0.03629290852572169,1.0470040608136428,-0.01822418949855377
0.003158209303644815,1.0500000000000436,1.765193022915457e-14,1.040000000000086,-0.03629290852572248,1.0470040608136426,-0.018224189498552885
0.0032582093036448148,1.0500000000000438,1.8797961811125833e-14,1.0400000000000862,-0.036292908525722686,1.0470040608136433,-0.018224189498552732
0.0033582093036448146,1.0500000000000438,2.0456632124844123e-14,1.0400000000000866,-0.03629290852572236,1.047004060813644,-0.01822418949855322
