Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-102-1_i_mag
0.0,0.8766897325998442,-0.46639627621941215,0.9930309027000723
1.0e-6,0.8766897325998443,-0.46639627621941226,0.9930309027000724
2.243632708536597e-6,0.8766897325998443,-0.4663962762194124,0.9930309027000725
5.639723420255787e-6,0.8766897325998445,-0.46639627621941254,0.9930309027000728
9.93655471936535e-6,0.8766897325998448,-0.46639627621941243,0.9930309027000731
1.5729658882021762e-5,0.8766897325998453,-0.46639627621941177,0.9930309027000731
3.27786268446348e-5,0.8766897325998467,-0.46639627621940594,0.9930309027000717
5.42223708873778e-5,0.8766897325998486,-0.4663962762193915,0.9930309027000666
0.00010010611425962729,0.8766897325998537,-0.4663962762193402,0.993030902700047
0.00020010611425962728,0.8766897325998684,-0.46639627621918484,0.9930309026999868
0.0003001061142596273,0.8766897325998837,-0.46639627621905627,0.99303090269994
0.00040010611425962727,0.8766897325998928,-0.4663962762190115,0.9930309026999271
0.0005001061142596273,0.8766897325998929,-0.4663962762190517,0.9930309026999461
0.0006001061142596274,0.8766897325998855,-0.46639627621914304,0.9930309026999824
0.0007001061142596274,0.8766897325998747,-0.46639627621924207,0.9930309027000194
0.0008001061142596274,0.8766897325998656,-0.46639627621931706,0.9930309027000466
0.0009001061142596275,0.8766897325998607,-0.4663962762193554,0.9930309027000602
0.0010001061142596275,0.8766897325998594,-0.46639627621936247,0.9930309027000624
0.0011001061142596276,0.8766897325998589,-0.466396276219353,0.9930309027000576
0.0012001061142596276,0.8766897325998566,-0.46639627621934193,0.9930309027000502
0.0013001061142596277,0.8766897325998506,-0.46639627621933893,0.9930309027000436
0.0014001061142596277,0.8766897325998413,-0.46639627621934654,0.9930309027000389
0.0015001061142596278,0.8766897325998302,-0.4663962762193617,0.9930309027000362
0.0016001061142596278,0.8766897325998181,-0.4663962762193793,0.9930309027000338
0.0017001061142596279,0.8766897325998066,-0.46639627621939467,0.9930309027000309
0.001800106114259628,0.8766897325997963,-0.46639627621940555,0.9930309027000269
0.001900106114259628,0.8766897325997863,-0.466396276219412,0.9930309027000211
0.002000106114259628,0.8766897325997762,-0.46639627621941554,0.9930309027000139
0.002100106114259628,0.8766897325997655,-0.466396276219418,0.9930309027000056
0.0022001061142596277,0.8766897325997542,-0.46639627621942054,0.9930309026999968
0.0023001061142596275,0.8766897325997419,-0.4663962762194241,0.9930309026999876
0.0024001061142596273,0.8766897325997298,-0.4663962762194284,0.993030902699979
0.002500106114259627,0.876689732599717,-0.4663962762194329,0.9930309026999697
0.002600106114259627,0.8766897325997044,-0.46639627621943675,0.9930309026999604
0.002700106114259627,0.8766897325996915,-0.46639627621943996,0.9930309026999506
0.0028001061142596266,0.8766897325996784,-0.4663962762194425,0.9930309026999402
0.0029001061142596265,0.8766897325996653,-0.46639627621944435,0.9930309026999296
0.0030001061142596263,0.8766897325996521,-0.4663962762194458,0.9930309026999186
0.003100106114259626,0.8766897325996387,-0.466396276219447,0.9930309026999072
0.003200106114259626,0.8766897325996252,-0.4663962762194479,0.9930309026998958
0.0033001061142596258,0.8766897325996118,-0.4663962762194485,0.9930309026998843
0.0034001061142596256,0.8766897325995984,-0.466396276219449,0.9930309026998726
0.0035001061142596254,0.8766897325995845,-0.4663962762194492,0.9930309026998604
0.0036001061142596253,0.8766897325995711,-0.46639627621944896,0.9930309026998485
0.003700106114259625,0.8766897325995575,-0.46639627621944824,0.9930309026998362
0.003800106114259625,0.8766897325995442,-0.46639627621944735,0.993030902699824
0.0039001061142596247,0.8766897325995311,-0.46639627621944624,0.9930309026998119
0.004000106114259625,0.876689732599518,-0.46639627621944496,0.9930309026997998
0.004100106114259625,0.8766897325995049,-0.4663962762194436,0.9930309026997876
0.0042001061142596255,0.8766897325994917,-0.46639627621944196,0.9930309026997751
0.004300106114259626,0.8766897325994784,-0.46639627621944024,0.9930309026997626
0.004400106114259626,0.876689732599465,-0.4663962762194382,0.9930309026997498
0.004500106114259626,0.8766897325994522,-0.46639627621943597,0.9930309026997374
0.004600106114259627,0.8766897325994393,-0.4663962762194335,0.9930309026997248
0.004700106114259627,0.876689732599427,-0.4663962762194308,0.9930309026997127
0.004800106114259627,0.8766897325994146,-0.4663962762194279,0.9930309026997004
0.004900106114259627,0.8766897325994026,-0.4663962762194248,0.9930309026996885
0.005000106114259628,0.8766897325993904,-0.46639627621942165,0.9930309026996762
0.005100106114259628,0.8766897325993783,-0.46639627621941826,0.9930309026996639
0.005200106114259628,0.8766897325993661,-0.4663962762194149,0.9930309026996516
0.005300106114259628,0.876689732599354,-0.4663962762194113,0.9930309026996392
0.005400106114259629,0.8766897325993425,-0.4663962762194078,0.9930309026996273
0.005500106114259629,0.8766897325993311,-0.4663962762194044,0.9930309026996158
0.005600106114259629,0.8766897325993199,-0.4663962762194008,0.9930309026996041
