Time,BUS 1-BUS 2-i_1_I_R,BUS 1-BUS 2-i_1_I_I,BUS 1-BUS 2-i_1_static_I_R,BUS 1-BUS 2-i_1_static_I_I
0.006973985935451401,0.2386817097522354,-0.062452945483125556,0.2386817097522354,-0.062452945483125556
0.007073985935451401,0.23868170975267541,-0.06245294548288509,0.23868170975267541,-0.06245294548288509
0.007173985935451401,0.2386817097531192,-0.0624529454826547,0.2386817097531192,-0.0624529454826547
0.007273985935451401,0.23868170975356653,-0.06245294548244132,0.23868170975356653,-0.06245294548244132
0.007373985935451402,0.2386817097540155,-0.062452945482243366,0.2386817097540155,-0.062452945482243366
0.007473985935451402,0.23868170975446734,-0.06245294548205904,0.23868170975446734,-0.06245294548205904
0.007573985935451402,0.23868170975492042,-0.062452945481893625,0.23868170975492042,-0.062452945481893625
0.0076739859354514025,0.2386817097553744,-0.062452945481740255,0.2386817097553744,-0.062452945481740255
0.007773985935451403,0.23868170975582906,-0.062452945481598944,0.23868170975582906,-0.062452945481598944
0.007873985935451402,0.23868170975628378,-0.06245294548147318,0.23868170975628378,-0.06245294548147318
0.007973985935451402,0.23868170975673736,-0.06245294548135962,0.23868170975673736,-0.06245294548135962
0.008073985935451401,0.2386817097571899,-0.06245294548125997,0.2386817097571899,-0.06245294548125997
0.0081739859354514,0.23868170975764075,-0.06245294548118121,0.23868170975764075,-0.06245294548118121
0.0082739859354514,0.23868170975809047,-0.06245294548110946,0.23868170975809047,-0.06245294548110946
0.008373985935451399,0.23868170975853756,-0.062452945481050015,0.23868170975853756,-0.062452945481050015
0.008473985935451398,0.238681709758981,-0.06245294548100817,0.238681709758981,-0.06245294548100817
0.008573985935451398,0.2386817097594213,-0.0624529454809752,0.2386817097594213,-0.0624529454809752
0.008673985935451397,0.2386817097598569,-0.06245294548095817,0.2386817097598569,-0.06245294548095817
0.008773985935451397,0.23868170976028863,-0.06245294548095355,0.23868170976028863,-0.06245294548095355
0.008873985935451396,0.23868170976071618,-0.062452945480959636,0.23868170976071618,-0.062452945480959636
0.008973985935451395,0.2386817097611384,-0.06245294548097826,0.2386817097611384,-0.06245294548097826
0.009073985935451395,0.23868170976155467,-0.06245294548101117,0.23868170976155467,-0.06245294548101117
0.009173985935451394,0.2386817097619658,-0.06245294548105313,0.2386817097619658,-0.06245294548105313
0.009273985935451394,0.23868170976237085,-0.062452945481107705,0.23868170976237085,-0.062452945481107705
0.009373985935451393,0.23868170976276726,-0.06245294548117331,0.23868170976276726,-0.06245294548117331
0.009473985935451392,0.23868170976315883,-0.06245294548124969,0.23868170976315883,-0.06245294548124969
0.009573985935451392,0.23868170976354283,-0.06245294548133529,0.23868170976354283,-0.06245294548133529
0.009673985935451391,0.23868170976391817,-0.062452945481431967,0.23868170976391817,-0.062452945481431967
0.00977398593545139,0.2386817097642858,-0.062452945481539617,0.2386817097642858,-0.062452945481539617
0.00987398593545139,0.23868170976464612,-0.06245294548165651,0.23868170976464612,-0.06245294548165651
0.00997398593545139,0.23868170976499725,-0.06245294548177929,0.23868170976499725,-0.06245294548177929
0.010073985935451389,0.23868170976533984,-0.062452945481916586,0.23868170976533984,-0.062452945481916586
0.010173985935451388,0.23868170976567246,-0.062452945482061595,0.23868170976567246,-0.062452945482061595
0.010273985935451388,0.23868170976599634,-0.06245294548221248,0.23868170976599634,-0.06245294548221248
0.010373985935451387,0.23868170976631053,-0.062452945482371035,0.23868170976631053,-0.062452945482371035
0.010473985935451386,0.2386817097666147,-0.062452945482539046,0.2386817097666147,-0.062452945482539046
0.010573985935451386,0.23868170976690878,-0.06245294548271301,0.23868170976690878,-0.06245294548271301
0.010673985935451385,0.23868170976719308,-0.06245294548289296,0.23868170976719308,-0.06245294548289296
0.010773985935451385,0.23868170976746683,-0.06245294548308412,0.23868170976746683,-0.06245294548308412
0.010873985935451384,0.23868170976772957,-0.062452945483277865,0.23868170976772957,-0.062452945483277865
0.010973985935451383,0.23868170976798167,-0.062452945483479363,0.23868170976798167,-0.062452945483479363
0.011073985935451383,0.23868170976822306,-0.06245294548368515,0.23868170976822306,-0.06245294548368515
0.011173985935451382,0.2386817097684525,-0.0624529454838971,0.2386817097684525,-0.0624529454838971
0.011273985935451382,0.2386817097686714,-0.062452945484115056,0.2386817097686714,-0.062452945484115056
0.011373985935451381,0.23868170976887843,-0.06245294548433567,0.23868170976887843,-0.06245294548433567
0.01147398593545138,0.23868170976907388,-0.06245294548456065,0.23868170976907388,-0.06245294548456065
0.01157398593545138,0.23868170976925854,-0.062452945484791675,0.23868170976925854,-0.062452945484791675
0.011673985935451379,0.2386817097694309,-0.062452945485023684,0.2386817097694309,-0.062452945485023684
0.011773985935451379,0.23868170976959222,-0.06245294548526173,0.23868170976959222,-0.06245294548526173
0.011873985935451378,0.23868170976974046,-0.06245294548549564,0.23868170976974046,-0.06245294548549564
0.011973985935451377,0.23868170976987743,-0.062452945485739056,0.23868170976987743,-0.062452945485739056
0.012073985935451377,0.23868170977000272,-0.06245294548598168,0.23868170977000272,-0.06245294548598168
0.012173985935451376,0.2386817097701156,-0.06245294548622874,0.2386817097701156,-0.06245294548622874
0.012273985935451375,0.23868170977021774,-0.062452945486474926,0.23868170977021774,-0.062452945486474926
0.012373985935451375,0.23868170977030806,-0.06245294548672202,0.23868170977030806,-0.06245294548672202
0.012473985935451374,0.23868170977038602,-0.06245294548697011,0.23868170977038602,-0.06245294548697011
0.012573985935451374,0.23868170977045192,-0.06245294548721914,0.23868170977045192,-0.06245294548721914
0.012673985935451373,0.23868170977050596,-0.06245294548746911,0.23868170977050596,-0.06245294548746911
0.012773985935451372,0.23868170977054848,-0.06245294548771653,0.23868170977054848,-0.06245294548771653
0.012873985935451372,0.2386817097705795,-0.06245294548796312,0.2386817097705795,-0.06245294548796312
0.012973985935451371,0.23868170977059888,-0.06245294548821236,0.23868170977059888,-0.06245294548821236
0.01307398593545137,0.2386817097706064,-0.06245294548845734,0.2386817097706064,-0.06245294548845734
0.01317398593545137,0.23868170977060307,-0.06245294548869972,0.23868170977060307,-0.06245294548869972
0.01327398593545137,0.23868170977058772,-0.062452945488944776,0.23868170977058772,-0.062452945488944776
0.013373985935451369,0.23868170977056222,-0.062452945489185445,0.23868170977056222,-0.062452945489185445
0.013473985935451368,0.23868170977052466,-0.06245294548942534,0.23868170977052466,-0.06245294548942534
0.013573985935451368,0.23868170977047634,-0.06245294548966089,0.23868170977047634,-0.06245294548966089
0.013673985935451367,0.23868170977041755,-0.062452945489892074,0.23868170977041755,-0.062452945489892074
0.013773985935451366,0.2386817097703484,-0.062452945490120614,0.2386817097703484,-0.062452945490120614
0.013873985935451366,0.23868170977026848,-0.06245294549034655,0.23868170977026848,-0.06245294549034655
0.013973985935451365,0.23868170977017772,-0.06245294549056988,0.23868170977017772,-0.06245294549056988
0.014073985935451365,0.23868170977007738,-0.062452945490787046,0.23868170977007738,-0.062452945490787046
0.014173985935451364,0.23868170976996667,-0.06245294549100157,0.23868170976996667,-0.06245294549100157
0.014273985935451363,0.2386817097698468,-0.0624529454912099,0.2386817097698468,-0.0624529454912099
0.014373985935451363,0.23868170976971687,-0.06245294549141556,0.23868170976971687,-0.06245294549141556
0.014473985935451362,0.2386817097695781,-0.062452945491615,0.2386817097695781,-0.062452945491615
0.014573985935451362,0.23868170976942912,-0.062452945491810054,0.23868170976942912,-0.062452945491810054
0.014673985935451361,0.23868170976927236,-0.06245294549199882,0.23868170976927236,-0.06245294549199882
0.01477398593545136,0.23868170976910644,-0.0624529454921831,0.23868170976910644,-0.0624529454921831
0.01487398593545136,0.23868170976893152,-0.06245294549235945,0.23868170976893152,-0.06245294549235945
0.01497398593545136,0.23868170976874947,-0.06245294549253117,0.23868170976874947,-0.06245294549253117
0.015073985935451359,0.2386817097685585,-0.06245294549270013,0.2386817097685585,-0.06245294549270013
0.015173985935451358,0.23868170976836137,-0.062452945492859215,0.23868170976836137,-0.062452945492859215
0.015273985935451357,0.23868170976815556,-0.062452945493012044,0.23868170976815556,-0.062452945493012044
0.015373985935451357,0.23868170976794356,-0.06245294549315846,0.23868170976794356,-0.06245294549315846
0.015473985935451356,0.23868170976772354,-0.06245294549329858,0.23868170976772354,-0.06245294549329858
0.015573985935451356,0.23868170976749742,-0.062452945493428814,0.23868170976749742,-0.062452945493428814
0.015673985935451357,0.23868170976726502,-0.06245294549355435,0.23868170976726502,-0.06245294549355435
0.015773985935451356,0.2386817097670262,-0.062452945493676935,0.2386817097670262,-0.062452945493676935
0.015873985935451355,0.2386817097667821,-0.06245294549378437,0.2386817097667821,-0.06245294549378437
0.015973985935451355,0.238681709766532,-0.06245294549389227,0.238681709766532,-0.06245294549389227
0.016073985935451354,0.2386817097662758,-0.06245294549398682,0.2386817097662758,-0.06245294549398682
0.016173985935451354,0.2386817097660156,-0.06245294549407477,0.2386817097660156,-0.06245294549407477
0.016273985935451353,0.23868170976574998,-0.06245294549415969,0.23868170976574998,-0.06245294549415969
0.016373985935451352,0.23868170976548084,-0.0624529454942345,0.23868170976548084,-0.0624529454942345
0.016473985935451352,0.23868170976520697,-0.06245294549429933,0.23868170976520697,-0.06245294549429933
0.01657398593545135,0.23868170976492895,-0.06245294549435582,0.23868170976492895,-0.06245294549435582
0.01667398593545135,0.23868170976464778,-0.06245294549440566,0.23868170976464778,-0.06245294549440566
0.01677398593545135,0.2386817097643631,-0.06245294549444884,0.2386817097643631,-0.06245294549444884
0.01687398593545135,0.23868170976407552,-0.0624529454944836,0.23868170976407552,-0.0624529454944836
0.01697398593545135,0.2386817097637845,-0.06245294549450999,0.2386817097637845,-0.06245294549450999
0.017073985935451348,0.23868170976349257,-0.06245294549452954,0.23868170976349257,-0.06245294549452954
0.017173985935451348,0.23868170976319836,-0.062452945494538885,0.23868170976319836,-0.062452945494538885
0.017273985935451347,0.2386817097629019,-0.06245294549454321,0.2386817097629019,-0.06245294549454321
0.017373985935451346,0.23868170976260444,-0.06245294549453725,0.23868170976260444,-0.06245294549453725
0.017473985935451346,0.2386817097623049,-0.06245294549452454,0.2386817097623049,-0.06245294549452454
0.017573985935451345,0.2386817097620056,-0.062452945494503156,0.2386817097620056,-0.062452945494503156
0.017673985935451345,0.2386817097617044,-0.06245294549447674,0.2386817097617044,-0.06245294549447674
0.017773985935451344,0.23868170976140263,-0.06245294549443998,0.23868170976140263,-0.06245294549443998
0.017873985935451343,0.23868170976110073,-0.062452945494396325,0.23868170976110073,-0.062452945494396325
0.017973985935451343,0.23868170976080025,-0.062452945494343916,0.23868170976080025,-0.062452945494343916
0.018073985935451342,0.23868170976049918,-0.062452945494288085,0.23868170976049918,-0.062452945494288085
0.01817398593545134,0.23868170976019815,-0.062452945494218405,0.23868170976019815,-0.062452945494218405
0.01827398593545134,0.23868170975989877,-0.06245294549414516,0.23868170975989877,-0.06245294549414516
0.01837398593545134,0.23868170975960093,-0.06245294549406311,0.23868170975960093,-0.06245294549406311
0.01847398593545134,0.2386817097593048,-0.06245294549397578,0.2386817097593048,-0.06245294549397578
0.01857398593545134,0.2386817097590092,-0.06245294549387973,0.2386817097590092,-0.06245294549387973
0.01867398593545134,0.23868170975871608,-0.06245294549377658,0.23868170975871608,-0.06245294549377658
0.018773985935451338,0.23868170975842518,-0.06245294549366634,0.23868170975842518,-0.06245294549366634
0.018873985935451337,0.23868170975813685,-0.06245294549354898,0.23868170975813685,-0.06245294549354898
0.018973985935451337,0.23868170975785102,-0.062452945493426226,0.23868170975785102,-0.062452945493426226
0.019073985935451336,0.23868170975756745,-0.06245294549329811,0.23868170975756745,-0.06245294549329811
0.019173985935451335,0.23868170975728725,-0.06245294549315935,0.23868170975728725,-0.06245294549315935
0.019273985935451335,0.23868170975701028,-0.06245294549301688,0.23868170975701028,-0.06245294549301688
0.019373985935451334,0.23868170975673766,-0.062452945492867146,0.23868170975673766,-0.062452945492867146
0.019473985935451334,0.2386817097564682,-0.06245294549271198,0.2386817097564682,-0.06245294549271198
0.019573985935451333,0.23868170975620284,-0.0624529454925513,0.23868170975620284,-0.0624529454925513
0.019673985935451332,0.23868170975594147,-0.06245294549238339,0.23868170975594147,-0.06245294549238339
0.019773985935451332,0.23868170975568342,-0.06245294549221349,0.23868170975568342,-0.06245294549221349
0.01987398593545133,0.23868170975543102,-0.06245294549203623,0.23868170975543102,-0.06245294549203623
0.01997398593545133,0.238681709755183,-0.06245294549185342,0.238681709755183,-0.06245294549185342
0.02007398593545133,0.23868170975493946,-0.06245294549166335,0.23868170975493946,-0.06245294549166335
0.02017398593545133,0.23868170975470146,-0.06245294549146939,0.23868170975470146,-0.06245294549146939
0.02027398593545133,0.23868170975446787,-0.062452945491273344,0.23868170975446787,-0.062452945491273344
0.020373985935451328,0.2386817097542398,-0.06245294549107341,0.2386817097542398,-0.06245294549107341
0.020473985935451328,0.2386817097540174,-0.06245294549086611,0.2386817097540174,-0.06245294549086611
0.020573985935451327,0.2386817097538003,-0.0624529454906532,0.2386817097538003,-0.0624529454906532
0.020673985935451326,0.23868170975358938,-0.06245294549043809,0.23868170975358938,-0.06245294549043809
0.020773985935451326,0.2386817097533829,-0.06245294549022088,0.2386817097533829,-0.06245294549022088
0.020873985935451325,0.23868170975318287,-0.06245294548999625,0.23868170975318287,-0.06245294548999625
0.020973985935451325,0.23868170975298972,-0.06245294548977281,0.23868170975298972,-0.06245294548977281
0.021073985935451324,0.23868170975280123,-0.06245294548954381,0.23868170975280123,-0.06245294548954381
0.021173985935451323,0.23868170975261968,-0.06245294548931254,0.23868170975261968,-0.06245294548931254
0.021273985935451323,0.23868170975244452,-0.06245294548907385,0.23868170975244452,-0.06245294548907385
0.021373985935451322,0.23868170975227535,-0.06245294548883642,0.23868170975227535,-0.06245294548883642
0.02147398593545132,0.23868170975211314,-0.06245294548859497,0.23868170975211314,-0.06245294548859497
0.02157398593545132,0.23868170975195718,-0.06245294548835476,0.23868170975195718,-0.06245294548835476
0.02167398593545132,0.23868170975180752,-0.06245294548810714,0.23868170975180752,-0.06245294548810714
0.02177398593545132,0.23868170975166414,-0.06245294548786249,0.23868170975166414,-0.06245294548786249
0.02187398593545132,0.2386817097515288,-0.06245294548761373,0.2386817097515288,-0.06245294548761373
0.02197398593545132,0.23868170975139902,-0.06245294548736282,0.23868170975139902,-0.06245294548736282
0.022073985935451318,0.23868170975127612,-0.06245294548711309,0.23868170975127612,-0.06245294548711309
0.022173985935451317,0.23868170975115993,-0.06245294548685764,0.23868170975115993,-0.06245294548685764
0.022273985935451317,0.23868170975104966,-0.06245294548660865,0.23868170975104966,-0.06245294548660865
0.022373985935451316,0.23868170975094677,-0.062452945486352156,0.23868170975094677,-0.062452945486352156
0.022473985935451316,0.23868170975085065,-0.06245294548609685,0.23868170975085065,-0.06245294548609685
0.022573985935451315,0.23868170975076133,-0.06245294548584103,0.23868170975076133,-0.06245294548584103
0.022673985935451314,0.23868170975067854,-0.06245294548558813,0.23868170975067854,-0.06245294548558813
0.022773985935451314,0.23868170975060185,-0.06245294548533303,0.23868170975060185,-0.06245294548533303
0.022873985935451313,0.2386817097505319,-0.062452945485077405,0.2386817097505319,-0.062452945485077405
0.022973985935451312,0.2386817097504689,-0.06245294548482295,0.2386817097504689,-0.06245294548482295
0.023073985935451312,0.2386817097504128,-0.06245294548456969,0.2386817097504128,-0.06245294548456969
0.02317398593545131,0.23868170975036374,-0.06245294548431242,0.23868170975036374,-0.06245294548431242
0.02327398593545131,0.23868170975032055,-0.062452945484059864,0.23868170975032055,-0.062452945484059864
0.02337398593545131,0.23868170975028344,-0.062452945483808565,0.23868170975028344,-0.062452945483808565
0.02347398593545131,0.23868170975025266,-0.0624529454835585,0.23868170975025266,-0.0624529454835585
0.02357398593545131,0.23868170975022857,-0.06245294548330963,0.23868170975022857,-0.06245294548330963
0.023673985935451308,0.2386817097502108,-0.062452945483060254,0.2386817097502108,-0.062452945483060254
0.023773985935451308,0.23868170975019964,-0.06245294548281556,0.23868170975019964,-0.06245294548281556
0.023873985935451307,0.2386817097501935,-0.0624529454825722,0.2386817097501935,-0.0624529454825722
0.023973985935451306,0.23868170975019415,-0.06245294548233176,0.23868170975019415,-0.06245294548233176
0.024073985935451306,0.23868170975020062,-0.062452945482092584,0.23868170975020062,-0.062452945482092584
0.024173985935451305,0.23868170975021258,-0.06245294548185471,0.23868170975021258,-0.06245294548185471
0.024273985935451305,0.23868170975023043,-0.06245294548161984,0.23868170975023043,-0.06245294548161984
0.024373985935451304,0.23868170975025446,-0.06245294548138448,0.23868170975025446,-0.06245294548138448
0.024473985935451303,0.2386817097502826,-0.062452945481155694,0.2386817097502826,-0.062452945481155694
0.024573985935451303,0.23868170975031713,-0.06245294548092816,0.23868170975031713,-0.06245294548092816
0.024673985935451302,0.23868170975035688,-0.06245294548070366,0.23868170975035688,-0.06245294548070366
0.0247739859354513,0.23868170975040212,-0.06245294548048392,0.23868170975040212,-0.06245294548048392
0.0248739859354513,0.23868170975045291,-0.06245294548026373,0.23868170975045291,-0.06245294548026373
0.0249739859354513,0.23868170975050726,-0.06245294548004847,0.23868170975050726,-0.06245294548004847
0.0250739859354513,0.23868170975056638,-0.06245294547983974,0.23868170975056638,-0.06245294547983974
0.0251739859354513,0.2386817097506308,-0.06245294547962885,0.2386817097506308,-0.06245294547962885
0.0252739859354513,0.23868170975069938,-0.062452945479424565,0.23868170975069938,-0.062452945479424565
0.025373985935451298,0.23868170975077221,-0.06245294547922341,0.23868170975077221,-0.06245294547922341
0.025473985935451297,0.2386817097508496,-0.06245294547902708,0.2386817097508496,-0.06245294547902708
0.025573985935451297,0.23868170975093,-0.06245294547883396,0.23868170975093,-0.06245294547883396
0.025673985935451296,0.2386817097510148,-0.06245294547864396,0.2386817097510148,-0.06245294547864396
0.025773985935451296,0.23868170975110425,-0.06245294547845706,0.23868170975110425,-0.06245294547845706
0.025873985935451295,0.23868170975119607,-0.06245294547827687,0.23868170975119607,-0.06245294547827687
0.025973985935451294,0.2386817097512912,-0.062452945478099896,0.2386817097512912,-0.062452945478099896
0.026073985935451294,0.2386817097513919,-0.062452945477929386,0.2386817097513919,-0.062452945477929386
0.026173985935451293,0.2386817097514941,-0.06245294547775878,0.2386817097514941,-0.06245294547775878
0.026273985935451293,0.2386817097515999,-0.062452945477593065,0.2386817097515999,-0.062452945477593065
0.026373985935451292,0.23868170975170916,-0.062452945477434,0.23868170975170916,-0.062452945477434
0.02647398593545129,0.23868170975181943,-0.0624529454772783,0.23868170975181943,-0.0624529454772783
0.02657398593545129,0.23868170975193312,-0.06245294547712581,0.23868170975193312,-0.06245294547712581
0.02667398593545129,0.2386817097520493,-0.062452945476980035,0.2386817097520493,-0.062452945476980035
0.02677398593545129,0.23868170975216696,-0.06245294547683933,0.23868170975216696,-0.06245294547683933
0.02687398593545129,0.2386817097522872,-0.06245294547670015,0.2386817097522872,-0.06245294547670015
0.02697398593545129,0.23868170975240893,-0.06245294547656603,0.23868170975240893,-0.06245294547656603
0.027073985935451288,0.23868170975253294,-0.06245294547643867,0.23868170975253294,-0.06245294547643867
0.027173985935451287,0.23868170975265818,-0.06245294547631292,0.23868170975265818,-0.06245294547631292
0.027273985935451286,0.23868170975278435,-0.06245294547619403,0.23868170975278435,-0.06245294547619403
0.027373985935451286,0.23868170975291308,-0.062452945476078395,0.23868170975291308,-0.062452945476078395
0.027473985935451285,0.23868170975304184,-0.062452945475967934,0.23868170975304184,-0.062452945475967934
0.027573985935451285,0.23868170975317213,-0.062452945475859105,0.23868170975317213,-0.062452945475859105
0.027673985935451284,0.23868170975330288,-0.0624529454757606,0.23868170975330288,-0.0624529454757606
0.027773985935451283,0.23868170975343378,-0.06245294547566035,0.23868170975343378,-0.06245294547566035
0.027873985935451283,0.2386817097535663,-0.06245294547557036,0.2386817097535663,-0.06245294547557036
0.027973985935451282,0.2386817097536985,-0.06245294547548211,0.2386817097536985,-0.06245294547548211
0.02807398593545128,0.23868170975383107,-0.06245294547539558,0.23868170975383107,-0.06245294547539558
0.02817398593545128,0.23868170975396327,-0.06245294547531771,0.23868170975396327,-0.06245294547531771
0.02827398593545128,0.23868170975409503,-0.062452945475243334,0.23868170975409503,-0.062452945475243334
