Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang,Bus-1010110202-Mag,Bus-1010110202-Ang,Bus-1010110203-Mag,Bus-1010110203-Ang,Bus-1010110204-Mag,Bus-1010110204-Ang,Bus-1010110205-Mag,Bus-1010110205-Ang,Bus-1010110206-Mag,Bus-1010110206-Ang,Bus-1010110207-Mag,Bus-1010110207-Ang,Bus-1010110208-Mag,Bus-1010110208-Ang,Bus-1010110209-Mag,Bus-1010110209-Ang
0.0,1.05,0.0,1.0399999999999998,-0.13811915320611198,1.0488869538972756,-0.013748300515961204,1.047797987145119,-0.027512342638897184,1.046733520521941,-0.041291550327356166,1.0456939581147138,-0.05508533221966356,1.0446796869187505,-0.06889308208241719,1.0436910764509568,-0.08271417928276364,1.04272847837715,-0.09654798928394252,1.0417922261540316,-0.11039386416358693,1.0408826346863886,-0.12425114315427668
1.0e-6,1.049999999999153,3.1714480131854042e-12,1.0399999999995562,-0.1381191532027866,1.048886953897897,-0.013748300515298465,1.047797987148326,-0.027512342636620956,1.046733520526863,-0.0412915503231559,1.0456939581195523,-0.05508533221384719,1.044679686921444,-0.06889308207580383,1.043691076449984,-0.08271417927646697,1.0427284783723094,-0.09654798927906313,1.0417922261470212,-0.11039386416082733,1.0408826346803866,-0.12425114315336187
2.6028615539827876e-6,1.049999999998092,7.64649784836441e-12,1.0399999999986365,-0.1381191531979962,1.0488869538988963,-0.01374830051422803,1.0477979871534664,-0.027512342632974345,1.0467335205347519,-0.04129155031642787,1.0456939581273084,-0.0550853322045297,1.0446796869257635,-0.06889308206520782,1.0436910764484295,-0.08271417926637573,1.0427284783645576,-0.09654798927123985,1.0417922261357935,-0.1103938641563981,1.040882634670776,-0.1242511431518822
4.524927523893239e-6,1.0499999999970757,1.2462327648656175e-11,1.039999999997497,-0.1381191531933219,1.0488869539001051,-0.013748300512915168,1.0477979871596272,-0.02751234262860342,1.0467335205442039,-0.04129155030836861,1.045693958136601,-0.055085332193368815,1.04467968693094,-0.06889308205251313,1.0436910764465719,-0.08271417925428155,1.0427284783552822,-0.09654798926185759,1.0417922261223589,-0.1103938641510759,1.0408826346592883,-0.12425114315006962
8.9885906537538e-6,1.0499999999944651,2.1052069706763126e-11,1.0399999999954577,-0.13811915318519893,1.048886953903003,-0.013748300509638425,1.0477979871738938,-0.02751234261845164,1.0467335205660624,-0.041291550289699254,1.04569395815808,-0.0550853321675263,1.0446796869428991,-0.06889308202311382,1.0436910764422784,-0.08271417922625567,1.0427284783338768,-0.09654798924008497,1.0417922260913794,-0.11039386413866034,1.0408826346329079,-0.1242511431456004
1.345225378361436e-5,1.049999999992205,2.672452079588737e-11,1.0399999999931357,-0.1381191531800732,1.04888695390611,-0.013748300505885984,1.0477979871880543,-0.027512342608278326,1.0467335205876862,-0.041291550271115085,1.0456939581792932,-0.05508533214183883,1.0446796869546775,-0.06889308199389227,1.0436910764379999,-0.08271417919837616,1.0427284783127624,-0.09654798921837326,1.0417922260609025,-0.1103938641261469,1.0408826346072149,-0.12425114314062129
1.965602858792956e-5,1.0499999999887561,3.1569738285827535e-11,1.0399999999896752,-0.13811915317623863,1.0488869539109575,-0.013748300499630498,1.0477979872074523,-0.02751234259404547,1.0467335206171038,-0.04129155024547083,1.0456939582080507,-0.055085332106503106,1.0446796869705355,-0.06889308195371802,1.0436910764320484,-0.08271417916001149,1.0427284782841313,-0.096547989188386,1.0417922260198256,-0.1103938641085398,1.0408826345732398,-0.1242511431326336
2.741332386026701e-5,1.0499999999837732,3.513216840262893e-11,1.0399999999843688,-0.13811915317456297,1.048886953918172,-0.013748300489849237,1.047797987231054,-0.02751234257594616,1.0467335206523716,-0.041291550213785916,1.045693958242267,-0.05508533206312508,1.0446796869891175,-0.06889308190448054,1.0436910764245513,-0.08271417911293982,1.0427284782499526,-0.09654798915136364,1.041792225971442,-0.1103938640860492,1.040882634534642,-0.12425114312071506
3.824448551517908e-5,1.0499999999752148,3.931764059435108e-11,1.0399999999750102,-0.13811915317389148,1.0488869539307453,-0.01374830047246787,1.0477979872624106,-0.02751234254964888,1.046733520697671,-0.04129155017041538,1.0456939582854938,-0.05508533200454551,1.0446796870117925,-0.06889308183824963,1.043691076413906,-0.08271417904953986,1.0427284782063464,-0.09654798910092248,1.0417922259115846,-0.1103938640534367,1.0408826344900128,-0.12425114310061444
5.1794285100001644e-5,1.049999999962773,4.794343263392e-11,1.039999999961283,-0.13811915317098317,1.0488869539501622,-0.013748300445377401,1.0477979872984315,-0.027512342513993107,1.0467335207457396,-0.04129155011778578,1.0456939583295988,-0.05508533193545349,1.0446796870330346,-0.06889308176082069,1.043691076400313,-0.0827141789753016,1.0427284781607842,-0.09654798904048312,1.0417922258535928,-0.11039386401007167,1.0408826344518631,-0.12425114307102848
