Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang,Bus-1010110202-Mag,Bus-1010110202-Ang,Bus-1010110203-Mag,Bus-1010110203-Ang,Bus-1010110204-Mag,Bus-1010110204-Ang,Bus-1010110205-Mag,Bus-1010110205-Ang,Bus-1010110206-Mag,Bus-1010110206-Ang,Bus-1010110207-Mag,Bus-1010110207-Ang,Bus-1010110208-Mag,Bus-1010110208-Ang,Bus-1010110209-Mag,Bus-1010110209-Ang
0.0,1.049999999861014,1.4480788847521599e-9,1.0399999994302904,-0.18522860609946815,1.048173137923511,-0.01838360989152145,1.046527171766711,-0.03681507175269748,1.045063544869273,-0.05528822390580334,1.0437834909793442,-0.07379678338628147,1.0426880301672663,-0.09233436072059692,1.041777965481541,-0.11089447684982191,1.0410538802331737,-0.12947058064622555,1.040516135929142,-0.14805606691092998,1.0401648708710673,-0.16664429473471173
1.0e-6,1.0499999998610143,1.4480787584986977e-9,1.0399999994302902,-0.1852286060994682,1.048173137923511,-0.01838360989152145,1.046527171766711,-0.03681507175269748,1.045063544869273,-0.05528822390580334,1.0437834909793442,-0.07379678338628147,1.0426880301672663,-0.09233436072059692,1.041777965481541,-0.11089447684982191,1.0410538802331737,-0.12947058064622555,1.040516135929142,-0.14805606691092998,1.0401648708710673,-0.16664429473471173
4.637984650443322e-6,1.049999999861014,1.448078707567105e-9,1.0399999994302906,-0.18522860609946842,1.048173137923511,-0.01838360989152145,1.046527171766711,-0.03681507175269748,1.045063544869273,-0.05528822390580334,1.0437834909793442,-0.07379678338628147,1.0426880301672663,-0.09233436072059692,1.041777965481541,-0.11089447684982191,1.0410538802331737,-0.12947058064622555,1.040516135929142,-0.14805606691092998,1.0401648708710673,-0.16664429473471173
1.6265637326403116e-5,1.0499999998610139,1.44807885301811e-9,1.0399999994302909,-0.18522860609946826,1.048173137923511,-0.018383609891521466,1.046527171766711,-0.036815071752697485,1.045063544869273,-0.05528822390580334,1.0437834909793442,-0.07379678338628148,1.0426880301672665,-0.09233436072059688,1.041777965481541,-0.11089447684982191,1.0410538802331737,-0.12947058064622555,1.040516135929142,-0.14805606691092998,1.0401648708710673,-0.16664429473471173
5.206473051424143e-5,1.0499999998610139,1.4480789033801444e-9,1.0399999994302904,-0.1852286060994679,1.048173137923511,-0.018383609891521727,1.046527171766711,-0.036815071752697534,1.0450635448692729,-0.05528822390580335,1.0437834909793444,-0.07379678338628146,1.0426880301672665,-0.09233436072059688,1.0417779654815411,-0.11089447684982187,1.0410538802331737,-0.12947058064622555,1.040516135929142,-0.14805606691093004,1.0401648708710673,-0.16664429473471204
0.00013343484906088587,1.049999999861014,1.4480786984268746e-9,1.0399999994302904,-0.1852286060994684,1.0481731379235109,-0.01838360989152157,1.046527171766711,-0.0368150717526978,1.045063544869274,-0.055288223905803555,1.0437834909793442,-0.07379678338628157,1.0426880301672667,-0.09233436072059693,1.0417779654815411,-0.11089447684982202,1.041053880233174,-0.12947058064622582,1.0405161359291422,-0.1480560669109303,1.0401648708710673,-0.16664429473471196
0.00023343484906088586,1.049999999861014,1.4480787571487536e-9,1.0399999994302904,-0.1852286060994683,1.0481731379235117,-0.0183836098915217,1.0465271717667115,-0.0368150717526977,1.0450635448692736,-0.05528822390580359,1.0437834909793444,-0.07379678338628196,1.0426880301672663,-0.09233436072059759,1.0417779654815407,-0.11089447684982247,1.0410538802331737,-0.1294705806462259,1.0405161359291422,-0.14805606691093032,1.0401648708710676,-0.16664429473471196
0.00033343484906088586,1.0499999998610146,1.4480786593769755e-9,1.0399999994302906,-0.18522860609946853,1.0481731379235104,-0.018383609891521647,1.0465271717667113,-0.03681507175269773,1.0450635448692729,-0.055288223905803895,1.043783490979345,-0.07379678338628191,1.042688030167266,-0.09233436072059736,1.0417779654815411,-0.11089447684982233,1.0410538802331737,-0.1294705806462259,1.0405161359291415,-0.1480560669109303,1.0401648708710671,-0.16664429473471207
0.00043343484906088585,1.0499999998610148,1.4480785846964915e-9,1.0399999994302909,-0.1852286060994686,1.0481731379235115,-0.018383609891522025,1.046527171766711,-0.036815071752698054,1.0450635448692736,-0.055288223905803624,1.043783490979344,-0.07379678338628155,1.0426880301672659,-0.09233436072059702,1.0417779654815411,-0.11089447684982212,1.0410538802331732,-0.12947058064622607,1.0405161359291426,-0.14805606691093048,1.0401648708710676,-0.1666442947347124
0.0005334348490608859,1.0499999998610143,1.4480785409189736e-9,1.0399999994302904,-0.18522860609946856,1.048173137923512,-0.018383609891521685,1.046527171766711,-0.03681507175269751,1.0450635448692736,-0.05528822390580352,1.0437834909793442,-0.073796783386282,1.0426880301672676,-0.09233436072059756,1.0417779654815402,-0.1108944768498224,1.0410538802331737,-0.1294705806462258,1.0405161359291417,-0.14805606691093026,1.0401648708710673,-0.16664429473471207
