Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv
0.0,0.41594414927435913,0.2385990009258086,0.15708300319860005,0.07896024603216624
1.0e-6,0.41594414927435913,0.2385990009258086,0.15708300319860005,0.07896024603216624
1.0364795593313002e-5,0.41594414927435913,0.2385990009258086,0.15708300319860005,0.07896024603216624
2.796989663429949e-5,0.4159441492743591,0.2385990009258086,0.15708300319860002,0.07896024603216624
6.043548111692905e-5,0.4159441492743591,0.2385990009258086,0.1570830031986,0.07896024603216624
0.00015041452993545378,0.415944149274359,0.23859900092580866,0.1570830031985999,0.07896024603216623
0.0002504145299354538,0.415944149274359,0.2385990009258088,0.15708300319859994,0.07896024603216632
0.00035041452993545376,0.41594414927435913,0.23859900092580902,0.15708300319860005,0.07896024603216642
0.00045041452993545376,0.41594414927435924,0.2385990009258092,0.15708300319860016,0.07896024603216657
0.0005504145299354537,0.4159441492743593,0.2385990009258093,0.1570830031986002,0.0789602460321667
0.0006504145299354538,0.4159441492743594,0.23859900092580938,0.15708300319860022,0.07896024603216668
0.0007504145299354538,0.4159441492743593,0.23859900092580938,0.15708300319860027,0.07896024603216663
0.0008504145299354539,0.41594414927435913,0.23859900092580946,0.15708300319860025,0.07896024603216659
0.0009504145299354539,0.41594414927435885,0.23859900092580946,0.15708300319860014,0.07896024603216652
0.001050414529935454,0.41594414927435874,0.23859900092580935,0.15708300319859997,0.07896024603216642
0.001150414529935454,0.41594414927435874,0.23859900092580927,0.1570830031985999,0.07896024603216627
0.001250414529935454,0.4159441492743591,0.2385990009258092,0.15708300319859989,0.07896024603216617
0.0013504145299354541,0.4159441492743596,0.23859900092580924,0.1570830031985999,0.0789602460321662
0.0014504145299354542,0.41594414927435974,0.23859900092580913,0.15708300319859994,0.07896024603216636
0.0015504145299354542,0.4159441492743597,0.2385990009258088,0.15708300319860002,0.0789602460321666
0.0016504145299354542,0.41594414927435946,0.23859900092580852,0.15708300319860014,0.07896024603216674
