Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-1-1_i_mag,generator-102-1_i_mag
0.0,0.4926424080397619,0.001993537752316782,0.4926464415704077,0.4926464415704077
1.0e-6,0.4926424080397617,0.00199353775231759,0.4926464415704076,0.4926464415704076
4.714138612604708e-6,0.4926424080397612,0.0019935377523205545,0.4926464415704071,0.4926464415704071
2.3850634295619748e-5,0.49264240803975856,0.001993537752334977,0.4926464415704045,0.4926464415704045
5.94081889102633e-5,0.4926424080397523,0.0019935377523583836,0.4926464415703983,0.4926464415703983
0.0001594081889102633,0.492642408039729,0.0019935377524066566,0.4926464415703752,0.4926464415703752
0.0002594081889102633,0.49264240803970266,0.0019935377524389897,0.49264644157034904,0.49264644157034904
0.00035940818891026327,0.49264240803967885,0.0019935377524626496,0.4926464415703253,0.4926464415703253
0.00045940818891026326,0.4926424080396599,0.0019935377524804383,0.4926464415703064,0.4926464415703064
0.0005594081889102633,0.49264240803964615,0.00199353775249242,0.49264644157029275,0.49264644157029275
0.0006594081889102633,0.49264240803963677,0.001993537752497934,0.49264644157028337,0.49264644157028337
0.0007594081889102633,0.4926424080396308,0.001993537752496971,0.49264644157027737,0.49264644157027737
0.0008594081889102634,0.4926424080396273,0.0019935377524907664,0.4926464415702738,0.4926464415702738
0.0009594081889102634,0.49264240803962556,0.0019935377524818213,0.4926464415702721,0.4926464415702721
0.0010594081889102635,0.4926424080396253,0.0019935377524729287,0.49264644157027176,0.49264644157027176
0.0011594081889102635,0.49264240803962633,0.0019935377524663745,0.49264644157027276,0.49264644157027276
0.0012594081889102636,0.49264240803962933,0.0019935377524636926,0.4926464415702758,0.4926464415702758
0.0013594081889102636,0.49264240803963505,0.0019935377524653796,0.49264644157028153,0.49264644157028153
0.0014594081889102637,0.4926424080396438,0.001993537752471104,0.4926464415702903,0.4926464415702903
0.0015594081889102637,0.4926424080396559,0.0019935377524798684,0.49264644157030246,0.49264644157030246
0.0016594081889102638,0.4926424080396709,0.001993537752490223,0.49264644157031745,0.49264644157031745
0.0017594081889102638,0.49264240803968795,0.0019935377525008295,0.49264644157033455,0.49264644157033455
0.0018594081889102638,0.49264240803970594,0.001993537752510414,0.49264644157035253,0.49264644157035253
0.001959408188910264,0.49264240803972414,0.0019935377525180397,0.4926464415703708,0.4926464415703708
0.0020594081889102637,0.49264240803974146,0.001993537752523291,0.4926464415703881,0.4926464415703881
0.0021594081889102635,0.49264240803975723,0.001993537752526014,0.49264644157040394,0.49264644157040394
0.0022594081889102634,0.4926424080397709,0.0019935377525264644,0.4926464415704176,0.4926464415704176
0.002359408188910263,0.49264240803978193,0.0019935377525249686,0.49264644157042864,0.49264644157042864
0.002459408188910263,0.4926424080397907,0.0019935377525220344,0.49264644157043735,0.49264644157043735
0.002559408188910263,0.4926424080397972,0.001993537752518145,0.49264644157044385,0.49264644157044385
0.0026594081889102627,0.4926424080398014,0.001993537752513715,0.49264644157044807,0.49264644157044807
0.0027594081889102625,0.4926424080398035,0.001993537752508983,0.4926464415704501,0.4926464415704501
0.0028594081889102623,0.49264240803980375,0.0019935377525043124,0.49264644157045034,0.49264644157045034
0.002959408188910262,0.4926424080398024,0.0019935377524999006,0.492646441570449,0.492646441570449
0.003059408188910262,0.4926424080397996,0.0019935377524958947,0.4926464415704461,0.4926464415704461
0.003159408188910262,0.49264240803979575,0.001993537752492523,0.4926464415704423,0.4926464415704423
0.0032594081889102617,0.4926424080397911,0.0019935377524898197,0.49264644157043763,0.49264644157043763
0.0033594081889102615,0.4926424080397859,0.0019935377524880004,0.4926464415704324,0.4926464415704324
0.0034594081889102613,0.4926424080397803,0.001993537752487165,0.49264644157042686,0.49264644157042686
0.003559408188910261,0.4926424080397746,0.0019935377524872688,0.49264644157042115,0.49264644157042115
0.003659408188910261,0.49264240803976894,0.0019935377524883733,0.4926464415704155,0.4926464415704155
0.003759408188910261,0.4926424080397636,0.001993537752490412,0.49264644157041015,0.49264644157041015
0.0038594081889102606,0.4926424080397589,0.0019935377524931772,0.49264644157040544,0.49264644157040544
0.003959408188910261,0.4926424080397549,0.001993537752496568,0.49264644157040144,0.49264644157040144
0.004059408188910261,0.4926424080397518,0.0019935377525004488,0.4926464415703984,0.4926464415703984
0.004159408188910261,0.49264240803974957,0.001993537752504571,0.49264644157039617,0.49264644157039617
0.004259408188910262,0.49264240803974835,0.0019935377525087733,0.492646441570395,0.492646441570395
0.004359408188910262,0.49264240803974796,0.0019935377525128807,0.4926464415703946,0.4926464415703946
0.004459408188910262,0.49264240803974846,0.0019935377525166745,0.4926464415703951,0.4926464415703951
0.0045594081889102625,0.4926424080397498,0.0019935377525201014,0.4926464415703965,0.4926464415703965
0.004659408188910263,0.4926424080397516,0.001993537752522947,0.49264644157039833,0.49264644157039833
0.004759408188910263,0.49264240803975407,0.0019935377525252037,0.4926464415704008,0.4926464415704008
0.004859408188910263,0.49264240803975706,0.0019935377525267194,0.49264644157040377,0.49264644157040377
0.0049594081889102635,0.4926424080397603,0.001993537752527559,0.492646441570407,0.492646441570407
0.005059408188910264,0.4926424080397637,0.0019935377525276353,0.49264644157041043,0.49264644157041043
0.005159408188910264,0.4926424080397671,0.0019935377525269896,0.4926464415704138,0.4926464415704138
0.005259408188910264,0.4926424080397705,0.001993537752525616,0.4926464415704172,0.4926464415704172
0.005359408188910265,0.4926424080397739,0.0019935377525236555,0.49264644157042053,0.49264644157042053
