Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang,Bus-1010110202-Mag,Bus-1010110202-Ang,Bus-1010110203-Mag,Bus-1010110203-Ang,Bus-1010110204-Mag,Bus-1010110204-Ang,Bus-1010110205-Mag,Bus-1010110205-Ang,Bus-1010110206-Mag,Bus-1010110206-Ang,Bus-1010110207-Mag,Bus-1010110207-Ang,Bus-1010110208-Mag,Bus-1010110208-Ang,Bus-1010110209-Mag,Bus-1010110209-Ang
0.0,1.05,0.0,1.04,-0.23294598767177738,1.0472403150899903,-0.023048619374690354,1.044865329444808,-0.046197352714331265,1.0428786175188822,-0.06942975306676014,1.041283087544081,-0.09272893048755002,1.0400809638206712,-0.1160776334060278,1.039273772795271,-0.13945833452003134,1.0388623331285074,-0.1628533201886675,1.0388467498997744,-0.1862447822100426,1.039226413037287,-0.2096149108141291
1.0e-6,1.0499999999999998,-2.962192689280115e-16,1.0400000000000005,-0.2329459876717793,1.0472403150899903,-0.023048619374691975,1.0448653294448083,-0.04619735271433208,1.0428786175188822,-0.06942975306676032,1.041283087544081,-0.09272893048755014,1.0400809638206707,-0.11607763340602702,1.0392737727952714,-0.1394583345200319,1.0388623331285074,-0.16285332018866866,1.0388467498997742,-0.18624478221004281,1.0392264130372868,-0.20961491081412906
3.2535004899662137e-6,1.0499999999999978,-2.7023203859215998e-15,1.0400000000000014,-0.23294598767178074,1.0472403150899907,-0.02304861937469561,1.0448653294448083,-0.0461973527143339,1.0428786175188822,-0.06942975306676073,1.041283087544081,-0.09272893048755043,1.0400809638206705,-0.11607763340602528,1.0392737727952719,-0.13945833452003326,1.0388623331285076,-0.16285332018867124,1.0388467498997742,-0.18624478221004329,1.0392264130372866,-0.2096149108141288
7.449905259559719e-6,1.049999999999998,-5.981173396535653e-15,1.0399999999999998,-0.23294598767178373,1.047240315089991,-0.02304861937470233,1.0448653294448085,-0.04619735271433733,1.042878617518882,-0.06942975306676152,1.0412830875440815,-0.09272893048755097,1.0400809638206696,-0.11607763340602219,1.0392737727952728,-0.1394583345200357,1.0388623331285076,-0.16285332018867607,1.0388467498997735,-0.18624478221004417,1.0392264130372864,-0.20961491081412847
1.7979153686241713e-5,1.0499999999999954,-8.544411457053269e-15,1.0399999999999971,-0.23294598767178737,1.0472403150899912,-0.02304861937471812,1.044865329444809,-0.046197352714346,1.042878617518882,-0.06942975306676388,1.0412830875440822,-0.09272893048755174,1.040080963820668,-0.1160776334060157,1.0392737727952748,-0.13945833452004144,1.038862333128508,-0.16285332018868723,1.0388467498997727,-0.18624478221004678,1.0392264130372855,-0.20961491081412836
3.6615501329601084e-5,1.049999999999992,-1.17314057021041e-14,1.0399999999999923,-0.23294598767179178,1.0472403150899905,-0.02304861937473782,1.0448653294448096,-0.046197352714361685,1.0428786175188829,-0.0694297530667702,1.041283087544082,-0.09272893048755049,1.0400809638206676,-0.1160776334060132,1.039273772795276,-0.13945833452004847,1.0388623331285085,-0.1628533201887006,1.038846749899771,-0.186244782210054,1.0392264130372835,-0.20961491081413192
8.906883228644164e-5,1.0499999999999834,-2.31471704000318e-14,1.0399999999999814,-0.2329459876718072,1.0472403150899805,-0.023048619374725462,1.0448653294448067,-0.04619735271438562,1.0428786175188844,-0.06942975306679783,1.0412830875440808,-0.09272893048756235,1.0400809638206752,-0.11607763340605545,1.039273772795268,-0.13945833452005232,1.0388623331285063,-0.16285332018869167,1.0388467498997707,-0.18624478221008356,1.0392264130372735,-0.20961491081416825
0.0001744408900970625,1.0499999999999603,-3.2362020390510795e-14,1.0399999999999638,-0.2329459876718245,1.0472403150899616,-0.023048619374718214,1.044865329444788,-0.04619735271435147,1.0428786175188691,-0.06942975306681398,1.0412830875440746,-0.09272893048763368,1.0400809638206638,-0.1160776334060954,1.039273772795265,-0.13945833452009132,1.0388623331284916,-0.16285332018872384,1.03884674989975,-0.18624478221008345,1.03922641303726,-0.20961491081416975
0.0002744408900970625,1.049999999999939,-3.978568075554097e-14,1.0399999999999439,-0.23294598767184038,1.0472403150899325,-0.02304861937474964,1.0448653294447532,-0.046197352714401195,1.042878617518832,-0.06942975306681995,1.0412830875440353,-0.09272893048760805,1.040080963820625,-0.11607763340609412,1.03927377279523,-0.13945833452011588,1.038862333128467,-0.162853320188749,1.0388467498997322,-0.18624478221012358,1.0392264130372375,-0.20961491081420885
0.0003744408900970625,1.0499999999999134,-6.037616575384792e-14,1.0399999999999245,-0.23294598767186886,1.047240315089904,-0.023048619374740766,1.0448653294447199,-0.04619735271439604,1.0428786175187903,-0.06942975306682872,1.0412830875439874,-0.09272893048761643,1.040080963820582,-0.11607763340610316,1.0392737727951809,-0.13945833452009823,1.0388623331284208,-0.16285332018873888,1.0388467498996934,-0.18624478221012808,1.039226413037208,-0.20961491081421316
0.0004744408900970625,1.0499999999998872,-5.668042623050135e-14,1.039999999999899,-0.23294598767187305,1.0472403150898715,-0.023048619374757023,1.0448653294446864,-0.04619735271438596,1.0428786175187592,-0.06942975306682221,1.0412830875439543,-0.09272893048762074,1.0400809638205415,-0.11607763340609778,1.0392737727951429,-0.13945833452010228,1.0388623331283822,-0.16285332018874654,1.0388467498996523,-0.18624478221011706,1.039226413037175,-0.2096149108142092
0.0005744408900970625,1.0499999999998613,-5.498975636753679e-14,1.0399999999998792,-0.23294598767187985,1.0472403150898486,-0.02304861937474822,1.044865329444661,-0.046197352714393104,1.0428786175187312,-0.06942975306682245,1.0412830875439292,-0.09272893048761009,1.0400809638205186,-0.11607763340608909,1.0392737727951231,-0.1394583345201098,1.0388623331283637,-0.1628533201887518,1.038846749899637,-0.1862447822101369,1.0392264130371573,-0.20961491081424058
0.0006744408900970626,1.04999999999985,-5.241148658570702e-14,1.0399999999998668,-0.2329459876718823,1.0472403150898357,-0.023048619374735808,1.0448653294446484,-0.046197352714388885,1.0428786175187197,-0.0694297530668221,1.0412830875439192,-0.09272893048762439,1.0400809638205124,-0.11607763340611618,1.039273772795117,-0.13945833452012063,1.0388623331283577,-0.16285332018875828,1.0388467498996317,-0.18624478221014004,1.039226413037148,-0.20961491081422137
