Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv
0.0,-1.4003615328577868,-2.583800741591418
1.0e-6,-1.4003615328577868,-2.583800741591418
3.823843122968366e-6,-1.4003615328577868,-2.583800741591418
1.256997124414546e-5,-1.4003615328577868,-2.583800741591418
2.6297700302588213e-5,-1.4003615328577868,-2.583800741591418
5.232857114039681e-5,-1.4003615328577868,-2.583800741591418
0.00011893953647815008,-1.400361532857787,-2.583800741591418
0.00021893953647815007,-1.4003615328577868,-2.583800741591418
0.00031893953647815006,-1.4003615328577865,-2.583800741591418
0.00041893953647815005,-1.4003615328577865,-2.583800741591418
0.00051893953647815,-1.4003615328577865,-2.583800741591418
0.0006189395364781501,-1.4003615328577865,-2.583800741591418
0.0007189395364781501,-1.4003615328577865,-2.583800741591418
0.0008189395364781502,-1.4003615328577865,-2.583800741591418
0.0009189395364781502,-1.4003615328577865,-2.583800741591418
0.0010189395364781503,-1.4003615328577865,-2.583800741591418
0.0011189395364781503,-1.4003615328577865,-2.583800741591418
0.0012189395364781504,-1.4003615328577865,-2.583800741591418
0.0013189395364781504,-1.4003615328577868,-2.583800741591418
0.0014189395364781505,-1.4003615328577868,-2.583800741591418
0.0015189395364781505,-1.4003615328577868,-2.583800741591418
0.0016189395364781505,-1.4003615328577868,-2.583800741591418
0.0017189395364781506,-1.4003615328577868,-2.583800741591418
0.0018189395364781506,-1.4003615328577868,-2.583800741591418
0.0019189395364781507,-1.4003615328577868,-2.583800741591418
0.0020189395364781505,-1.4003615328577868,-2.583800741591418
0.0021189395364781503,-1.4003615328577868,-2.583800741591418
0.00221893953647815,-1.400361532857787,-2.583800741591418
0.00231893953647815,-1.400361532857787,-2.583800741591418
0.00241893953647815,-1.4003615328577868,-2.583800741591418
0.0025189395364781497,-1.4003615328577865,-2.583800741591418
0.0026189395364781495,-1.4003615328577868,-2.583800741591418
0.0027189395364781493,-1.4003615328577865,-2.583800741591418
0.002818939536478149,-1.4003615328577865,-2.583800741591418
0.002918939536478149,-1.4003615328577868,-2.583800741591418
0.003018939536478149,-1.4003615328577865,-2.583800741591418
0.0031189395364781486,-1.4003615328577868,-2.583800741591418
0.0032189395364781485,-1.4003615328577868,-2.583800741591418
0.0033189395364781483,-1.4003615328577868,-2.583800741591418
0.003418939536478148,-1.4003615328577868,-2.583800741591418
0.003518939536478148,-1.4003615328577868,-2.583800741591418
0.0036189395364781478,-1.4003615328577868,-2.583800741591418
0.0037189395364781476,-1.4003615328577868,-2.583800741591418
0.0038189395364781474,-1.4003615328577868,-2.583800741591418
0.003918939536478147,-1.4003615328577865,-2.583800741591418
0.0040189395364781475,-1.4003615328577868,-2.583800741591418
0.004118939536478148,-1.4003615328577868,-2.583800741591418
0.004218939536478148,-1.4003615328577872,-2.583800741591418
0.004318939536478148,-1.4003615328577872,-2.583800741591418
0.0044189395364781486,-1.4003615328577872,-2.583800741591418
0.004518939536478149,-1.4003615328577872,-2.583800741591418
0.004618939536478149,-1.4003615328577872,-2.583800741591418
0.004718939536478149,-1.400361532857787,-2.583800741591418
0.00481893953647815,-1.400361532857787,-2.583800741591418
0.00491893953647815,-1.400361532857787,-2.583800741591418
0.00501893953647815,-1.400361532857787,-2.583800741591418
0.00511893953647815,-1.4003615328577868,-2.583800741591418
0.005218939536478151,-1.4003615328577865,-2.583800741591418
0.005318939536478151,-1.4003615328577868,-2.583800741591418
0.005418939536478151,-1.4003615328577868,-2.583800741591418
0.0055189395364781514,-1.4003615328577868,-2.583800741591418
0.005618939536478152,-1.4003615328577868,-2.583800741591418
0.005718939536478152,-1.4003615328577868,-2.583800741591418
0.005818939536478152,-1.4003615328577868,-2.583800741591418
0.0059189395364781525,-1.4003615328577868,-2.583800741591418
0.006018939536478153,-1.4003615328577868,-2.583800741591418
0.006118939536478153,-1.4003615328577868,-2.583800741591418
0.006218939536478153,-1.4003615328577865,-2.583800741591418
0.0063189395364781535,-1.4003615328577865,-2.583800741591418
0.006418939536478154,-1.4003615328577865,-2.583800741591418
0.006518939536478154,-1.4003615328577868,-2.583800741591418
0.006618939536478154,-1.4003615328577868,-2.583800741591418
0.006718939536478155,-1.4003615328577865,-2.583800741591418
0.006818939536478155,-1.4003615328577865,-2.583800741591418
0.006918939536478155,-1.4003615328577868,-2.583800741591418
0.007018939536478155,-1.4003615328577865,-2.583800741591418
0.007118939536478156,-1.4003615328577865,-2.583800741591418
0.007218939536478156,-1.4003615328577868,-2.583800741591418
0.007318939536478156,-1.4003615328577865,-2.583800741591418
0.007418939536478156,-1.4003615328577865,-2.583800741591418
0.007518939536478157,-1.4003615328577865,-2.583800741591418
0.007618939536478157,-1.4003615328577868,-2.583800741591418
0.007718939536478157,-1.4003615328577865,-2.583800741591418
0.007818939536478157,-1.4003615328577865,-2.583800741591418
0.007918939536478157,-1.4003615328577865,-2.583800741591418
0.008018939536478156,-1.4003615328577868,-2.583800741591418
0.008118939536478156,-1.4003615328577868,-2.583800741591418
0.008218939536478155,-1.4003615328577868,-2.583800741591418
0.008318939536478154,-1.4003615328577868,-2.583800741591418
0.008418939536478154,-1.4003615328577865,-2.583800741591418
0.008518939536478153,-1.4003615328577868,-2.583800741591418
0.008618939536478153,-1.4003615328577868,-2.583800741591418
0.008718939536478152,-1.4003615328577865,-2.583800741591418
0.008818939536478151,-1.4003615328577868,-2.583800741591418
0.00891893953647815,-1.4003615328577865,-2.583800741591418
0.00901893953647815,-1.4003615328577865,-2.583800741591418
0.00911893953647815,-1.4003615328577865,-2.583800741591418
0.009218939536478149,-1.4003615328577865,-2.583800741591418
0.009318939536478148,-1.4003615328577865,-2.583800741591418
0.009418939536478148,-1.4003615328577865,-2.583800741591418
0.009518939536478147,-1.4003615328577865,-2.583800741591418
0.009618939536478147,-1.4003615328577865,-2.583800741591418
0.009718939536478146,-1.4003615328577865,-2.583800741591418
0.009818939536478145,-1.4003615328577865,-2.583800741591418
0.009918939536478145,-1.4003615328577865,-2.583800741591418
0.010018939536478144,-1.4003615328577865,-2.583800741591418
0.010118939536478144,-1.4003615328577865,-2.583800741591418
0.010218939536478143,-1.4003615328577865,-2.583800741591418
0.010318939536478142,-1.4003615328577865,-2.583800741591418
0.010418939536478142,-1.4003615328577865,-2.583800741591418
0.010518939536478141,-1.4003615328577865,-2.583800741591418
0.01061893953647814,-1.4003615328577868,-2.583800741591418
0.01071893953647814,-1.4003615328577868,-2.583800741591418
0.01081893953647814,-1.4003615328577868,-2.583800741591418
0.010918939536478139,-1.4003615328577868,-2.583800741591418
