Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv
0.0,1.0250489548708457,-0.8111390042289237
1.0e-6,1.0250489548708408,-0.8111390042289243
2.728740576044807e-6,1.0250489548708326,-0.8111390042289253
5.06185921476708e-6,1.0250489548708217,-0.8111390042289265
8.697548755466396e-6,1.0250489548708048,-0.8111390042289283
1.4420005629913576e-5,1.0250489548707795,-0.8111390042289305
2.340187245273535e-5,1.0250489548707415,-0.8111390042289327
5.558557690178849e-5,1.0250489548706212,-0.8111390042289282
9.850491350001931e-5,1.0250489548704922,-0.8111390042288982
0.000184600201439278,1.0250489548702886,-0.8111390042287903
0.00027945218060629546,1.025048954870063,-0.8111390042286597
0.00037945218060629545,1.0250489548697563,-0.8111390042285632
0.00047945218060629544,1.0250489548693782,-0.8111390042285234
0.0005794521806062955,1.0250489548689716,-0.8111390042285228
0.0006794521806062955,1.0250489548685926,-0.8111390042285312
0.0007794521806062956,1.0250489548682784,-0.8111390042285229
0.0008794521806062956,1.0250489548680404,-0.8111390042284847
0.0009794521806062956,1.0250489548678643,-0.8111390042284169
0.0010794521806062956,1.0250489548677244,-0.811139004228328
0.0011794521806062956,1.0250489548675954,-0.8111390042282295
0.0012794521806062957,1.0250489548674628,-0.8111390042281302
0.0013794521806062957,1.0250489548673232,-0.8111390042280352
0.0014794521806062958,1.02504895486718,-0.8111390042279447
0.0015794521806062958,1.025048954867042,-0.8111390042278566
0.0016794521806062959,1.025048954866915,-0.8111390042277672
0.001779452180606296,1.0250489548668034,-0.8111390042276747
0.001879452180606296,1.0250489548667052,-0.8111390042275781
0.001979452180606296,1.0250489548666166,-0.8111390042274778
0.002079452180606296,1.0250489548665342,-0.8111390042273742
0.0021794521806062957,1.0250489548664559,-0.8111390042272689
0.0022794521806062955,1.0250489548663801,-0.8111390042271625
0.0023794521806062953,1.0250489548663078,-0.8111390042270558
0.002479452180606295,1.0250489548662396,-0.8111390042269488
0.002579452180606295,1.0250489548661765,-0.8111390042268415
0.002679452180606295,1.0250489548661195,-0.811139004226733
0.0027794521806062946,1.0250489548660675,-0.8111390042266237
0.0028794521806062945,1.0250489548660215,-0.8111390042265134
0.0029794521806062943,1.0250489548659805,-0.8111390042264027
0.003079452180606294,1.0250489548659445,-0.8111390042262913
0.003179452180606294,1.0250489548659123,-0.8111390042261797
0.003279452180606294,1.0250489548658837,-0.8111390042260682
0.0033794521806062936,1.0250489548658601,-0.811139004225957
0.0034794521806062934,1.0250489548658408,-0.811139004225846
0.0035794521806062933,1.0250489548658264,-0.8111390042257353
0.003679452180606293,1.0250489548658164,-0.8111390042256249
0.003779452180606293,1.0250489548658106,-0.8111390042255151
0.0038794521806062928,1.025048954865809,-0.8111390042254056
0.003979452180606293,1.0250489548658117,-0.8111390042252971
0.004079452180606293,1.0250489548658182,-0.8111390042251893
0.004179452180606293,1.0250489548658284,-0.8111390042250823
0.004279452180606293,1.0250489548658435,-0.8111390042249764
0.004379452180606294,1.0250489548658626,-0.8111390042248715
0.004479452180606294,1.0250489548658859,-0.8111390042247678
0.004579452180606294,1.0250489548659127,-0.8111390042246659
0.004679452180606294,1.025048954865943,-0.811139004224565
0.004779452180606295,1.0250489548659771,-0.8111390042244654
0.004879452180606295,1.0250489548660147,-0.811139004224368
0.004979452180606295,1.0250489548660555,-0.8111390042242724
0.0050794521806062955,1.0250489548661,-0.8111390042241787
0.005179452180606296,1.0250489548661474,-0.8111390042240862
0.005279452180606296,1.0250489548661983,-0.811139004223996
0.005379452180606296,1.0250489548662522,-0.8111390042239075
0.0054794521806062965,1.0250489548663093,-0.811139004223821
0.005579452180606297,1.0250489548663688,-0.8111390042237369
0.005679452180606297,1.0250489548664317,-0.8111390042236548
0.005779452180606297,1.0250489548664976,-0.8111390042235748
0.005879452180606298,1.0250489548665662,-0.8111390042234968
0.005979452180606298,1.0250489548666368,-0.8111390042234214
0.006079452180606298,1.0250489548667097,-0.8111390042233482
0.006179452180606298,1.0250489548667847,-0.8111390042232772
0.006279452180606299,1.0250489548668622,-0.8111390042232091
0.006379452180606299,1.0250489548669415,-0.811139004223143
0.006479452180606299,1.025048954867023,-0.8111390042230795
0.006579452180606299,1.025048954867106,-0.8111390042230187
0.0066794521806063,1.0250489548671917,-0.8111390042229603
0.0067794521806063,1.025048954867279,-0.8111390042229041
0.0068794521806063,1.0250489548673682,-0.8111390042228505
0.0069794521806063005,1.0250489548674586,-0.8111390042227994
0.007079452180606301,1.0250489548675499,-0.8111390042227512
0.007179452180606301,1.0250489548676418,-0.8111390042227054
0.007279452180606301,1.0250489548677355,-0.8111390042226623
0.0073794521806063015,1.0250489548678303,-0.8111390042226216
0.007479452180606302,1.025048954867926,-0.8111390042225837
0.007579452180606302,1.0250489548680222,-0.8111390042225484
0.007679452180606302,1.0250489548681192,-0.8111390042225153
0.0077794521806063026,1.025048954868217,-0.8111390042224851
0.007879452180606303,1.0250489548683153,-0.8111390042224572
0.007979452180606302,1.0250489548684143,-0.8111390042224322
0.008079452180606302,1.0250489548685133,-0.8111390042224097
0.008179452180606301,1.0250489548686124,-0.8111390042223899
0.0082794521806063,1.025048954868712,-0.8111390042223726
0.0083794521806063,1.0250489548688118,-0.8111390042223576
0.0084794521806063,1.0250489548689112,-0.8111390042223452
0.008579452180606299,1.0250489548690105,-0.8111390042223355
0.008679452180606298,1.0250489548691095,-0.8111390042223284
0.008779452180606297,1.0250489548692083,-0.8111390042223235
0.008879452180606297,1.0250489548693067,-0.8111390042223211
0.008979452180606296,1.0250489548694048,-0.8111390042223207
0.009079452180606296,1.0250489548695016,-0.8111390042223228
0.009179452180606295,1.0250489548695982,-0.8111390042223269
0.009279452180606294,1.025048954869694,-0.8111390042223335
0.009379452180606294,1.0250489548697885,-0.8111390042223423
0.009479452180606293,1.0250489548698825,-0.8111390042223532
