Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang
0.0,1.04999999999848,4.928038269933118e-9,1.0399999982095611,-1.0630849593898555
1.0e-6,1.04999999999848,4.928038269635428e-9,1.0399999982095611,-1.0630849593898555
1.1e-5,1.04999999999848,4.928038266657355e-9,1.0399999982095611,-1.0630849593898555
0.00011099999999999999,1.04999999999848,4.928038236521208e-9,1.0399999982095611,-1.0630849593898555
0.00021099999999999998,1.04999999999848,4.9280382073675895e-9,1.0399999982095611,-1.0630849593898555
0.00031099999999999997,1.04999999999848,4.928038178410391e-9,1.0399999982095611,-1.0630849593898555
0.00041099999999999996,1.04999999999848,4.928038149565722e-9,1.0399999982095611,-1.0630849593898555
0.000511,1.04999999999848,4.928038120676225e-9,1.0399999982095611,-1.0630849593898555
0.000611,1.04999999999848,4.928038091728063e-9,1.0399999982095611,-1.0630849593898555
0.000711,1.04999999999848,4.9280380629460814e-9,1.0399999982095611,-1.0630849593898555
0.0008110000000000001,1.04999999999848,4.928038035262947e-9,1.0399999982095611,-1.0630849593898555
0.0009110000000000001,1.04999999999848,4.928038007779785e-9,1.0399999982095611,-1.0630849593898555
0.0010110000000000002,1.04999999999848,4.928037980137396e-9,1.0399999982095611,-1.0630849593898555
0.0011110000000000002,1.04999999999848,4.928037952474899e-9,1.0399999982095611,-1.0630849593898555
0.0012110000000000003,1.04999999999848,4.9280379249144576e-9,1.0399999982095611,-1.0630849593898555
0.0013110000000000003,1.04999999999848,4.92803789814591e-9,1.0399999982095611,-1.0630849593898555
0.0014110000000000004,1.04999999999848,4.9280378717459455e-9,1.0399999982095611,-1.0630849593898555
0.0015110000000000004,1.04999999999848,4.928037844933938e-9,1.0399999982095611,-1.0630849593898555
0.0016110000000000005,1.04999999999848,4.928037818740237e-9,1.0399999982095611,-1.0630849593898555
0.0017110000000000005,1.04999999999848,4.928037792532001e-9,1.0399999982095611,-1.0630849593898555
0.0018110000000000005,1.04999999999848,4.928037766940864e-9,1.0399999982095611,-1.0630849593898555
0.0019110000000000006,1.04999999999848,4.92803774143277e-9,1.0399999982095611,-1.0630849593898555
0.0020110000000000006,1.04999999999848,4.928037716207601e-9,1.0399999982095611,-1.0630849593898555
0.0021110000000000005,1.0499999999984797,4.928037690597878e-9,1.0399999982095611,-1.0630849593898555
0.0022110000000000003,1.0499999999984797,4.928037665474037e-9,1.0399999982095611,-1.0630849593898555
0.002311,1.0499999999984797,4.92803764057514e-9,1.0399999982095611,-1.0630849593898555
0.002411,1.0499999999984797,4.9280376153514696e-9,1.0399999982095611,-1.0630849593898555
0.0025109999999999998,1.0499999999984797,4.92803759184821e-9,1.0399999982095611,-1.0630849593898555
0.0026109999999999996,1.0499999999984797,4.928037569045668e-9,1.0399999982095611,-1.0630849593898557
0.0027109999999999994,1.0499999999984797,4.928037553434901e-9,1.0399999982095611,-1.0630849593898557
0.0028109999999999993,1.0499999999984797,4.92803753783393e-9,1.0399999982095611,-1.0630849593898557
0.002910999999999999,1.0499999999984797,4.928037522324286e-9,1.0399999982095611,-1.0630849593898557
0.003010999999999999,1.0499999999984797,4.9280375064779805e-9,1.0399999982095611,-1.0630849593898557
0.0031109999999999987,1.0499999999984797,4.928037490596818e-9,1.0399999982095611,-1.0630849593898557
0.0032109999999999986,1.0499999999984797,4.928037477005794e-9,1.0399999982095611,-1.0630849593898557
0.0033109999999999984,1.0499999999984797,4.92803747789052e-9,1.0399999982095611,-1.0630849593898557
0.0034109999999999982,1.0499999999984797,4.928037480734189e-9,1.0399999982095613,-1.0630849593898557
0.003510999999999998,1.0499999999984797,4.928037496750539e-9,1.0399999982095613,-1.0630849593898557
0.003610999999999998,1.0499999999984797,4.928037510922814e-9,1.0399999982095613,-1.0630849593898557
0.0037109999999999977,1.0499999999984797,4.928037526020959e-9,1.0399999982095613,-1.0630849593898557
0.0038109999999999975,1.0499999999984797,4.928037540945486e-9,1.0399999982095613,-1.0630849593898557
0.003910999999999998,1.0499999999984797,4.928037556003644e-9,1.0399999982095613,-1.0630849593898557
0.004010999999999998,1.0499999999984797,4.928037570138552e-9,1.0399999982095613,-1.0630849593898557
0.004110999999999998,1.0499999999984797,4.928037585130291e-9,1.0399999982095613,-1.0630849593898557
0.004210999999999999,1.0499999999984797,4.928037599900226e-9,1.0399999982095613,-1.0630849593898557
0.004310999999999999,1.0499999999984797,4.928037613816851e-9,1.0399999982095613,-1.0630849593898557
0.004410999999999999,1.0499999999984797,4.9280376268127385e-9,1.0399999982095613,-1.0630849593898557
0.004510999999999999,1.0499999999984797,4.9280376406576914e-9,1.0399999982095613,-1.0630849593898557
0.004611,1.0499999999984797,4.92803765447886e-9,1.0399999982095613,-1.0630849593898557
0.004711,1.0499999999984797,4.928037668482083e-9,1.0399999982095613,-1.0630849593898557
0.004811,1.0499999999984797,4.928037682162315e-9,1.0399999982095613,-1.0630849593898557
0.0049110000000000004,1.0499999999984797,4.928037696090417e-9,1.0399999982095613,-1.0630849593898557
0.005011000000000001,1.0499999999984797,4.928037710016929e-9,1.0399999982095613,-1.0630849593898557
0.005111000000000001,1.0499999999984797,4.92803772383293e-9,1.0399999982095613,-1.0630849593898557
0.005211000000000001,1.0499999999984797,4.9280377376185885e-9,1.0399999982095613,-1.0630849593898557
0.0053110000000000015,1.0499999999984797,4.9280377514311e-9,1.0399999982095613,-1.0630849593898557
0.005411000000000002,1.0499999999984797,4.928037764628463e-9,1.0399999982095613,-1.0630849593898557
