Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang
1.3795223379550858,1.004203096084719,0.0027107948701782765,0.9853803266014071,-0.09059533299262493,0.9957790589720197,-0.04366514950913514
1.3796223379550858,1.0042030941871158,0.0027107887450009594,0.9853803250025093,-0.09059534166665885,0.9957790571589623,-0.043665156901578
1.3797223379550858,1.0042030922799026,0.0027107825900401956,0.9853803233952811,-0.09059535038200692,0.9957790553366486,-0.043665164329538986
1.3798223379550858,1.0042030903630552,0.0027107764052202196,0.9853803217796999,-0.09059535913877073,0.9957790535050538,-0.04366517179310687
1.3799223379550858,1.0042030884365487,0.002710770190465058,0.9853803201557433,-0.09059536793705134,0.995779051664153,-0.04366517929236963
1.3800223379550858,1.0042030865003584,0.0027107639456990765,0.9853803185233877,-0.09059537677694901,0.9957790498139224,-0.043665186827414715
1.3801223379550858,1.0042030845544592,0.0027107576708473584,0.9853803168826101,-0.09059538565856354,0.9957790479543375,-0.043665194398329325
1.3802223379550858,1.0042030825988268,0.002710751365835944,0.9853803152333881,-0.0905953945819939,0.9957790460853746,-0.04366520200520036
1.3803223379550857,1.0042030806334372,0.0027107450305912757,0.9853803135756993,-0.09059540354733875,0.9957790442070098,-0.04366520964811434
1.3804223379550857,1.004203078658266,0.002710738665039777,0.9853803119095214,-0.09059541255469648,0.995779042319219,-0.043665217327156954
1.3805223379550857,1.0042030766732908,0.0027107322691078337,0.985380310234832,-0.0905954216041646,0.9957790404219783,-0.04366522504241317
1.3806223379550857,1.0042030746784858,0.002710725842722484,0.9853803085516089,-0.09059543069584,0.9957790385152644,-0.043665232793967605
1.3807223379550857,1.004203072673827,0.002710719385811729,0.9853803068598301,-0.09059543982981902,0.9957790365990542,-0.04366524058190472
1.3808223379550857,1.0042030706592908,0.0027107128983040255,0.985380305159474,-0.09059544900619741,0.995779034673324,-0.04366524840630852
1.3809223379550857,1.004203068634855,0.002710706380127992,0.9853803034505185,-0.09059545822507055,0.9957790327380506,-0.0436652562672623
1.3810223379550857,1.0042030666004962,0.0027106998312122566,0.9853803017329417,-0.0905954674865333,0.995779030793211,-0.043665264164848755
1.3811223379550857,1.0042030645561908,0.002710693251485904,0.9853803000067225,-0.09059547679067972,0.9957790288387821,-0.043665272099150054
1.3812223379550856,1.004203062501915,0.002710686640878799,0.9853802982718388,-0.0905954861376033,0.9957790268747418,-0.04366528007024813
