Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-101-1_ir_cnv,generator-101-1_ii_cnv
0.0,0.24777777424443673,0.23942488196933154,0.7306085710106144,0.09980661769621807
1.0e-6,0.24777777424443662,0.23942488196933165,0.7306085710106144,0.09980661769621786
2.0015766671254614e-6,0.2477777742444365,0.23942488196933176,0.7306085710106144,0.09980661769621765
6.467349033596329e-6,0.24777777424443595,0.2394248819693322,0.7306085710106137,0.09980661769621677
1.7084154620767095e-5,0.24777777424443467,0.23942488196933345,0.730608571010612,0.09980661769621492
2.7700960207937863e-5,0.24777777424443342,0.23942488196933487,0.7306085710106103,0.09980661769621348
4.2103972814394734e-5,0.24777777424443193,0.23942488196933703,0.7306085710106076,0.09980661769621209
5.8840834231018804e-5,0.24777777424443034,0.23942488196933992,0.7306085710106043,0.09980661769621123
8.086307354754804e-5,0.2477777742444286,0.2394248819693441,0.7306085710105995,0.09980661769621117
0.00010935538755456334,0.24777777424442676,0.23942488196935002,0.730608571010593,0.09980661769621255
0.0001569887403033789,0.2477777742444246,0.23942488196936063,0.730608571010582,0.09980661769621724
0.00021421737203772447,0.24777777424442313,0.23942488196937328,0.7306085710105703,0.09980661769622433
0.0002774531720585083,0.24777777424442232,0.23942488196938588,0.7306085710105609,0.09980661769623068
0.0003774531720585083,0.2477777742444211,0.2394248819694009,0.730608571010555,0.09980661769623236
0.0004774531720585083,0.2477777742444188,0.2394248819694101,0.7306085710105584,0.09980661769622236
0.0005774531720585083,0.24777777424441552,0.23942488196941586,0.7306085710105666,0.09980661769620455
0.0006774531720585083,0.247777774244412,0.23942488196942086,0.7306085710105747,0.09980661769618526
0.0007774531720585084,0.24777777424440917,0.23942488196942666,0.7306085710105796,0.09980661769616928
0.0008774531720585084,0.24777777424440792,0.23942488196943346,0.7306085710105804,0.09980661769615838
0.0009774531720585084,0.24777777424440817,0.23942488196944062,0.7306085710105784,0.09980661769615212
0.0010774531720585084,0.24777777424440983,0.2394248819694476,0.7306085710105746,0.09980661769614861
0.0011774531720585085,0.24777777424441208,0.23942488196945383,0.7306085710105709,0.09980661769614574
0.0012774531720585085,0.24777777424441438,0.23942488196945935,0.7306085710105673,0.09980661769614216
0.0013774531720585086,0.24777777424441647,0.2394248819694644,0.7306085710105643,0.09980661769613772
0.0014774531720585086,0.24777777424441866,0.2394248819694693,0.730608571010562,0.09980661769613272
0.0015774531720585086,0.2477777742444209,0.23942488196947417,0.73060857101056,0.0998066176961276
0.0016774531720585087,0.24777777424442338,0.23942488196947875,0.7306085710105575,0.09980661769612283
0.0017774531720585087,0.24777777424442585,0.23942488196948314,0.7306085710105549,0.09980661769611872
0.0018774531720585088,0.24777777424442843,0.23942488196948708,0.7306085710105513,0.09980661769611515
0.0019774531720585086,0.2477777742444314,0.23942488196949055,0.7306085710105477,0.09980661769611196
0.0020774531720585084,0.24777777424443467,0.2394248819694937,0.7306085710105438,0.09980661769610895
0.0021774531720585083,0.24777777424443825,0.23942488196949677,0.7306085710105398,0.09980661769610613
0.002277453172058508,0.24777777424444206,0.2394248819694995,0.7306085710105357,0.09980661769610334
0.002377453172058508,0.24777777424444564,0.23942488196950226,0.7306085710105318,0.09980661769610062
0.0024774531720585078,0.24777777424444913,0.23942488196950504,0.7306085710105277,0.09980661769609805
0.0025774531720585076,0.2477777742444528,0.23942488196950773,0.7306085710105239,0.09980661769609565
0.0026774531720585074,0.2477777742444564,0.23942488196951037,0.7306085710105202,0.09980661769609349
0.0027774531720585072,0.24777777424445996,0.2394248819695128,0.7306085710105161,0.09980661769609145
0.002877453172058507,0.24777777424446393,0.23942488196951503,0.730608571010512,0.09980661769608962
0.002977453172058507,0.24777777424446829,0.23942488196951683,0.7306085710105076,0.09980661769608794
0.0030774531720585067,0.2477777742444728,0.2394248819695186,0.730608571010503,0.09980661769608637
0.0031774531720585066,0.2477777742444772,0.2394248819695204,0.7306085710104987,0.09980661769608497
0.0032774531720585064,0.2477777742444814,0.23942488196952214,0.730608571010494,0.09980661769608365
0.003377453172058506,0.24777777424448552,0.23942488196952355,0.7306085710104895,0.09980661769608237
0.003477453172058506,0.24777777424448946,0.23942488196952497,0.7306085710104847,0.09980661769608118
0.003577453172058506,0.2477777742444936,0.23942488196952635,0.7306085710104804,0.09980661769608015
0.0036774531720585057,0.2477777742444976,0.23942488196952766,0.7306085710104762,0.09980661769607928
0.0037774531720585055,0.2477777742445019,0.23942488196952866,0.7306085710104718,0.09980661769607853
0.0038774531720585054,0.2477777742445067,0.23942488196952968,0.7306085710104675,0.099806617696078
0.003977453172058505,0.24777777424451158,0.23942488196953077,0.7306085710104632,0.09980661769607775
0.0040774531720585054,0.24777777424451622,0.2394248819695316,0.7306085710104588,0.09980661769607752
0.004177453172058506,0.24777777424452058,0.23942488196953213,0.7306085710104543,0.09980661769607721
0.004277453172058506,0.24777777424452477,0.2394248819695325,0.7306085710104497,0.09980661769607685
0.004377453172058506,0.24777777424452888,0.23942488196953263,0.730608571010445,0.0998066176960764
0.0044774531720585065,0.2477777742445331,0.23942488196953263,0.7306085710104404,0.09980661769607616
0.004577453172058507,0.24777777424453748,0.2394248819695327,0.730608571010436,0.09980661769607617
0.004677453172058507,0.24777777424454173,0.23942488196953277,0.7306085710104316,0.09980661769607638
0.004777453172058507,0.24777777424454595,0.23942488196953263,0.7306085710104272,0.09980661769607671
0.0048774531720585075,0.24777777424455025,0.23942488196953252,0.7306085710104228,0.09980661769607709
0.004977453172058508,0.24777777424455472,0.2394248819695323,0.7306085710104184,0.09980661769607758
0.005077453172058508,0.24777777424455913,0.23942488196953185,0.7306085710104141,0.09980661769607815
0.005177453172058508,0.2477777742445634,0.23942488196953135,0.7306085710104099,0.09980661769607883
0.005277453172058509,0.2477777742445678,0.23942488196953085,0.7306085710104058,0.09980661769607958
0.0053578481535824845,0.2477777742445712,0.2394248819695303,0.7306085710104026,0.09980661769608032
0.005457848153582485,0.24777777424457537,0.23942488196952957,0.7306085710103987,0.09980661769608132
0.005557848153582485,0.24777777424457947,0.23942488196952885,0.7306085710103946,0.09980661769608236
0.005657848153582485,0.24777777424458355,0.23942488196952802,0.7306085710103907,0.09980661769608346
0.005757848153582486,0.2477777742445875,0.23942488196952696,0.7306085710103866,0.09980661769608469
0.005857848153582486,0.24777777424459138,0.23942488196952583,0.7306085710103826,0.09980661769608594
0.005957848153582486,0.2477777742445953,0.23942488196952452,0.7306085710103786,0.09980661769608731
0.006057848153582486,0.24777777424459912,0.23942488196952308,0.7306085710103748,0.0998066176960888
0.006157848153582487,0.24777777424460304,0.23942488196952175,0.7306085710103711,0.09980661769609037
0.006257848153582487,0.24777777424460687,0.2394248819695205,0.7306085710103676,0.09980661769609199
0.006357848153582487,0.2477777742446103,0.23942488196951894,0.7306085710103636,0.09980661769609361
0.006457848153582487,0.24777777424461378,0.23942488196951728,0.7306085710103598,0.09980661769609535
0.006557848153582488,0.24777777424461753,0.2394248819695155,0.7306085710103563,0.09980661769609711
0.006657848153582488,0.2477777742446211,0.23942488196951361,0.7306085710103528,0.09980661769609893
0.006757848153582488,0.24777777424462438,0.2394248819695117,0.73060857101035,0.09980661769610084
0.0068578481535824885,0.24777777424462774,0.23942488196950976,0.7306085710103472,0.0998066176961028
0.006957848153582489,0.2477777742446309,0.23942488196950776,0.730608571010344,0.09980661769610481
0.007057848153582489,0.2477777742446341,0.2394248819695057,0.730608571010341,0.09980661769610703
0.007157848153582489,0.24777777424463723,0.23942488196950373,0.730608571010338,0.09980661769610939
0.0072578481535824895,0.24777777424464018,0.2394248819695016,0.730608571010335,0.09980661769611178
0.00735784815358249,0.24777777424464303,0.2394248819694994,0.7306085710103322,0.09980661769611425
0.00745784815358249,0.2477777742446457,0.2394248819694971,0.7306085710103294,0.09980661769611662
0.00755784815358249,0.24777777424464845,0.23942488196949469,0.7306085710103265,0.09980661769611897
0.0076578481535824906,0.2477777742446513,0.23942488196949213,0.7306085710103238,0.09980661769612137
0.007757848153582491,0.24777777424465403,0.23942488196948966,0.7306085710103214,0.09980661769612387
0.007857848153582491,0.24777777424465658,0.23942488196948725,0.730608571010319,0.09980661769612646
0.00795784815358249,0.24777777424465908,0.23942488196948458,0.7306085710103167,0.09980661769612906
0.00805784815358249,0.2477777742446612,0.23942488196948186,0.730608571010315,0.09980661769613157
0.00815784815358249,0.24777777424466277,0.23942488196947917,0.7306085710103132,0.09980661769613405
0.008257848153582489,0.24777777424466438,0.2394248819694764,0.7306085710103114,0.09980661769613665
0.008357848153582488,0.24777777424466618,0.23942488196947367,0.7306085710103097,0.09980661769613931
0.008457848153582487,0.24777777424466804,0.23942488196947095,0.7306085710103077,0.09980661769614205
0.008557848153582487,0.24777777424466998,0.23942488196946812,0.7306085710103056,0.09980661769614481
0.008657848153582486,0.24777777424467184,0.23942488196946526,0.7306085710103039,0.09980661769614767
0.008757848153582486,0.24777777424467354,0.2394248819694625,0.7306085710103023,0.09980661769615054
0.008857848153582485,0.2477777742446753,0.2394248819694598,0.7306085710103012,0.09980661769615343
0.008957848153582484,0.24777777424467684,0.23942488196945702,0.7306085710103003,0.09980661769615638
0.009057848153582484,0.24777777424467815,0.23942488196945425,0.7306085710102994,0.09980661769615928
0.009157848153582483,0.247777774244679,0.23942488196945133,0.7306085710102985,0.09980661769616207
0.009257848153582483,0.24777777424467975,0.23942488196944828,0.7306085710102975,0.09980661769616479
0.009357848153582482,0.24777777424468078,0.23942488196944528,0.7306085710102969,0.09980661769616765
0.009457848153582481,0.2477777742446818,0.2394248819694426,0.730608571010296,0.09980661769617073
0.00955784815358248,0.2477777742446827,0.2394248819694398,0.7306085710102954,0.09980661769617395
0.00965784815358248,0.24777777424468347,0.23942488196943712,0.7306085710102949,0.09980661769617709
0.00975784815358248,0.2477777742446841,0.23942488196943454,0.7306085710102942,0.09980661769618027
0.009857848153582479,0.24777777424468483,0.23942488196943165,0.7306085710102935,0.09980661769618329
0.009957848153582478,0.24777777424468525,0.23942488196942868,0.7306085710102931,0.09980661769618608
0.010057848153582478,0.24777777424468528,0.23942488196942557,0.7306085710102932,0.09980661769618869
0.010157848153582477,0.247777774244685,0.23942488196942258,0.7306085710102931,0.09980661769619137
0.010257848153582477,0.24777777424468497,0.2394248819694196,0.7306085710102931,0.09980661769619416
0.010357848153582476,0.24777777424468517,0.2394248819694169,0.7306085710102933,0.09980661769619721
0.010457848153582475,0.24777777424468525,0.23942488196941436,0.7306085710102934,0.09980661769620038
0.010557848153582475,0.2477777742446851,0.2394248819694117,0.7306085710102936,0.0998066176962035
0.010657848153582474,0.24777777424468492,0.23942488196940892,0.7306085710102939,0.09980661769620638
0.010757848153582474,0.24777777424468472,0.23942488196940612,0.7306085710102944,0.09980661769620905
0.010857848153582473,0.24777777424468417,0.23942488196940326,0.7306085710102953,0.09980661769621159
0.010957848153582472,0.2477777742446837,0.23942488196940023,0.7306085710102959,0.09980661769621413
0.011057848153582472,0.24777777424468306,0.23942488196939757,0.7306085710102967,0.09980661769621688
0.011157848153582471,0.24777777424468211,0.23942488196939515,0.7306085710102977,0.09980661769621976
0.01125784815358247,0.24777777424468111,0.23942488196939263,0.7306085710102985,0.09980661769622268
0.01135784815358247,0.24777777424468037,0.2394248819693902,0.7306085710102994,0.09980661769622548
0.01145784815358247,0.24777777424467942,0.2394248819693877,0.7306085710103004,0.09980661769622806
0.011557848153582469,0.24777777424467837,0.23942488196938497,0.7306085710103015,0.09980661769623039
0.011657848153582468,0.24777777424467737,0.2394248819693822,0.7306085710103029,0.0998066176962327
0.011757848153582467,0.2477777742446762,0.23942488196937967,0.7306085710103044,0.09980661769623514
0.011857848153582467,0.24777777424467465,0.23942488196937717,0.7306085710103056,0.09980661769623743
0.011957848153582466,0.247777774244673,0.23942488196937461,0.730608571010307,0.09980661769623966
0.012057848153582466,0.2477777742446715,0.23942488196937214,0.7306085710103083,0.09980661769624193
0.012157848153582465,0.24777777424466987,0.23942488196936984,0.7306085710103097,0.09980661769624415
0.012257848153582464,0.24777777424466824,0.23942488196936756,0.7306085710103114,0.09980661769624637
0.012357848153582464,0.24777777424466677,0.23942488196936518,0.7306085710103128,0.09980661769624857
0.012457848153582463,0.24777777424466524,0.2394248819693629,0.7306085710103144,0.09980661769625068
0.012557848153582463,0.24777777424466357,0.23942488196936085,0.7306085710103164,0.09980661769625279
