Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-1-1_i_mag,generator-102-1_i_mag
0.0,0.24777777424443673,0.23942488196933154,0.3445549296056514,0.3445549296056514
1.0e-6,0.24777777424443656,0.23942488196933165,0.34455492960565137,0.34455492960565137
7.16150661634329e-6,0.24777777424443548,0.2394248819693323,0.344554929605651,0.344554929605651
3.110743596456815e-5,0.24777777424443165,0.23942488196933487,0.3445549296056501,0.3445549296056501
7.742392131800834e-5,0.24777777424442565,0.23942488196934056,0.3445549296056497,0.3445549296056497
0.0001452365243096858,0.24777777424441977,0.2394248819693496,0.34455492960565176,0.34455492960565176
0.0002452365243096858,0.2477777742444153,0.2394248819693625,0.34455492960565753,0.34455492960565753
0.0003452365243096858,0.24777777424441336,0.23942488196937262,0.34455492960566314,0.34455492960566314
0.0004452365243096858,0.2477777742444121,0.2394248819693788,0.3445549296056665,0.3445549296056665
0.0005452365243096858,0.24777777424441028,0.23942488196938122,0.3445549296056669,0.3445549296056669
0.0006452365243096858,0.24777777424440747,0.23942488196938078,0.3445549296056646,0.3445549296056646
0.0007452365243096859,0.24777777424440398,0.23942488196937878,0.3445549296056607,0.3445549296056607
0.0008452365243096859,0.24777777424440015,0.2394248819693764,0.34455492960565626,0.34455492960565626
0.000945236524309686,0.2477777742443966,0.23942488196937442,0.3445549296056523,0.3445549296056523
0.001045236524309686,0.247777774244394,0.23942488196937348,0.3445549296056498,0.3445549296056498
0.001145236524309686,0.2477777742443922,0.23942488196937353,0.3445549296056486,0.3445549296056486
0.001245236524309686,0.24777777424439104,0.23942488196937442,0.3445549296056484,0.3445549296056484
0.001345236524309686,0.24777777424439054,0.23942488196937575,0.34455492960564893,0.34455492960564893
0.001445236524309686,0.2477777742443902,0.23942488196937714,0.34455492960564965,0.34455492960564965
0.0015452365243096861,0.24777777424438963,0.23942488196937844,0.3445549296056501,0.3445549296056501
0.0016452365243096862,0.24777777424438874,0.23942488196937958,0.34455492960565026,0.34455492960565026
0.0017452365243096862,0.2477777742443877,0.23942488196938036,0.3445549296056501,0.3445549296056501
0.0018452365243096863,0.24777777424438638,0.23942488196938105,0.3445549296056496,0.3445549296056496
0.0019452365243096863,0.24777777424438505,0.23942488196938166,0.3445549296056491,0.3445549296056491
0.002045236524309686,0.24777777424438374,0.23942488196938214,0.34455492960564843,0.34455492960564843
0.002145236524309686,0.24777777424438266,0.2394248819693826,0.344554929605648,0.344554929605648
0.002245236524309686,0.24777777424438213,0.239424881969383,0.34455492960564793,0.34455492960564793
0.0023452365243096856,0.2477777742443818,0.23942488196938327,0.3445549296056478,0.3445549296056478
0.0024452365243096854,0.2477777742443818,0.23942488196938352,0.34455492960564804,0.34455492960564804
0.0025452365243096853,0.24777777424438197,0.23942488196938363,0.3445549296056482,0.3445549296056482
0.002645236524309685,0.24777777424438205,0.23942488196938377,0.3445549296056484,0.3445549296056484
0.002745236524309685,0.24777777424438222,0.2394248819693838,0.3445549296056485,0.3445549296056485
0.0028452365243096848,0.2477777742443824,0.23942488196938388,0.3445549296056487,0.3445549296056487
0.0029452365243096846,0.24777777424438258,0.23942488196938386,0.3445549296056488,0.3445549296056488
0.0030452365243096844,0.24777777424438266,0.23942488196938375,0.34455492960564876,0.34455492960564876
0.0031452365243096842,0.24777777424438274,0.23942488196938355,0.3445549296056487,0.3445549296056487
0.003245236524309684,0.2477777742443827,0.23942488196938339,0.3445549296056486,0.3445549296056486
0.003345236524309684,0.24777777424438252,0.2394248819693831,0.34455492960564826,0.34455492960564826
0.0034452365243096837,0.24777777424438235,0.2394248819693829,0.344554929605648,0.344554929605648
0.0035452365243096836,0.24777777424438233,0.2394248819693827,0.3445549296056478,0.3445549296056478
0.0036452365243096834,0.2477777742443823,0.23942488196938252,0.3445549296056477,0.3445549296056477
0.0037452365243096832,0.24777777424438238,0.23942488196938236,0.3445549296056476,0.3445549296056476
0.003845236524309683,0.24777777424438252,0.23942488196938216,0.3445549296056476,0.3445549296056476
0.003945236524309683,0.24777777424438274,0.23942488196938203,0.34455492960564765,0.34455492960564765
0.004045236524309683,0.24777777424438285,0.23942488196938183,0.3445549296056476,0.3445549296056476
0.004145236524309683,0.247777774244383,0.2394248819693817,0.3445549296056476,0.3445549296056476
0.004245236524309684,0.24777777424438308,0.2394248819693815,0.34455492960564754,0.34455492960564754
