Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-101-1_ir_cnv,generator-101-1_ii_cnv,generator-102-1_i_mag
1.1169778984175456,-0.11542826431084359,-0.8663170550130148,2.81438094653588,-0.4454742800731389,0.8739730682396551
1.1170778984175456,-0.11544818812763148,-0.8663168774211825,2.814382255646732,-0.44548244285949024,0.8739755238258913
1.1171778984175456,-0.11546811635136832,-0.8663167000019566,2.81438356562636,-0.44549060709422983,0.8739779806127916
1.1172778984175455,-0.11548804900475045,-0.8663165227538907,2.8143848764772974,-0.44549877278665295,0.8739804386022128
1.1173778984175455,-0.11550798611041686,-0.8663163456755371,2.814386188202072,-0.44550693994603413,0.8739828977960042
1.1174778984175455,-0.11552792769094977,-0.8663161687654478,2.8143875008032007,-0.4455151085816259,0.8739853581960108
1.1175778984175455,-0.11554787376887354,-0.8663159920221739,2.8143888142831925,-0.44552327870265945,0.8739878198040696
1.1176778984175455,-0.11556782436665558,-0.8663158154442658,2.814390128644547,-0.4455314503183445,0.8739902826220126
1.1177778984175455,-0.11558777950670568,-0.8663156390302734,2.814391443889755,-0.4455396234378697,0.8739927466516653
1.1178778984175455,-0.11560773921137653,-0.8663154627787455,2.814392760021299,-0.4455477980704011,0.8739952118948465
1.1179778984175455,-0.11562770350296345,-0.8663152866882308,2.8143940770416527,-0.4455559742250848,0.8739976783533699
1.1180778984175455,-0.11564767240370451,-0.866315110757277,2.8143953949532787,-0.44556415191104465,0.8740001460290425
1.1181778984175454,-0.11566764593577998,-0.8663149349844311,2.8143967137586325,-0.44557233113738237,0.8740026149236649
1.1182778984175454,-0.11568762412131307,-0.8663147593682394,2.8143980334601624,-0.4455805119131786,0.8740050850390316
1.1183778984175454,-0.11570760698236952,-0.8663145839072481,2.814399354060304,-0.445588694247493,0.8740075563769314
1.1184778984175454,-0.11572759454095752,-0.8663144086000019,2.814400675561487,-0.44559687814936316,0.8740100289391463
1.1185778984175454,-0.11574758681902762,-0.8663142334450455,2.8144019979661303,-0.4456050636278055,0.8740125027274525
1.1186778984175454,-0.11576758383847284,-0.8663140584409229,2.814403321276645,-0.4456132506918144,0.87401497774362
1.1187778984175454,-0.1157875856211287,-0.8663138835861777,2.8144046454954337,-0.44562143935036275,0.874017453989413
1.1188778984175454,-0.11580759218877364,-0.8663137088793522,2.814405970624889,-0.445629629612402,0.8740199314665886
1.1189778984175454,-0.11582760356312828,-0.8663135343189885,2.814407296667396,-0.44563782148686154,0.8740224101768985
1.1190778984175453,-0.11584761976585543,-0.8663133599036287,2.8144086236253294,-0.4456460149826498,0.8740248901220882
1.1191778984175453,-0.11586764081856053,-0.8663131856318131,2.8144099515010557,-0.4456542101086531,0.8740273713038965
1.1192778984175453,-0.11588766674279162,-0.8663130115020818,2.8144112802969325,-0.445662406873737,0.874029853724056
1.1193778984175453,-0.11590769756003859,-0.8663128375129754,2.8144126100153093,-0.4456706052867446,0.874032337384294
1.1194778984175453,-0.1159277332917342,-0.8663126636630324,2.814413940658526,-0.4456788053564971,0.8740348222863308
1.1195778984175453,-0.11594777395925328,-0.8663124899507921,2.814415272228913,-0.445687007091795,0.8740373084318811
1.1196778984175453,-0.1159678195839131,-0.8663123163747921,2.8144166047287933,-0.4456952105014164,0.874039795822653
1.1197778984175453,-0.11598787018697312,-0.8663121429335706,2.8144179381604797,-0.4457034155941176,0.8740422844603489
1.1198778984175453,-0.11600792578963515,-0.866311969625664,2.8144192725262767,-0.4457116223786337,0.874044774346664
1.1199778984175452,-0.11602798641304336,-0.8663117964496091,2.8144206078284806,-0.4457198308636782,0.8740472654832886
1.1200778984175452,-0.11604805207828416,-0.8663116234039416,2.814421944069379,-0.44572804105794284,0.8740497578719058
1.1201778984175452,-0.11606812280638631,-0.8663114504871976,2.8144232812512473,-0.44573625297009695,0.8740522515141933
1.1202778984175452,-0.11608819861832081,-0.8663112776979118,2.8144246193763567,-0.4457444666087889,0.8740547464118225
1.1203778984175452,-0.11610827953500061,-0.866311105034619,2.814425958446968,-0.4457526819826452,0.8740572425664582
1.1204778984175452,-0.1161283655772808,-0.8663109324958527,2.814427298465332,-0.44576089910027006,0.8740597399797593
1.1205778984175452,-0.11614845676595922,-0.8663107600801465,2.8144286394336913,-0.4457691179702461,0.8740622386533782
1.1206778984175452,-0.11616855312177542,-0.8663105877860336,2.8144299813542797,-0.4457773386011352,0.8740647385889616
1.1207778984175452,-0.11618865466541137,-0.8663104156120464,2.8144313242293215,-0.44578556100147615,0.8740672397881496
1.1208778984175451,-0.11620876141749115,-0.8663102435567172,2.814432668061033,-0.4457937851797868,0.8740697422525767
