Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-102-1_i_mag
0.0,0.24777777424443673,0.23942488196933154,0.3445549296056514
1.0e-6,0.24777777424443662,0.23942488196933165,0.34455492960565137
7.20733688622773e-6,0.24777777424443584,0.23942488196933234,0.3445549296056513
2.7353543714166047e-5,0.24777777424443348,0.2394248819693349,0.34455492960565137
8.192684141843547e-5,0.24777777424442846,0.2394248819693444,0.34455492960565437
0.00018192684141843548,0.24777777424442357,0.2394248819693659,0.3445549296056658
0.00028192684141843547,0.2477777742444212,0.23942488196938458,0.34455492960567713
0.00038192684141843546,0.24777777424441852,0.23942488196939515,0.3445549296056825
0.00048192684141843545,0.2477777742444142,0.2394248819693974,0.34455492960568096
0.0005819268414184354,0.24777777424440878,0.23942488196939438,0.34455492960567496
0.0006819268414184355,0.2477777742444038,0.23942488196939007,0.3445549296056684
0.0007819268414184355,0.24777777424439987,0.23942488196938752,0.3445549296056638
0.0008819268414184356,0.24777777424439734,0.2394248819693879,0.34455492960566225
0.0009819268414184355,0.2477777742443964,0.23942488196939085,0.34455492960566364
0.0010819268414184356,0.2477777742443962,0.2394248819693951,0.3445549296056664
0.0011819268414184356,0.24777777424439623,0.23942488196939934,0.3445549296056694
0.0012819268414184356,0.2477777742443955,0.2394248819694029,0.34455492960567136
0.0013819268414184357,0.24777777424439396,0.23942488196940556,0.3445549296056721
0.0014819268414184357,0.2477777742443919,0.23942488196940773,0.34455492960567213
0.0015819268414184358,0.24777777424439001,0.23942488196940975,0.34455492960567213
0.0016819268414184358,0.24777777424438824,0.239424881969412,0.3445549296056724
0.0017819268414184359,0.24777777424438713,0.23942488196941464,0.34455492960567347
0.001881926841418436,0.24777777424438624,0.23942488196941766,0.3445549296056749
0.001981926841418436,0.24777777424438593,0.2394248819694209,0.34455492960567696
0.002081926841418436,0.24777777424438605,0.23942488196942419,0.3445549296056793
0.0021819268414184356,0.24777777424438635,0.2394248819694273,0.34455492960568174
0.0022819268414184355,0.24777777424438674,0.2394248819694301,0.34455492960568396
0.0023819268414184353,0.24777777424438718,0.2394248819694325,0.3445549296056859
0.002481926841418435,0.2477777742443878,0.23942488196943465,0.34455492960568784
0.002581926841418435,0.24777777424438846,0.23942488196943654,0.3445549296056897
0.0026819268414184348,0.247777774244389,0.23942488196943834,0.3445549296056913
0.0027819268414184346,0.2477777742443895,0.2394248819694401,0.34455492960569284
0.0028819268414184344,0.24777777424439007,0.23942488196944184,0.3445549296056945
0.0029819268414184343,0.24777777424439074,0.23942488196944367,0.3445549296056962
0.003081926841418434,0.24777777424439154,0.2394248819694456,0.34455492960569817
0.003181926841418434,0.24777777424439257,0.23942488196944767,0.34455492960570033
0.0032819268414184337,0.24777777424439368,0.23942488196944972,0.34455492960570255
0.0033819268414184336,0.24777777424439487,0.2394248819694518,0.34455492960570483
0.0034819268414184334,0.24777777424439598,0.23942488196945377,0.34455492960570705
0.0035819268414184332,0.24777777424439715,0.23942488196945563,0.34455492960570916
0.003681926841418433,0.2477777742443986,0.23942488196945738,0.34455492960571144
0.003781926841418433,0.24777777424439987,0.23942488196945896,0.34455492960571343
0.0038819268414184327,0.247777774244401,0.23942488196946032,0.3445549296057152
0.0039819268414184325,0.24777777424440206,0.23942488196946157,0.3445549296057168
0.004081926841418433,0.24777777424440314,0.23942488196946274,0.34455492960571843
0.004181926841418433,0.2477777742444041,0.23942488196946404,0.34455492960572
0.004281926841418433,0.24777777424440506,0.23942488196946535,0.3445549296057216
0.004381926841418434,0.2477777742444062,0.2394248819694667,0.34455492960572337
0.004481926841418434,0.24777777424440744,0.23942488196946807,0.3445549296057252
0.004581926841418434,0.24777777424440886,0.23942488196946934,0.34455492960572714
0.004681926841418434,0.24777777424441041,0.23942488196947045,0.344554929605729
0.004781926841418435,0.24777777424441186,0.23942488196947145,0.34455492960573075
0.004881926841418435,0.2477777742444134,0.23942488196947245,0.34455492960573253
0.004981926841418435,0.2477777742444146,0.23942488196947348,0.34455492960573414
0.005081926841418435,0.24777777424441588,0.2394248819694746,0.3445549296057358
0.005181926841418436,0.24777777424441727,0.23942488196947584,0.3445549296057377
0.005281926841418436,0.24777777424441869,0.2394248819694771,0.3445549296057396
0.005381926841418436,0.2477777742444201,0.2394248819694783,0.3445549296057414
0.0054819268414184365,0.24777777424442177,0.23942488196947945,0.3445549296057434
0.005581926841418437,0.24777777424442343,0.23942488196948042,0.3445549296057453
