Time,BUS 1-BUS 2-i_1_P,BUS 1-BUS 2-i_1_Q,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.25061579526701416,0.0655755926543212,0.25061579526701416,0.0655755926543212
1.0e-6,0.2506157952485803,0.06557559264790913,0.2506157952485803,0.06557559264790913
2.2855167303259975e-6,0.25061579524874095,0.06557559264832909,0.25061579524874095,0.06557559264832909
4.279568949999647e-6,0.2506157952489854,0.0655755926489763,0.2506157952489854,0.0655755926489763
7.762462206568027e-6,0.2506157952493977,0.06557559265008381,0.2506157952493977,0.06557559265008381
1.340807980710874e-5,0.2506157952500278,0.06557559265183295,0.2506157952500278,0.06557559265183295
2.1619135323297026e-5,0.25061579525086447,0.06557559265427616,0.25061579525086447,0.06557559265427616
3.91829181360633e-5,0.25061579525236866,0.0655755926591276,0.25061579525236866,0.0655755926591276
6.223753072124474e-5,0.25061579525382316,0.06557559266482525,0.25061579525382316,0.06557559266482525
9.541145476257143e-5,0.25061579525509353,0.06557559267195262,0.25061579525509353,0.06557559267195262
0.0001422534775635197,0.2506157952556868,0.0655755926804989,0.2506157952556868,0.0655755926804989
0.00020659056468200877,0.250615795255084,0.06557559269054276,0.250615795255084,0.06557559269054276
0.00028710956627048967,0.2506157952531833,0.06557559270188601,0.2506157952531833,0.06557559270188601
0.00037398593545139535,0.2506157952505985,0.06557559271345352,0.2506157952505985,0.06557559271345352
0.00047398593545139534,0.25061579524748,0.06557559272574454,0.25061579524748,0.06557559272574454
0.0005739859354513953,0.25061579524441696,0.06557559273616055,0.25061579524441696,0.06557559273616055
0.0006739859354513954,0.2506157952415213,0.06557559274416178,0.2506157952415213,0.06557559274416178
0.0007739859354513954,0.250615795238892,0.06557559274982636,0.250615795238892,0.06557559274982636
0.0008739859354513955,0.25061579523659877,0.06557559275374432,0.25061579523659877,0.06557559275374432
0.0009739859354513955,0.2506157952346448,0.06557559275665927,0.2506157952346448,0.06557559275665927
0.0010739859354513956,0.2506157952329643,0.0655755927591959,0.2506157952329643,0.0655755927591959
0.0011739859354513956,0.25061579523145205,0.06557559276168129,0.25061579523145205,0.06557559276168129
0.0012739859354513956,0.25061579523001026,0.06557559276416329,0.25061579523001026,0.06557559276416329
0.0013739859354513957,0.2506157952285777,0.06557559276652561,0.2506157952285777,0.06557559276652561
0.0014739859354513957,0.25061579522714345,0.06557559276860334,0.25061579522714345,0.06557559276860334
0.0015739859354513958,0.25061579522573346,0.06557559277029866,0.25061579522573346,0.06557559277029866
0.0016739859354513958,0.25061579522438776,0.06557559277158928,0.25061579522438776,0.06557559277158928
0.0017739859354513959,0.2506157952231371,0.06557559277252956,0.2506157952231371,0.06557559277252956
0.001873985935451396,0.2506157952219941,0.06557559277321556,0.2506157952219941,0.06557559277321556
0.0019739859354513957,0.2506157952209519,0.06557559277372411,0.2506157952209519,0.06557559277372411
0.0020739859354513956,0.2506157952199921,0.06557559277411502,0.2506157952199921,0.06557559277411502
0.0021739859354513954,0.2506157952190977,0.06557559277441052,0.2506157952190977,0.06557559277441052
0.0022739859354513952,0.25061579521825383,0.06557559277461796,0.25061579521825383,0.06557559277461796
0.002373985935451395,0.25061579521745786,0.06557559277472201,0.25061579521745786,0.06557559277472201
0.002473985935451395,0.2506157952167124,0.06557559277472412,0.2506157952167124,0.06557559277472412
0.0025739859354513947,0.25061579521602295,0.06557559277462471,0.25061579521602295,0.06557559277462471
0.0026739859354513945,0.25061579521539107,0.06557559277443833,0.25061579521539107,0.06557559277443833
0.0027739859354513944,0.2506157952148219,0.06557559277417875,0.2506157952148219,0.06557559277417875
0.002873985935451394,0.2506157952143111,0.06557559277385877,0.2506157952143111,0.06557559277385877
0.002973985935451394,0.2506157952138543,0.06557559277349666,0.2506157952138543,0.06557559277349666
0.003073985935451394,0.25061579521344646,0.06557559277309512,0.25061579521344646,0.06557559277309512
0.0031739859354513937,0.25061579521308397,0.06557559277266267,0.25061579521308397,0.06557559277266267
0.0032739859354513935,0.25061579521276417,0.06557559277220008,0.25061579521276417,0.06557559277220008
0.0033739859354513933,0.25061579521248656,0.06557559277171235,0.25061579521248656,0.06557559277171235
0.003473985935451393,0.2506157952122483,0.06557559277119827,0.2506157952122483,0.06557559277119827
0.003573985935451393,0.25061579521204813,0.06557559277066975,0.25061579521204813,0.06557559277066975
0.003673985935451393,0.25061579521188654,0.0655755927701226,0.25061579521188654,0.0655755927701226
0.0037739859354513927,0.25061579521176097,0.06557559276956466,0.25061579521176097,0.06557559276956466
0.0038739859354513925,0.2506157952116719,0.06557559276899921,0.2506157952116719,0.06557559276899921
0.003973985935451393,0.2506157952116149,0.06557559276842691,0.2506157952116149,0.06557559276842691
0.004073985935451393,0.2506157952115898,0.06557559276785195,0.2506157952115898,0.06557559276785195
0.004173985935451393,0.25061579521159305,0.06557559276727629,0.25061579521159305,0.06557559276727629
0.0042739859354513935,0.25061579521162414,0.06557559276669965,0.25061579521162414,0.06557559276669965
0.004373985935451394,0.25061579521168154,0.06557559276612367,0.25061579521168154,0.06557559276612367
0.004473985935451394,0.25061579521176636,0.06557559276555273,0.25061579521176636,0.06557559276555273
0.004573985935451394,0.2506157952118742,0.06557559276498338,0.2506157952118742,0.06557559276498338
0.004673985935451395,0.2506157952120075,0.06557559276442186,0.2506157952120075,0.06557559276442186
0.004773985935451395,0.2506157952121625,0.06557559276386604,0.2506157952121625,0.06557559276386604
0.004873985935451395,0.2506157952123397,0.06557559276331958,0.2506157952123397,0.06557559276331958
0.004973985935451395,0.2506157952125365,0.06557559276278341,0.2506157952125365,0.06557559276278341
0.005073985935451396,0.2506157952127522,0.06557559276225251,0.2506157952127522,0.06557559276225251
0.005173985935451396,0.2506157952129867,0.06557559276173366,0.2506157952129867,0.06557559276173366
0.005273985935451396,0.2506157952132396,0.06557559276122574,0.2506157952132396,0.06557559276122574
0.005373985935451396,0.2506157952135089,0.06557559276072744,0.2506157952135089,0.06557559276072744
0.005473985935451397,0.25061579521379423,0.06557559276024492,0.25061579521379423,0.06557559276024492
0.005573985935451397,0.25061579521409466,0.06557559275977339,0.25061579521409466,0.06557559275977339
0.005673985935451397,0.25061579521440874,0.0655755927593111,0.25061579521440874,0.0655755927593111
0.0057739859354513975,0.25061579521473815,0.06557559275886865,0.25061579521473815,0.06557559275886865
0.005873985935451398,0.2506157952150795,0.06557559275843343,0.2506157952150795,0.06557559275843343
0.005973985935451398,0.250615795215433,0.06557559275801626,0.250615795215433,0.06557559275801626
0.006073985935451398,0.25061579521579647,0.06557559275760859,0.25061579521579647,0.06557559275760859
0.0061739859354513985,0.25061579521616995,0.06557559275721951,0.25061579521616995,0.06557559275721951
0.006273985935451399,0.25061579521655447,0.06557559275684337,0.25061579521655447,0.06557559275684337
0.006373985935451399,0.250615795216948,0.06557559275648203,0.250615795216948,0.06557559275648203
0.006473985935451399,0.25061579521735033,0.06557559275613604,0.25061579521735033,0.06557559275613604
0.0065739859354514,0.2506157952177595,0.06557559275580294,0.2506157952177595,0.06557559275580294
0.0066739859354514,0.25061579521817584,0.06557559275548612,0.25061579521817584,0.06557559275548612
0.0067739859354514,0.25061579521859934,0.06557559275518512,0.25061579521859934,0.06557559275518512
0.0068739859354514,0.2506157952190295,0.06557559275490023,0.2506157952190295,0.06557559275490023
0.006973985935451401,0.2506157952194639,0.06557559275462732,0.2506157952194639,0.06557559275462732
0.007073985935451401,0.2506157952199026,0.06557559275437218,0.2506157952199026,0.06557559275437218
0.007173985935451401,0.2506157952203448,0.06557559275412879,0.2506157952203448,0.06557559275412879
0.007273985935451401,0.2506157952207912,0.06557559275390305,0.2506157952207912,0.06557559275390305
0.007373985935451402,0.2506157952212401,0.06557559275369068,0.2506157952212401,0.06557559275369068
0.007473985935451402,0.25061579522169114,0.0655755927534958,0.25061579522169114,0.0655755927534958
0.007573985935451402,0.25061579522214483,0.06557559275331697,0.25061579522214483,0.06557559275331697
0.0076739859354514025,0.2506157952225987,0.06557559275315294,0.2506157952225987,0.06557559275315294
0.007773985935451403,0.25061579522305355,0.06557559275300098,0.25061579522305355,0.06557559275300098
0.007873985935451402,0.2506157952235082,0.06557559275286616,0.2506157952235082,0.06557559275286616
0.007973985935451402,0.250615795223962,0.06557559275274284,0.250615795223962,0.06557559275274284
0.008073985935451401,0.2506157952244141,0.06557559275263557,0.2506157952244141,0.06557559275263557
0.0081739859354514,0.2506157952248661,0.0655755927525459,0.2506157952248661,0.0655755927525459
0.0082739859354514,0.2506157952253157,0.06557559275246796,0.2506157952253157,0.06557559275246796
0.008373985935451399,0.2506157952257627,0.06557559275240202,0.2506157952257627,0.06557559275240202
0.008473985935451398,0.2506157952262065,0.0655755927523522,0.2506157952262065,0.0655755927523522
0.008573985935451398,0.2506157952266456,0.06557559275231507,0.2506157952266456,0.06557559275231507
0.008673985935451397,0.25061579522708105,0.06557559275229102,0.25061579522708105,0.06557559275229102
0.008773985935451397,0.250615795227512,0.06557559275228145,0.250615795227512,0.06557559275228145
0.008873985935451396,0.2506157952279386,0.06557559275228349,0.2506157952279386,0.06557559275228349
0.008973985935451395,0.25061579522835986,0.06557559275229807,0.25061579522835986,0.06557559275229807
0.009073985935451395,0.2506157952287747,0.06557559275232716,0.2506157952287747,0.06557559275232716
0.009173985935451394,0.2506157952291843,0.06557559275236668,0.2506157952291843,0.06557559275236668
0.009273985935451394,0.2506157952295873,0.06557559275241989,0.2506157952295873,0.06557559275241989
0.009373985935451393,0.25061579522998095,0.06557559275248245,0.25061579522998095,0.06557559275248245
0.009473985935451392,0.25061579523037014,0.06557559275255799,0.25061579523037014,0.06557559275255799
0.009573985935451392,0.25061579523075106,0.06557559275264337,0.25061579523075106,0.06557559275264337
0.009673985935451391,0.25061579523112265,0.06557559275273984,0.25061579523112265,0.06557559275273984
0.00977398593545139,0.25061579523148625,0.0655755927528481,0.25061579523148625,0.0655755927528481
0.00987398593545139,0.2506157952318431,0.06557559275296487,0.2506157952318431,0.06557559275296487
0.00997398593545139,0.250615795232189,0.0655755927530898,0.250615795232189,0.0655755927530898
0.010073985935451389,0.2506157952325269,0.06557559275322869,0.2506157952325269,0.06557559275322869
0.010173985935451388,0.25061579523285366,0.0655755927533755,0.25061579523285366,0.0655755927533755
0.010273985935451388,0.2506157952331714,0.06557559275352898,0.2506157952331714,0.06557559275352898
0.010373985935451387,0.2506157952334786,0.06557559275369172,0.2506157952334786,0.06557559275369172
0.010473985935451386,0.2506157952337755,0.06557559275386307,0.2506157952337755,0.06557559275386307
0.010573985935451386,0.2506157952340616,0.06557559275404166,0.2506157952340616,0.06557559275404166
0.010673985935451385,0.25061579523433763,0.06557559275422613,0.25061579523433763,0.06557559275422613
