Time,Bus-1-Mag,Bus-1-Ang,Bus-2-Mag,Bus-2-Ang,Bus-3-Mag,Bus-3-Ang,Bus-4-Mag,Bus-4-Ang,Bus-5-Mag,Bus-5-Ang,Bus-6-Mag,Bus-6-Ang,Bus-7-Mag,Bus-7-Ang,Bus-8-Mag,Bus-8-Ang,Bus-9-Mag,Bus-9-Ang
0.0,1.03999999933715,6.765885143756382e-10,1.0249999999974544,-0.2532927469054988,1.024999999710267,-0.13117727003538987,1.048575831705289,-0.09032440421815949,0.985150648214735,-0.4314136197898846,1.098322789011801,-0.3145678215385604,1.047728823601766,-0.29124688459568954,1.031548794992341,-0.4052856851705858,1.0584976172215368,-0.17710293659784404
1.0e-6,1.03999999933715,6.76588512973931e-10,1.0249999999974542,-0.25329274690549886,1.024999999710267,-0.13117727003538984,1.048575831705289,-0.09032440421815949,0.985150648214735,-0.4314136197898846,1.098322789011801,-0.3145678215385604,1.047728823601766,-0.2912468845956895,1.031548794992341,-0.4052856851705858,1.0584976172215368,-0.17710293659784404
1.1e-5,1.03999999933715,6.765885313833699e-10,1.0249999999974542,-0.25329274690549886,1.024999999710267,-0.1311772700353898,1.048575831705289,-0.09032440421815946,0.985150648214735,-0.4314136197898846,1.098322789011801,-0.3145678215385604,1.047728823601766,-0.2912468845956895,1.031548794992341,-0.4052856851705858,1.0584976172215368,-0.17710293659784399
0.00011099999999999999,1.0399999993371503,6.76588793288638e-10,1.0249999999974542,-0.2532927469054989,1.0249999997102668,-0.13117727003538934,1.048575831705289,-0.0903244042181592,0.9851506482147349,-0.4314136197898845,1.098322789011801,-0.3145678215385604,1.0477288236017657,-0.2912468845956896,1.031548794992341,-0.4052856851705858,1.0584976172215366,-0.17710293659784354
0.00021099999999999998,1.0399999993371503,6.765887943896395e-10,1.024999999997454,-0.25329274690549886,1.024999999710267,-0.13117727003538884,1.048575831705289,-0.0903244042181592,0.9851506482147349,-0.4314136197898844,1.098322789011801,-0.3145678215385604,1.0477288236017654,-0.29124688459568954,1.031548794992341,-0.4052856851705858,1.0584976172215368,-0.17710293659784307
0.00031099999999999997,1.0399999993371503,6.765887854383651e-10,1.0249999999974542,-0.2532927469054988,1.024999999710267,-0.13117727003538843,1.048575831705289,-0.09032440421815921,0.9851506482147349,-0.43141361978988435,1.098322789011801,-0.3145678215385604,1.0477288236017654,-0.29124688459568954,1.031548794992341,-0.4052856851705858,1.0584976172215368,-0.17710293659784263
0.00041099999999999996,1.0399999993371503,6.765887987955949e-10,1.0249999999974542,-0.2532927469054992,1.0249999997102672,-0.13117727003538807,1.048575831705289,-0.09032440421815921,0.9851506482147346,-0.4314136197898843,1.098322789011801,-0.31456782153856033,1.0477288236017657,-0.2912468845956898,1.031548794992341,-0.4052856851705858,1.058497617221537,-0.17710293659784232
0.000511,1.0399999993371503,6.765888077685838e-10,1.0249999999974537,-0.25329274690549874,1.0249999997102672,-0.1311772700353879,1.048575831705289,-0.09032440421815921,0.9851506482147347,-0.43141361978988435,1.098322789011801,-0.3145678215385604,1.0477288236017654,-0.2912468845956893,1.031548794992341,-0.4052856851705857,1.0584976172215368,-0.17710293659784213
0.000611,1.0399999993371503,6.765888038083595e-10,1.0249999999974537,-0.25329274690549863,1.024999999710267,-0.1311772700353877,1.048575831705289,-0.09032440421815921,0.9851506482147346,-0.43141361978988424,1.098322789011801,-0.3145678215385604,1.0477288236017652,-0.29124688459568926,1.031548794992341,-0.40528568517058566,1.0584976172215368,-0.17710293659784196
0.000711,1.0399999993371503,6.765888115312533e-10,1.0249999999974537,-0.25329274690549847,1.0249999997102672,-0.13117727003538765,1.048575831705289,-0.09032440421815921,0.9851506482147347,-0.4314136197898841,1.098322789011801,-0.3145678215385604,1.0477288236017652,-0.29124688459568926,1.0315487949923408,-0.4052856851705856,1.0584976172215368,-0.17710293659784193
