Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-101-1_ir_cnv,generator-101-1_ii_cnv,generator-102-1_i_mag
1.8754960252632682,-0.8246388658819223,-0.13023545951479423,0.9869272761000962,-0.5293699282358779,0.8348595894149222
1.8755960252632682,-0.8246033380736362,-0.13025038056547844,0.9869035063050343,-0.5293616155843769,0.8348268244370418
1.8756960252632682,-0.824566130787345,-0.13026705219810694,0.9868804434761053,-0.5293521249895937,0.8347926742191724
1.8757960252632682,-0.8245272457826234,-0.1302854720199371,0.986858086617801,-0.5293414579850277,0.8347571402853267
1.8758960252632682,-0.8244866848027576,-0.13030563763308675,0.9868364347297434,-0.5293296160959765,0.8347202241565775
1.8759960252632681,-0.8244444495748081,-0.13032754663456683,0.9868154868067132,-0.5293166008395591,0.8346819273510679
1.8760960252632681,-0.8244005418096688,-0.1303511966163152,0.9867952418386804,-0.5293024137247417,0.834642251384017
1.8761960252632681,-0.8243549632021492,-0.13037658516521536,0.986775698810832,-0.5292870562523624,0.8346011977677479
1.876296025263268,-0.8243077154310394,-0.13040370986312644,0.9867568567036028,-0.529270529915156,0.8345587680116996
1.876396025263268,-0.824258800159196,-0.13043256828689875,0.9867387144927026,-0.5292528361977802,0.8345149636224589
1.876496025263268,-0.8242082190335802,-0.13046315800841868,0.9867212711491457,-0.5292339765768402,0.8344697861037486
1.876596025263268,-0.824155973685355,-0.13049547659461744,0.9867045256392799,-0.5292139525209163,0.8344232369564692
1.876696025263268,-0.8241020657299365,-0.13052952160750594,0.9866884769248154,-0.5291927654905891,0.8343753176787009
1.876796025263268,-0.8240464967670668,-0.13056529060419841,0.9866731239628533,-0.5291704169384656,0.834326029765723
1.876896025263268,-0.8239892683808883,-0.13060278113693133,0.9866584657059138,-0.5291469083092056,0.834275374710037
1.876996025263268,-0.8239303821400126,-0.13064199075308638,0.9866445011019631,-0.5291222410395494,0.8342233540013829
1.877096025263268,-0.8238698395975942,-0.13068291699521103,0.9866312290944452,-0.5290964165583449,0.8341699691267619
1.877196025263268,-0.8238076422913695,-0.13072555740105876,0.9866186486223062,-0.529069436286574,0.8341152215704271
1.877296025263268,-0.8237437917437678,-0.1307699095035835,0.9866067586200239,-0.5290413016373816,0.8340591128139392
1.877396025263268,-0.8236782894619521,-0.1308159708309789,0.9865955580176353,-0.5290120140161029,0.8340016443361601
1.877496025263268,-0.8236111369379058,-0.1308637389066878,0.9865850457407639,-0.5289815748202906,0.8339428176132867
