Time,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.3420976665364592,0.04702003202266346
1.0e-6,0.34209766653645973,0.04702003202266343
3.8132218775754765e-6,0.34209766653646134,0.047020032022666226
1.1074552386668183e-5,0.3420976665364666,0.047020032022664436
3.318524160395102e-5,0.3420976665364532,0.04702003202265498
6.837581594338273e-5,0.3420976665364549,0.04702003202266012
0.00015059801945143384,0.34209766653645923,0.04702003202266357
0.00025059801945143383,0.3420976665364724,0.04702003202265898
0.0003505980194514338,0.3420976665364648,0.047020032022652994
0.0004505980194514338,0.34209766653643103,0.04702003202264421
0.0005505980194514339,0.3420976665363917,0.04702003202263908
0.0006505980194514339,0.3420976665363759,0.04702003202265106
0.000750598019451434,0.3420976665363782,0.04702003202266784
0.000850598019451434,0.3420976665363766,0.047020032022676635
0.000950598019451434,0.34209766653635504,0.047020032022675705
0.001050598019451434,0.3420976665363122,0.04702003202265909
0.001150598019451434,0.342097666536266,0.04702003202263858
0.001250598019451434,0.3420976665362293,0.047020032022614386
0.0013505980194514341,0.34209766653621315,0.04702003202260256
0.0014505980194514342,0.3420976665362078,0.047020032022590544
0.0015505980194514342,0.34209766653619994,0.04702003202257501
0.0016505980194514343,0.3420976665361799,0.04702003202253885
0.0017505980194514343,0.3420976665361593,0.04702003202249891
0.0018505980194514343,0.3420976665361446,0.0470200320224622
0.0019505980194514344,0.34209766653615264,0.047020032022446895
0.0020505980194514342,0.34209766653616924,0.04702003202243986
0.002150598019451434,0.34209766653618745,0.04702003202243111
0.002250598019451434,0.3420976665361949,0.04702003202241058
0.0023505980194514337,0.34209766653619944,0.047020032022379574
0.0024505980194514335,0.34209766653620677,0.04702003202235138
0.0025505980194514334,0.34209766653622403,0.04702003202234666
0.002650598019451433,0.342097666536245,0.047020032022353005
0.002750598019451433,0.3420976665362662,0.0470200320223634
0.002850598019451433,0.34209766653627965,0.047020032022355024
0.0029505980194514327,0.34209766653628837,0.04702003202233493
0.0030505980194514325,0.3420976665362972,0.04702003202231487
0.0031505980194514323,0.34209766653631046,0.04702003202231063
0.003250598019451432,0.34209766653632284,0.047020032022319545
0.003350598019451432,0.342097666536337,0.047020032022337066
0.003450598019451432,0.3420976665363485,0.047020032022337344
0.0035505980194514316,0.34209766653636003,0.04702003202232346
0.0036505980194514315,0.34209766653637297,0.04702003202230676
0.0037505980194514313,0.3420976665363843,0.04702003202230304
0.003850598019451431,0.34209766653639423,0.047020032022315354
0.003950598019451431,0.3420976665364029,0.04702003202233526
0.004050598019451432,0.3420976665364146,0.0470200320223494
0.004150598019451432,0.34209766653642953,0.04702003202234719
0.004250598019451432,0.3420976665364446,0.04702003202233477
0.0043505980194514324,0.34209766653645723,0.04702003202233267
0.004450598019451433,0.34209766653646556,0.04702003202234806
0.004550598019451433,0.3420976665364662,0.0470200320223697
0.004650598019451433,0.3420976665364665,0.047020032022386964
0.0047505980194514335,0.34209766653647644,0.047020032022390766
0.004850598019451434,0.34209766653649004,0.04702003202238264
0.004950598019451434,0.34209766653650064,0.04702003202238203
0.005050598019451434,0.3420976665364997,0.047020032022393396
0.0051505980194514345,0.3420976665364929,0.04702003202241642
0.005250598019451435,0.3420976665364835,0.047020032022431116
0.005350598019451435,0.34209766653648954,0.04702003202243819
0.005450598019451435,0.34209766653650137,0.047020032022437826
0.005550598019451436,0.3420976665365124,0.04702003202243833
0.005650598019451436,0.34209766653651025,0.0470200320224482
0.005750598019451436,0.34209766653649526,0.047020032022461904
0.005850598019451436,0.34209766653648127,0.04702003202247419
0.005950598019451437,0.34209766653647883,0.047020032022483234
0.006050598019451437,0.3420976665364895,0.04702003202248724
0.006150598019451437,0.3420976665364994,0.04702003202248666
0.006250598019451437,0.3420976665364955,0.04702003202249097
0.006350598019451438,0.34209766653648,0.04702003202250012
0.006450598019451438,0.3420976665364581,0.04702003202250307
0.006550598019451438,0.3420976665364515,0.04702003202250955
0.0066505980194514385,0.3420976665364572,0.04702003202251392
0.006750598019451439,0.3420976665364682,0.04702003202251762
0.006850598019451439,0.3420976665364676,0.047020032022519115
0.006950598019451439,0.34209766653645224,0.04702003202251989
0.0070505980194514395,0.3420976665364312,0.04702003202251937
0.00715059801945144,0.342097666536418,0.04702003202251884
0.00725059801945144,0.34209766653642115,0.047020032022521877
0.00735059801945144,0.34209766653643287,0.04702003202252608
0.007450598019451441,0.3420976665364365,0.04702003202253016
0.007550598019451441,0.34209766653642587,0.04702003202252901
0.007650598019451441,0.34209766653640544,0.04702003202252097
0.007750598019451441,0.3420976665363922,0.04702003202251725
0.00785059801945144,0.3420976665363933,0.0470200320225175
0.00795059801945144,0.34209766653640195,0.047020032022520475
0.00805059801945144,0.342097666536405,0.04702003202251892
0.008150598019451439,0.34209766653639745,0.04702003202251483
0.008250598019451438,0.3420976665363816,0.047020032022503586
0.008350598019451438,0.34209766653637036,0.04702003202249402
0.008450598019451437,0.3420976665363692,0.04702003202249
0.008550598019451437,0.3420976665363786,0.047020032022495585
0.008650598019451436,0.3420976665363849,0.047020032022499776
0.008750598019451435,0.34209766653637985,0.047020032022491005
0.008850598019451435,0.3420976665363697,0.04702003202247807
0.008950598019451434,0.3420976665363623,0.04702003202246371
0.009050598019451433,0.3420976665363613,0.047020032022459385
0.009150598019451433,0.34209766653636897,0.04702003202246635
0.009250598019451432,0.34209766653637635,0.047020032022474394
0.009350598019451432,0.34209766653637785,0.047020032022472395
0.009450598019451431,0.3420976665363738,0.04702003202245899
0.00955059801945143,0.3420976665363707,0.047020032022442544
0.00965059801945143,0.3420976665363721,0.04702003202243371
0.00975059801945143,0.34209766653637474,0.04702003202243367
0.009850598019451429,0.34209766653638046,0.04702003202244343
0.009950598019451428,0.3420976665363832,0.04702003202244276
0.010050598019451427,0.3420976665363859,0.0470200320224321
0.010150598019451427,0.3420976665363889,0.04702003202241436
0.010250598019451426,0.3420976665363933,0.047020032022403915
0.010350598019451426,0.34209766653639706,0.047020032022408245
0.010450598019451425,0.34209766653639867,0.04702003202241673
0.010550598019451424,0.3420976665364038,0.04702003202242065
0.010650598019451424,0.3420976665364101,0.04702003202241032
0.010750598019451423,0.34209766653641827,0.0470200320223939
0.010850598019451423,0.342097666536425,0.04702003202238314
0.010950598019451422,0.3420976665364284,0.04702003202238271
0.011050598019451421,0.3420976665364332,0.04702003202239537
0.01115059801945142,0.3420976665364367,0.04702003202240665
0.01125059801945142,0.34209766653644413,0.047020032022401806
0.01135059801945142,0.3420976665364561,0.04702003202239093
0.011450598019451419,0.34209766653646667,0.04702003202237867
0.011550598019451418,0.34209766653647145,0.04702003202238102
0.011650598019451418,0.34209766653646906,0.04702003202238947
0.011750598019451417,0.3420976665364696,0.04702003202240076
0.011850598019451417,0.3420976665364739,0.04702003202239754
0.011950598019451416,0.34209766653648516,0.04702003202238694
0.012050598019451415,0.34209766653650026,0.047020032022380386
0.012150598019451415,0.34209766653650775,0.04702003202238131
0.012250598019451414,0.34209766653650514,0.047020032022391106
0.012350598019451414,0.34209766653649903,0.04702003202239981
0.012450598019451413,0.3420976665365046,0.04702003202240679
0.012550598019451412,0.3420976665365159,0.047020032022403596
0.012650598019451412,0.3420976665365339,0.04702003202240128
0.012750598019451411,0.3420976665365416,0.04702003202240205
0.01285059801945141,0.34209766653653706,0.047020032022406226
0.01295059801945141,0.3420976665365276,0.04702003202241072
0.01305059801945141,0.3420976665365267,0.047020032022416565
0.013150598019451409,0.34209766653653734,0.047020032022417425
0.013250598019451408,0.3420976665365527,0.047020032022418085
0.013350598019451407,0.34209766653656026,0.04702003202241736
0.013450598019451407,0.342097666536556,0.04702003202242447
0.013550598019451406,0.3420976665365444,0.04702003202242754
0.013650598019451406,0.34209766653654006,0.04702003202243344
0.013750598019451405,0.34209766653654383,0.04702003202243445
0.013850598019451404,0.3420976665365591,0.047020032022441094
