Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-101-1_ir_cnv,generator-101-1_ii_cnv
0.8896899476764432,-0.026229415321602823,-0.8663542340273881,2.8041091346707594,-0.4100997011886404
0.8897899476764431,-0.026284768981340755,-0.8663565667548124,2.804117885758971,-0.410120251687649
0.8898899476764431,-0.026340150117607403,-0.8663588970738563,2.804126638078026,-0.4101408144745695
0.8899899476764431,-0.026395558633248023,-0.8663612249785336,2.8041353916111884,-0.41016138951381237
0.8900899476764431,-0.026450994431076232,-0.8663635504628749,2.804144146341727,-0.41018197676976803
0.8901899476764431,-0.02650645741387261,-0.8663658735209278,2.8041529022529197,-0.410202576206806
0.8902899476764431,-0.026561947484386252,-0.8663681941467563,2.8041616593280487,-0.41022318778927447
0.8903899476764431,-0.02661746454533507,-0.8663705123344411,2.8041704175504063,-0.4102438114815022
0.8904899476764431,-0.026673008499406663,-0.8663728280780801,2.804179176903289,-0.4102644472477971
0.8905899476764431,-0.02672857924925751,-0.8663751413717876,2.804187937370001,-0.41028509505244704
0.890689947676443,-0.026784176697514886,-0.8663774522096951,2.8041966989338536,-0.4103057548597204
0.890789947676443,-0.02683980074677637,-0.8663797605859508,2.804205461578167,-0.41032642663386565
0.890889947676443,-0.026895451299610636,-0.8663820664947196,2.804214225286267,-0.41034711033911253
0.890989947676443,-0.026951128258557878,-0.8663843699301838,2.8042229900414894,-0.41036780593967076
0.891089947676443,-0.027006831526130624,-0.866386670886542,2.8042317558271757,-0.41038851339973115
0.891189947676443,-0.027062561004813388,-0.8663889693580104,2.804240522626673,-0.4104092326834653
0.891289947676443,-0.027118316597063537,-0.8663912653388218,2.8042492904233396,-0.410429963755026
0.891389947676443,-0.027174098205311942,-0.8663935588232262,2.8042580592005386,-0.4104507065785474
0.891489947676443,-0.027229905731963433,-0.8663958498054907,2.804266828941643,-0.4104714611181457
0.891589947676443,-0.02728573907939662,-0.866398138279899,2.8042755996300333,-0.4104922273379185
0.8916899476764429,-0.027341598149965257,-0.8664004242407521,2.804284371249097,-0.4105130052019446
0.8917899476764429,-0.027397482845998092,-0.8664027076823683,2.80429314378223,-0.41053379467428575
0.8918899476764429,-0.02745339306979955,-0.8664049885990829,2.804301917212836,-0.410554595718986
0.8919899476764429,-0.027509328723649893,-0.8664072669852484,2.804310691524328,-0.4105754083000722
0.8920899476764429,-0.027565289709805957,-0.8664095428352342,2.8043194667001266,-0.4105962323815529
0.8921899476764429,-0.02762127593050178,-0.8664118161434269,2.8043282427236598,-0.4106170679274191
0.8922899476764429,-0.02767728728794865,-0.8664140869042307,2.8043370195783646,-0.4106379149016452
0.8923899476764429,-0.027733323684335547,-0.8664163551120666,2.804345797247685,-0.41065877326818956
0.8924899476764429,-0.02778938502182997,-0.8664186207613731,2.8043545757150765,-0.410679642990993
0.8925899476764428,-0.027845471202577986,-0.8664208838466056,2.8043633549640026,-0.41070052403397983
0.8926899476764428,-0.02790158212870485,-0.8664231443622376,2.8043721349779345,-0.41072141636105836
0.8927899476764428,-0.027957717702315546,-0.8664254023027591,2.8043809157403508,-0.41074231993611965
0.8928899476764428,-0.02801387782549514,-0.8664276576626779,2.8043896972347393,-0.41076323472303977
0.8929899476764428,-0.028070062400309462,-0.8664299104365187,2.8043984794445973,-0.41078416068567847
0.8930899476764428,-0.028126271328804887,-0.8664321606188239,2.8044072623534317,-0.4108050977878805
0.8931899476764428,-0.02818250451300918,-0.8664344082041532,2.8044160459447585,-0.41082604599347444
0.8932899476764428,-0.028238761854932647,-0.8664366531870832,2.8044248302021018,-0.4108470052662736
0.8933899476764428,-0.02829504325656762,-0.8664388955622088,2.804433615108994,-0.4108679755700765
0.8934899476764427,-0.028351348619889128,-0.866441135324142,2.804442400648978,-0.4108889568686658
0.8935899476764427,-0.028407677846855158,-0.866443372467512,2.8044511868056046,-0.41090994912581047
0.8936899476764427,-0.028464030839407663,-0.8664456069869662,2.804459973562437,-0.4109309523052642
0.8937899476764427,-0.028520407499472458,-0.8664478388771684,2.8044687609030436,-0.4109519663707666
0.8938899476764427,-0.02857680772895981,-0.866450068132801,2.804477548811005,-0.410972991286042
0.8939899476764427,-0.028633231429765354,-0.8664522947485633,2.8044863372699114,-0.41099402701480126
0.8940899476764427,-0.02868967850376995,-0.866454518719172,2.804495126263362,-0.4110150735207418
0.8941899476764427,-0.02874614885284023,-0.8664567400393619,2.804503915774964,-0.41103613076754636
0.8942899476764427,-0.028802642378829454,-0.8664589587038853,2.8045127057883352,-0.4110571987188844
0.8943899476764426,-0.02885915898357719,-0.8664611747075118,2.8045214962871046,-0.4110782773384118
0.8944899476764426,-0.02891569856891038,-0.8664633880450291,2.8045302872549094,-0.4110993665897709
0.8945899476764426,-0.02897226103664376,-0.8664655987112418,2.8045390786753983,-0.41112046643659106
0.8946899476764426,-0.029028846288579963,-0.8664678067009729,2.804547870532228,-0.41114157684248975
0.8947899476764426,-0.02908545422651015,-0.8664700120090626,2.804556662809068,-0.4111626977710708
0.8948899476764426,-0.02914208475221406,-0.866472214630369,2.8045654554895942,-0.4111838291859257
0.8949899476764426,-0.0291987377674612,-0.8664744145597681,2.804574248557496,-0.4112049710506331
0.8950899476764426,-0.029255413174010838,-0.8664766117921534,2.8045830419964712,-0.41122612332875874
0.8951899476764426,-0.029312110873612362,-0.8664788063224358,2.8045918357902293,-0.41124728598385707
0.8952899476764425,-0.029368830768005928,-0.8664809981455446,2.8046006299224877,-0.4112684589794705
0.8953899476764425,-0.029425572758922946,-0.8664831872564268,2.8046094243769764,-0.41128964227913034
0.8954899476764425,-0.029482336748086233,-0.8664853736500466,2.8046182191374354,-0.41131083584635547
0.8955899476764425,-0.029539122637210372,-0.8664875573213867,2.8046270141876155,-0.41133203964465365
0.8956899476764425,-0.029595930328002385,-0.8664897382654474,2.8046358095112778,-0.4113532536375207
0.8957899476764425,-0.029652759722162775,-0.8664919164772465,2.804644605092193,-0.41137447778844255
0.8958899476764425,-0.02970961072138474,-0.8664940919518201,2.8046534009141437,-0.4113957120608936
0.8959899476764425,-0.02976648322735491,-0.8664962646842219,2.8046621969609236,-0.4114169564183369
0.8960899476764425,-0.029823377141754693,-0.8664984346695238,2.804670993216338,-0.41143821082422616
0.8961899476764424,-0.029880292366259886,-0.8665006019028149,2.8046797896642013,-0.4114594752420034
0.8962899476764424,-0.02993722880254104,-0.8665027663792031,2.8046885862883384,-0.41148074963510156
0.8963899476764424,-0.029994186352264203,-0.8665049280938139,2.804697383072587,-0.4115020339669421
0.8964899476764424,-0.03005116491709168,-0.8665070870417907,2.804706180000796,-0.4115233282009381
0.8965899476764424,-0.030108164398682233,-0.8665092432182949,2.804714977056826,-0.4115446323004922
0.8966899476764424,-0.03016518469869049,-0.8665113966185058,2.804723774224546,-0.4115659462289969
0.8967899476764424,-0.030222225718768488,-0.8665135472376203,2.8047325714878384,-0.41158726994983585
0.8968899476764424,-0.030279287360565905,-0.8665156950708541,2.8047413688305967,-0.411608603426383
0.8969899476764424,-0.03033636952573074,-0.8665178401134407,2.8047501662367265,-0.411629946622004
0.8970899476764423,-0.03039347211590898,-0.8665199823606311,2.8047589636901447,-0.41165129950005575
0.8971899476764423,-0.03045059503274597,-0.8665221218076948,2.804767761174778,-0.41167266202388514
0.8972899476764423,-0.030507738177886125,-0.8665242584499196,2.8047765586745665,-0.4116940341568315
0.8973899476764423,-0.030564901452973428,-0.866526392282611,2.804785356173462,-0.411715415862225
0.8974899476764423,-0.030622084759651533,-0.8665285233010923,2.804794153655428,-0.41173680710338767
0.8975899476764423,-0.030679287999565385,-0.8665306515007054,2.804802951104439,-0.4117582078436343
0.8976899476764423,-0.030736511074360724,-0.8665327768768102,2.804811748504481,-0.41177961804627045
0.8977899476764423,-0.030793753885684783,-0.8665348994247846,2.804820545839553,-0.4118010376745947
0.8978899476764423,-0.03085101633518621,-0.8665370191400247,2.8048293430936666,-0.4118224666918985
0.8979899476764422,-0.030908298324516408,-0.8665391360179447,2.8048381402508444,-0.41184390506146495
0.8980899476764422,-0.030965599755329077,-0.866541250053977,2.804846937295122,-0.41186535274657043
0.8981899476764422,-0.031022920529281277,-0.8665433612435725,2.8048557342105456,-0.41188680971048364
0.8982899476764422,-0.031080260548033176,-0.8665454695821996,2.8048645309811744,-0.411908275916467
0.8983899476764422,-0.0311376197132488,-0.8665475750653454,2.8048733275910815,-0.41192975132777576
0.8984899476764422,-0.031194997926597003,-0.8665496776885149,2.80488212402435,-0.41195123590765853
0.8985899476764422,-0.03125239508975132,-0.8665517774472316,2.8048909202650774,-0.41197272961935766
0.8986899476764422,-0.03130981110439042,-0.8665538743370375,2.8048997162973714,-0.4119942324261086
0.8987899476764422,-0.031367245872198316,-0.8665559683534917,2.804908512105354,-0.4120157442911419
0.8988899476764421,-0.031424699294865084,-0.8665580594921727,2.8049173076731595,-0.4120372651776816
