Time,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.25088264990341713,0.040404493584622704
1.0e-6,0.25088264990341713,0.040404493584622704
1.1e-5,0.2508826499034169,0.040404493584622725
6.67100390914938e-5,0.2508826499034165,0.04040449358462401
0.0001667100390914938,0.25088264990341735,0.040404493584622836
0.0002667100390914938,0.25088264990341924,0.040404493584625216
0.0003667100390914938,0.25088264990341375,0.04040449358462188
0.0004667100390914938,0.2508826499034201,0.04040449358462398
0.0005667100390914938,0.25088264990341275,0.04040449358462687
0.0006667100390914939,0.25088264990341885,0.04040449358462044
0.0007667100390914939,0.2508826499034157,0.040404493584624265
0.000866710039091494,0.2508826499034195,0.04040449358462402
0.000966710039091494,0.25088264990341896,0.040404493584622815
0.001066710039091494,0.25088264990341863,0.0404044935846265
0.001166710039091494,0.25088264990341314,0.04040449358462191
0.001266710039091494,0.25088264990342074,0.040404493584621434
0.001366710039091494,0.25088264990341613,0.04040449358462772
0.0014667100390914941,0.2508826499034169,0.04040449358462037
0.0015667100390914942,0.2508826499034228,0.04040449358462489
0.0016667100390914942,0.2508826499034142,0.04040449358462291
0.0017667100390914943,0.25088264990342224,0.04040449358462486
0.0018667100390914943,0.2508826499034141,0.04040449358462532
0.0019667100390914944,0.25088264990341647,0.04040449358462277
0.002066710039091494,0.25088264990341663,0.04040449358462642
0.002166710039091494,0.2508826499034172,0.04040449358462029
0.002266710039091494,0.25088264990342163,0.040404493584623655
0.0023667100390914937,0.2508826499034129,0.040404493584626604
0.0024667100390914935,0.2508826499034161,0.040404493584619096
0.0025667100390914933,0.25088264990341824,0.04040449358462387
0.002666710039091493,0.2508826499034168,0.040404493584622767
0.002766710039091493,0.25088264990341747,0.04040449358462522
0.002866710039091493,0.2508826499034187,0.040404493584619096
0.0029667100390914926,0.25088264990342185,0.04040449358462379
0.0030667100390914925,0.2508826499034155,0.04040449358462414
0.0031667100390914923,0.2508826499034187,0.04040449358462277
0.003266710039091492,0.25088264990341624,0.04040449358462293
0.003366710039091492,0.2508826499034171,0.040404493584621684
0.0034667100390914918,0.2508826499034157,0.040404493584622975
0.0035667100390914916,0.2508826499034176,0.040404493584624064
0.0036667100390914914,0.2508826499034173,0.04040449358462404
0.0037667100390914913,0.2508826499034179,0.040404493584622794
0.003866710039091491,0.25088264990341647,0.04040449358462287
0.003966710039091491,0.2508826499034175,0.04040449358462405
