Time,BUS 1-BUS 2-i_1_static_I_R,BUS 1-BUS 2-i_1_static_I_I
0.0,0.23876573592059744,-0.06244876042167159
1.0e-6,0.23876573592059774,-0.062448760421671565
5.257573313426397e-6,0.23876573592059885,-0.06244876042167148
1.4902927866312938e-5,0.23876573592059894,-0.06244876042167147
3.7844054671714034e-5,0.23876573592060188,-0.06244876042166951
7.81811841803005e-5,0.23876573592060482,-0.062448760421674465
0.00013747886529770368,0.23876573592060885,-0.06244876042167415
0.00023747886529770367,0.23876573592061798,-0.062448760421676894
0.00033747886529770366,0.23876573592062336,-0.062448760421676464
0.00043747886529770365,0.23876573592062666,-0.06244876042167793
0.0005374788652977037,0.23876573592062628,-0.06244876042168142
0.0006374788652977037,0.23876573592062636,-0.06244876042168488
0.0007374788652977038,0.23876573592063144,-0.062448760421694845
0.0008374788652977038,0.2387657359206365,-0.062448760421701374
0.0009374788652977039,0.23876573592063927,-0.06244876042170461
0.0010374788652977038,0.2387657359206427,-0.06244876042171645
0.0011374788652977039,0.238765735920648,-0.0624487604217264
0.001237478865297704,0.23876573592064718,-0.0624487604217282
0.001337478865297704,0.23876573592064693,-0.062448760421735146
0.001437478865297704,0.23876573592064673,-0.06244876042174207
0.001537478865297704,0.2387657359206462,-0.062448760421747296
0.001637478865297704,0.23876573592064435,-0.06244876042175609
0.0017374788652977041,0.23876573592063988,-0.062448760421763366
0.0018374788652977042,0.23876573592063496,-0.06244876042176721
0.0019374788652977042,0.23876573592063277,-0.06244876042177257
0.0020374788652977043,0.2387657359206273,-0.06244876042177646
0.002137478865297704,0.23876573592062228,-0.06244876042177858
0.002237478865297704,0.23876573592061479,-0.06244876042177917
0.0023374788652977038,0.23876573592061087,-0.06244876042178295
0.0024374788652977036,0.23876573592060993,-0.06244876042178821
0.0025374788652977034,0.2387657359206045,-0.06244876042178691
0.0026374788652977032,0.2387657359205991,-0.062448760421785605
0.002737478865297703,0.23876573592059483,-0.06244876042178594
0.002837478865297703,0.23876573592058895,-0.062448760421784676
0.0029374788652977027,0.23876573592058495,-0.062448760421786716
0.0030374788652977026,0.2387657359205815,-0.06244876042178872
0.0031374788652977024,0.23876573592057668,-0.06244876042178565
0.003237478865297702,0.2387657359205708,-0.06244876042178437
0.003337478865297702,0.23876573592056827,-0.06244876042178285
0.003437478865297702,0.23876573592056444,-0.062448760421781414
0.0035374788652977017,0.2387657359205627,-0.06244876042178156
0.0036374788652977015,0.2387657359205594,-0.0624487604217818
0.0037374788652977014,0.23876573592055556,-0.06244876042177866
0.003837478865297701,0.23876573592055292,-0.06244876042177713
0.003937478865297701,0.23876573592054942,-0.06244876042177395
0.004037478865297701,0.23876573592054698,-0.06244876042177069
0.0041374788652977015,0.2387657359205456,-0.06244876042176733
0.004237478865297702,0.23876573592054393,-0.06244876042176573
0.004337478865297702,0.2387657359205414,-0.06244876042176247
0.004437478865297702,0.23876573592054012,-0.06244876042176084
0.004537478865297703,0.23876573592053849,-0.06244876042175578
0.004637478865297703,0.2387657359205394,-0.06244876042175571
0.004737478865297703,0.23876573592053635,-0.06244876042174904
0.004837478865297703,0.23876573592053998,-0.06244876042175049
0.004937478865297704,0.23876573592054165,-0.06244876042174689
0.005037478865297704,0.2387657359205391,-0.062448760421740176
