Time,generator-102-1_I_R,generator-102-1_I_I,generator-101-1_I_R,generator-101-1_I_I
0.0016739859354513958,0.4807188711621988,-0.008682964379749768,0.47736341950658256,0.010887886748168707
0.0017739859354513959,0.48071887116318396,-0.008682964378445967,0.4773634195046454,0.010887886745311048
0.001873985935451396,0.48071887116416256,-0.008682964377569378,0.4773634195028542,0.0108878867430858
0.0019739859354513957,0.4807188711651589,-0.00868296437690617,0.47736341950119016,0.010887886741384745
0.0020739859354513956,0.4807188711661657,-0.00868296437634432,0.47736341949963024,0.010887886740092112
0.0021739859354513954,0.480718871167155,-0.008682964375869032,0.4773634194981599,0.010887886739110675
0.0022739859354513952,0.48071887116809386,-0.008682964375520102,0.47736341949677297,0.01088788673837321
0.002373985935451395,0.4807188711689576,-0.008682964375344973,0.4773634194954756,0.010887886737848351
0.002473985935451395,0.48071887116973583,-0.008682964375371425,0.47736341949427397,0.01088788673752561
0.0025739859354513947,0.4807188711704319,-0.008682964375596638,0.4773634194931737,0.010887886737396602
0.0026739859354513945,0.4807188711710565,-0.008682964375992239,0.47736341949217426,0.010887886737455638
0.0027739859354513944,0.48071887117162154,-0.0086829643765201,0.4773634194912754,0.010887886737682428
0.002873985935451394,0.48071887117213463,-0.008682964377143996,0.4773634194904709,0.01088788673805971
0.002973985935451394,0.4807188711725979,-0.008682964377839586,0.4773634194897516,0.010887886738562225
0.003073985935451394,0.4807188711730093,-0.008682964378593424,0.47736341948911365,0.010887886739166547
0.0031739859354513937,0.4807188711733649,-0.008682964379401064,0.4773634194885516,0.010887886739853775
0.0032739859354513935,0.48071887117366197,-0.008682964380259322,0.47736341948806527,0.01088788674061425
0.0033739859354513933,0.4807188711738989,-0.008682964381166254,0.4773634194876524,0.010887886741433844
0.003473985935451393,0.48071887117407686,-0.008682964382118219,0.4773634194873094,0.010887886742306507
0.003573985935451393,0.4807188711741985,-0.008682964383107906,0.4773634194870347,0.010887886743225855
0.003673985935451393,0.48071887117426704,-0.008682964384127604,0.47736341948682637,0.010887886744184644
0.0037739859354513927,0.4807188711742854,-0.00868296438517053,0.4773634194866808,0.010887886745175407
0.0038739859354513925,0.48071887117425516,-0.008682964386228809,0.47736341948659866,0.01088788674619215
0.003973985935451393,0.4807188711741775,-0.008682964387297898,0.4773634194865723,0.010887886747227488
0.004073985935451393,0.4807188711740531,-0.008682964388373744,0.47736341948660255,0.0108878867482744
0.004173985935451393,0.4807188711738824,-0.008682964389453538,0.47736341948668337,0.010887886749329556
0.0042739859354513935,0.48071887117366696,-0.008682964390534268,0.47736341948681366,0.010887886750391151
0.004373985935451394,0.4807188711734082,-0.008682964391614855,0.47736341948699357,0.010887886751453052
0.004473985935451394,0.48071887117310713,-0.008682964392692123,0.4773634194872205,0.01088788675251054
0.004573985935451394,0.4807188711727654,-0.008682964393762838,0.4773634194874903,0.010887886753564502
0.004673985935451395,0.48071887117238477,-0.00868296439482445,0.4773634194878048,0.010887886754609583
0.004773985935451395,0.48071887117196627,-0.008682964395875646,0.47736341948816,0.010887886755643561
0.004873985935451395,0.4807188711715113,-0.008682964396913892,0.4773634194885544,0.010887886756665521
0.004973985935451395,0.48071887117102113,-0.008682964397937655,0.47736341948898464,0.01088788675767155
0.005073985935451396,0.48071887117049716,-0.008682964398945541,0.4773634194894505,0.010887886758661508
0.005173985935451396,0.4807188711699406,-0.008682964399936675,0.47736341948995,0.010887886759632093
0.005273985935451396,0.4807188711693527,-0.008682964400909023,0.47736341949048344,0.010887886760583582
0.005373985935451396,0.4807188711687343,-0.008682964401861542,0.477363419491047,0.010887886761513726
0.005473985935451397,0.480718871168087,-0.00868296440279324,0.47736341949163974,0.010887886762422083
0.005573985935451397,0.48071887116741185,-0.008682964403703473,0.4773634194922609,0.010887886763307125
0.005673985935451397,0.48071887116671025,-0.00868296440459134,0.4773634194929077,0.010887886764167298
0.0057739859354513975,0.48071887116598355,-0.008682964405455402,0.47736341949358096,0.010887886765003046
0.005873985935451398,0.48071887116523265,-0.008682964406295611,0.47736341949427774,0.010887886765813759
0.005973985935451398,0.48071887116445894,-0.008682964407111216,0.4773634194949957,0.010887886766597188
0.006073985935451398,0.4807188711636636,-0.008682964407901863,0.477363419495734,0.010887886767353777
0.0061739859354513985,0.48071887116284784,-0.008682964408665726,0.4773634194964909,0.010887886768084748
0.006273985935451399,0.4807188711620132,-0.008682964409404375,0.4773634194972678,0.010887886768786631
0.006373985935451399,0.4807188711611602,-0.00868296441011621,0.4773634194980614,0.010887886769460758
0.006473985935451399,0.4807188711602904,-0.008682964410800836,0.4773634194988711,0.010887886770107852
0.0065739859354514,0.48071887115940476,-0.008682964411458327,0.47736341949969474,0.010887886770723498
0.0066739859354514,0.4807188711585046,-0.00868296441208749,0.47736341950053135,0.010887886771311417
0.0067739859354514,0.48071887115759127,-0.008682964412688846,0.4773634195013805,0.010887886771870303
0.0068739859354514,0.48071887115666556,-0.008682964413262157,0.4773634195022422,0.010887886772401212
0.006973985935451401,0.4807188711557283,-0.00868296441380823,0.47736341950311195,0.010887886772901645
0.007073985935451401,0.48071887115478107,-0.00868296441432545,0.4773634195039904,0.010887886773375155
0.007173985935451401,0.48071887115382494,-0.008682964414814877,0.4773634195048757,0.010887886773817496
0.007273985935451401,0.48071887115286116,-0.00868296441527579,0.4773634195057678,0.010887886774230748
0.007373985935451402,0.48071887115189066,-0.008682964415708145,0.4773634195066659,0.01088788677461447
0.007473985935451402,0.4807188711509141,-0.008682964416112122,0.47736341950756667,0.010887886774967881
0.007573985935451402,0.48071887114993334,-0.008682964416486813,0.47736341950847194,0.010887886775294148
0.0076739859354514025,0.4807188711489488,-0.00868296441683368,0.4773634195093791,0.010887886775590688
0.007773985935451403,0.48071887114796175,-0.008682964417152102,0.4773634195102872,0.010887886775859112
0.007873985935451402,0.48071887114697315,-0.008682964417442528,0.4773634195111949,0.010887886776099753
0.007973985935451402,0.4807188711459841,-0.00868296441770521,0.4773634195121007,0.010887886776311723
0.008073985935451401,0.4807188711449957,-0.008682964417940291,0.4773634195130041,0.010887886776495825
0.0081739859354514,0.480718871144009,-0.008682964418147514,0.4773634195139064,0.010887886776650674
0.0082739859354514,0.48071887114302464,-0.008682964418327735,0.4773634195148046,0.010887886776777822
0.008373985935451399,0.48071887114204365,-0.008682964418480411,0.4773634195156978,0.010887886776879796
0.008473985935451398,0.4807188711410669,-0.008682964418605874,0.47736341951658473,0.010887886776957095
0.008573985935451398,0.4807188711400954,-0.008682964418706208,0.477363419517463,0.010887886777006223
0.008673985935451397,0.48071887113913053,-0.00868296441877992,0.4773634195183346,0.010887886777030342
0.008773985935451397,0.48071887113817285,-0.00868296441882825,0.4773634195191979,0.010887886777029732
0.008873985935451396,0.48071887113722334,-0.008682964418851314,0.47736341952005196,0.010887886777003725
0.008973985935451395,0.4807188711362826,-0.008682964418849137,0.47736341952089567,0.010887886776953903
0.009073985935451395,0.4807188711353515,-0.008682964418822233,0.477363419521728,0.010887886776879685
0.009173985935451394,0.4807188711344309,-0.008682964418771512,0.47736341952255046,0.01088788677677971
0.009273985935451394,0.48071887113352124,-0.008682964418697153,0.4773634195233589,0.01088788677666025
0.009373985935451393,0.48071887113262385,-0.008682964418599571,0.47736341952415223,0.010887886776517475
0.009473985935451392,0.48071887113173944,-0.00868296441847863,0.47736341952493494,0.010887886776354966
0.009573985935451392,0.48071887113086836,-0.00868296441833624,0.4773634195257017,0.010887886776169697
0.009673985935451391,0.4807188711300116,-0.008682964418172212,0.4773634195264521,0.010887886775965694
0.00977398593545139,0.48071887112917,-0.008682964417987282,0.4773634195271873,0.010887886775739403
0.00987398593545139,0.4807188711283437,-0.008682964417781753,0.4773634195279081,0.010887886775493405
0.00997398593545139,0.4807188711275336,-0.008682964417556087,0.4773634195286095,0.010887886775230088
0.010073985935451389,0.48071887112674044,-0.008682964417310883,0.4773634195292939,0.01088788677494773
0.010173985935451388,0.4807188711259644,-0.008682964417046583,0.4773634195299592,0.010887886774649358
0.010273985935451388,0.48071887112520634,-0.00868296441676436,0.4773634195306063,0.010887886774333388
0.010373985935451387,0.480718871124467,-0.008682964416464859,0.4773634195312342,0.010887886774002375
0.010473985935451386,0.48071887112374656,-0.00868296441614817,0.47736341953184175,0.01088788677365568
0.010573985935451386,0.48071887112304545,-0.00868296441581538,0.47736341953242933,0.010887886773293609
0.010673985935451385,0.48071887112236444,-0.008682964415466222,0.4773634195329963,0.010887886772917882
0.010773985935451385,0.4807188711217039,-0.008682964415101984,0.47736341953354333,0.010887886772529831
0.010873985935451384,0.4807188711210641,-0.008682964414723864,0.4773634195340687,0.010887886772126404
0.010973985935451383,0.48071887112044526,-0.008682964414331616,0.4773634195345717,0.010887886771713706
0.011073985935451383,0.48071887111984807,-0.008682964413926152,0.4773634195350537,0.010887886771288185
0.011173985935451382,0.48071887111927264,-0.008682964413508252,0.4773634195355113,0.0108878867708532
0.011273985935451382,0.48071887111871986,-0.00868296441307911,0.4773634195359479,0.010887886770407501
0.011373985935451381,0.4807188711181894,-0.008682964412638331,0.4773634195363605,0.010887886769953614
0.01147398593545138,0.48071887111768175,-0.008682964412187258,0.4773634195367511,0.010887886769490596
0.01157398593545138,0.48071887111719697,-0.008682964411726892,0.4773634195371189,0.010887886769019084
0.011673985935451379,0.48071887111673545,-0.008682964411256969,0.4773634195374622,0.010887886768541188
0.011773985935451379,0.4807188711162973,-0.008682964410778626,0.477363419537783,0.010887886768058103
0.011873985935451378,0.4807188711158825,-0.008682964410292706,0.47736341953807837,0.010887886767568217
0.011973985935451377,0.4807188711154916,-0.008682964409799803,0.4773634195383503,0.01088788676707475
0.012073985935451377,0.4807188711151245,-0.008682964409300767,0.4773634195386001,0.010887886766575233
0.012173985935451376,0.4807188711147811,-0.008682964408795887,0.47736341953882405,0.01088788676607283
0.012273985935451375,0.4807188711144618,-0.008682964408286045,0.4773634195390257,0.01088788676556754
0.012373985935451375,0.4807188711141662,-0.008682964407772036,0.4773634195392043,0.01088788676505989
0.012473985935451374,0.48071887111389455,-0.008682964407254024,0.47736341953935857,0.010887886764550242
0.012573985935451374,0.48071887111364675,-0.008682964406733013,0.4773634195394879,0.010887886764041538
0.012673985935451373,0.48071887111342293,-0.008682964406209435,0.47736341953959405,0.0108878867635325
0.012773985935451372,0.48071887111322315,-0.008682964405684574,0.4773634195396766,0.010887886763024074
0.012873985935451372,0.48071887111304706,-0.008682964405158932,0.4773634195397355,0.010887886762515037
0.012973985935451371,0.4807188711128946,-0.00868296440463245,0.47736341953977157,0.010887886762009136
0.01307398593545137,0.4807188711127655,-0.008682964404106614,0.47736341953978423,0.010887886761506038
0.01317398593545137,0.4807188711126598,-0.008682964403582101,0.4773634195397741,0.01088788676100394
0.01327398593545137,0.4807188711125773,-0.0086829644030583,0.4773634195397413,0.01088788676050717
0.013373985935451369,0.48071887111251793,-0.008682964402536762,0.4773634195396865,0.010887886760012927
0.013473985935451368,0.4807188711124813,-0.00868296440201784,0.4773634195396082,0.01088788675952354
0.013573985935451368,0.48071887111246725,-0.008682964401501996,0.477363419539508,0.010887886759040982
0.013673985935451367,0.4807188711124754,-0.00868296440099037,0.477363419539387,0.010887886758563642
0.013773985935451366,0.48071887111250566,-0.008682964400483481,0.4773634195392449,0.010887886758092546
0.013873985935451366,0.4807188711125576,-0.008682964399981443,0.4773634195390813,0.010887886757628529
0.013973985935451365,0.480718871112631,-0.008682964399485002,0.4773634195388967,0.010887886757171783
0.014073985935451365,0.48071887111272543,-0.008682964398993992,0.47736341953869216,0.010887886756725085
0.014173985935451364,0.4807188711128407,-0.008682964398510075,0.47736341953846656,0.010887886756284604
0.014273985935451363,0.4807188711129763,-0.008682964398033058,0.4773634195382219,0.010887886755853615
0.014373985935451363,0.48071887111313194,-0.00868296439756405,0.47736341953795824,0.010887886755431009
0.014473985935451362,0.48071887111330736,-0.008682964397102278,0.47736341953767614,0.01088788675502042
0.014573985935451362,0.4807188711135018,-0.008682964396649536,0.4773634195373738,0.010887886754618575
0.014673985935451361,0.4807188711137155,-0.008682964396206068,0.47736341953705513,0.010887886754227749
0.01477398593545136,0.48071887111394734,-0.008682964395771257,0.47736341953671846,0.010887886753850162
0.01487398593545136,0.48071887111419725,-0.008682964395346753,0.477363419536364,0.01088788675348168
0.01497398593545136,0.4807188711144649,-0.008682964394932447,0.4773634195359945,0.010887886753124881
0.015073985935451359,0.4807188711147493,-0.008682964394528439,0.4773634195356085,0.010887886752782211
0.015173985935451358,0.48071887111505013,-0.008682964394135682,0.47736341953520833,0.010887886752451753
0.015273985935451357,0.4807188711153667,-0.00868296439375477,0.4773634195347918,0.010887886752134396
0.015373985935451357,0.48071887111569905,-0.008682964393385957,0.47736341953436184,0.010887886751827558
0.015473985935451356,0.4807188711160463,-0.008682964393028483,0.47736341953391753,0.010887886751535958
0.015573985935451356,0.48071887111640804,-0.008682964392683045,0.47736341953345934,0.010887886751258902
0.015673985935451357,0.48071887111678374,-0.008682964392350915,0.47736341953298844,0.010887886750994863
0.015773985935451356,0.4807188711171727,-0.008682964392031456,0.47736341953250566,0.010887886750746423
0.015873985935451355,0.48071887111757455,-0.008682964391725272,0.4773634195320106,0.010887886750512277
0.015973985935451355,0.4807188711179887,-0.008682964391432813,0.4773634195315041,0.010887886750291897
0.016073985935451354,0.4807188711184149,-0.008682964391154182,0.47736341953098615,0.010887886750086312
0.016173985935451354,0.4807188711188525,-0.008682964390889255,0.47736341953045863,0.010887886749897685
0.016273985935451353,0.4807188711193006,-0.008682964390638755,0.4773634195299219,0.010887886749721853
0.016373985935451352,0.4807188711197589,-0.008682964390402101,0.4773634195293769,0.010887886749562592
0.016473985935451352,0.48071887112022643,-0.008682964390180497,0.47736341952882244,0.01088788674941829
0.01657398593545135,0.4807188711207029,-0.008682964389973047,0.47736341952826017,0.010887886749290726
0.01667398593545135,0.48071887112118783,-0.008682964389780735,0.477363419527691,0.010887886749177372
0.01677398593545135,0.48071887112168044,-0.008682964389603344,0.4773634195271144,0.010887886749081033
0.01687398593545135,0.4807188711221807,-0.008682964389441553,0.47736341952653266,0.010887886748998765
0.01697398593545135,0.48071887112268746,-0.008682964389294544,0.47736341952594374,0.010887886748934789
0.017073985935451348,0.48071887112320044,-0.00868296438916253,0.47736341952535244,0.01088788674888641
0.017173985935451348,0.4807188711237186,-0.008682964389045592,0.4773634195247579,0.010887886748854297
0.017273985935451347,0.4807188711242414,-0.008682964388943898,0.4773634195241573,0.01088788674883781
0.017373985935451346,0.48071887112476847,-0.008682964388857973,0.47736341952355515,0.010887886748835368
0.017473985935451346,0.480718871125299,-0.00868296438878733,0.4773634195229484,0.010887886748849412
0.017573985935451345,0.48071887112583284,-0.008682964388732239,0.47736341952234185,0.010887886748879472
0.017673985935451345,0.4807188711263693,-0.008682964388692276,0.477363419521732,0.010887886748924686
0.017773985935451344,0.48071887112690787,-0.008682964388667462,0.4773634195211216,0.010887886748983333
0.017873985935451343,0.48071887112744804,-0.008682964388657174,0.47736341952051115,0.010887886749060022
0.017973985935451343,0.48071887112798883,-0.008682964388662498,0.47736341951990197,0.010887886749152254
0.018073985935451342,0.48071887112852985,-0.00868296438868271,0.4773634195192918,0.010887886749257752
0.01817398593545134,0.4807188711290709,-0.008682964388718002,0.4773634195186821,0.010887886749379377
0.01827398593545134,0.48071887112961154,-0.008682964388767582,0.4773634195180757,0.010887886749517767
0.01837398593545134,0.4807188711301509,-0.008682964388832582,0.477363419517472,0.010887886749670339
0.01847398593545134,0.4807188711306881,-0.008682964388912744,0.4773634195168714,0.010887886749835263
0.01857398593545134,0.48071887113122297,-0.008682964389006226,0.4773634195162729,0.010887886750017284
0.01867398593545134,0.48071887113175504,-0.008682964389114676,0.47736341951567873,0.010887886750213432
0.018773985935451338,0.4807188711322839,-0.008682964389237192,0.4773634195150894,0.010887886750421766
0.018873985935451337,0.48071887113280887,-0.008682964389373654,0.47736341951450395,0.01088788675064295
0.018973985935451337,0.48071887113332973,-0.00868296438952385,0.47736341951392486,0.010887886750879316
0.019073985935451336,0.4807188711338455,-0.0086829643896874,0.47736341951334926,0.010887886751128312
0.019173985935451335,0.4807188711343563,-0.008682964389864333,0.47736341951278183,0.010887886751389297
0.019273985935451335,0.4807188711348615,-0.008682964390054579,0.47736341951221956,0.010887886751663745
0.019373985935451334,0.48071887113536077,-0.008682964390256976,0.47736341951166494,0.010887886751952042
0.019473985935451334,0.4807188711358533,-0.00868296439047223,0.4773634195111188,0.010887886752252551
0.019573985935451333,0.4807188711363389,-0.00868296439070052,0.47736341951057887,0.010887886752562859
0.019673985935451332,0.4807188711368171,-0.008682964390940752,0.47736341951004785,0.0108878867528856
0.019773985935451332,0.48071887113728756,-0.008682964391192026,0.4773634195095255,0.0108878867532185
0.01987398593545133,0.4807188711377499,-0.008682964391454948,0.47736341950901207,0.010887886753562781
0.01997398593545133,0.48071887113820383,-0.00868296439172923,0.47736341950850764,0.010887886753918524
0.02007398593545133,0.48071887113864875,-0.008682964392014407,0.47736341950801264,0.01088788675428376
0.02017398593545133,0.48071887113908435,-0.008682964392310076,0.4773634195075276,0.010887886754660903
0.02027398593545133,0.4807188711395105,-0.00868296439261642,0.47736341950705374,0.010887886755044374
0.020373985935451328,0.4807188711399268,-0.00868296439293206,0.47736341950658934,0.01088788675543842
0.020473985935451328,0.480718871140333,-0.008682964393257334,0.47736341950613564,0.010887886755842707
0.020573985935451327,0.48071887114072875,-0.00868296439359253,0.4773634195056936,0.0108878867562546
0.020673985935451326,0.48071887114111383,-0.008682964393937084,0.4773634195052629,0.010887886756672793
0.020773985935451326,0.4807188711414878,-0.00868296439428975,0.4773634195048432,0.010887886757101506
0.020873985935451325,0.48071887114185063,-0.00868296439465064,0.47736341950443406,0.010887886757536047
0.020973985935451325,0.480718871142202,-0.008682964395019569,0.47736341950403954,0.01088788675797675
0.021073985935451324,0.48071887114254164,-0.008682964395396028,0.477363419503655,0.010887886758424115
0.021173985935451323,0.4807188711428693,-0.008682964395779503,0.4773634195032847,0.010887886758878307
0.021273985935451323,0.4807188711431848,-0.008682964396169597,0.47736341950292616,0.010887886759338078
0.021373985935451322,0.4807188711434881,-0.008682964396565988,0.47736341950257966,0.010887886759805648
0.02147398593545132,0.480718871143779,-0.008682964396969067,0.4773634195022475,0.010887886760274912
0.02157398593545132,0.4807188711440571,-0.008682964397377499,0.4773634195019276,0.01088788676074895
0.02167398593545132,0.4807188711443225,-0.00868296439779116,0.4773634195016202,0.010887886761230009
0.02177398593545132,0.4807188711445751,-0.008682964398210183,0.47736341950132605,0.010887886761712068
0.02187398593545132,0.48071887114481476,-0.00868296439863346,0.47736341950104777,0.010887886762198817
0.02197398593545132,0.4807188711450409,-0.008682964399060758,0.47736341950078054,0.010887886762689647
0.022073985935451318,0.480718871145254,-0.00868296439949203,0.4773634195005273,0.010887886763181948
0.022173985935451317,0.4807188711454539,-0.008682964399927214,0.4773634195002863,0.01088788676367794
0.022273985935451317,0.4807188711456408,-0.008682964400365643,0.47736341950005934,0.010887886764174348
0.022373985935451316,0.4807188711458143,-0.008682964400806464,0.47736341949984556,0.010887886764672894
0.022473985935451316,0.4807188711459744,-0.008682964401249658,0.4773634194996462,0.01088788676517316
0.022573985935451315,0.48071887114612116,-0.008682964401694636,0.47736341949945965,0.010887886765674176
0.022673985935451314,0.48071887114625456,-0.008682964402141304,0.4773634194992873,0.010887886766173638
0.022773985935451314,0.48071887114637435,-0.00868296440258912,0.4773634194991263,0.010887886766675292
0.022873985935451313,0.48071887114648104,-0.008682964403037783,0.47736341949898004,0.010887886767175586
0.022973985935451312,0.4807188711465747,-0.008682964403487153,0.4773634194988469,0.010887886767675825
0.023073985935451312,0.48071887114665507,-0.008682964403935968,0.4773634194987275,0.010887886768175314
0.02317398593545131,0.48071887114672207,-0.008682964404385292,0.47736341949862193,0.010887886768672944
0.02327398593545131,0.4807188711467759,-0.008682964404833952,0.47736341949852795,0.010887886769168686
0.02337398593545131,0.4807188711468168,-0.00868296440528184,0.4773634194984478,0.010887886769662597
0.02347398593545131,0.48071887114684464,-0.008682964405728733,0.47736341949837935,0.010887886770153482
0.02357398593545131,0.4807188711468598,-0.008682964406173086,0.4773634194983243,0.010887886770641314
0.023673985935451308,0.4807188711468624,-0.00868296440661587,0.4773634194982814,0.01088788677112637
0.023773985935451308,0.4807188711468525,-0.008682964407056407,0.47736341949825234,0.010887886771607597
0.023873985935451307,0.4807188711468301,-0.008682964407494775,0.47736341949823413,0.010887886772087435
0.023973985935451306,0.4807188711467954,-0.008682964407930134,0.47736341949822825,0.010887886772562472
0.024073985935451306,0.48071887114674855,-0.008682964408361964,0.47736341949823524,0.01088788677303315
0.024173985935451305,0.4807188711466898,-0.008682964408790827,0.4773634194982525,0.010887886773498917
0.024273985935451305,0.4807188711466194,-0.00868296440921535,0.4773634194982821,0.010887886773958882
0.024373985935451304,0.4807188711465373,-0.00868296440963597,0.47736341949832295,0.010887886774415628
0.024473985935451303,0.48071887114644385,-0.008682964410052374,0.4773634194983736,0.010887886774868294
0.024573985935451303,0.4807188711463395,-0.008682964410464062,0.4773634194984362,0.010887886775312827
0.024673985935451302,0.48071887114622414,-0.008682964410871817,0.4773634194985094,0.010887886775750616
0.0247739859354513,0.480718871146098,-0.008682964411273393,0.47736341949859395,0.010887886776185185
0.0248739859354513,0.48071887114596146,-0.008682964411669592,0.47736341949868843,0.010887886776612593
0.0249739859354513,0.4807188711458146,-0.008682964412060519,0.47736341949879196,0.01088788677703234
0.0250739859354513,0.48071887114565764,-0.008682964412445522,0.4773634194989049,0.010887886777446731
0.0251739859354513,0.48071887114549117,-0.008682964412824968,0.4773634194990277,0.010887886777852934
0.0252739859354513,0.48071887114531525,-0.00868296441319786,0.477363419499159,0.010887886778254335
0.025373985935451298,0.4807188711451301,-0.008682964413564025,0.4773634194992994,0.010887886778648076
0.025473985935451297,0.4807188711449362,-0.008682964413924067,0.47736341949944805,0.010887886779033712
0.025573985935451297,0.4807188711447337,-0.008682964414277385,0.47736341949960287,0.01088788677941016
0.025673985935451296,0.4807188711445231,-0.0086829644146231,0.4773634194997671,0.010887886779781197
0.025773985935451296,0.4807188711443045,-0.008682964414961823,0.4773634194999393,0.010887886780142936
0.025873985935451295,0.480718871144078,-0.008682964415293046,0.47736341950011807,0.010887886780496653
0.025973985935451294,0.48071887114384426,-0.008682964415617053,0.4773634195003034,0.010887886780840322
0.026073985935451294,0.4807188711436035,-0.008682964415932646,0.4773634195004996,0.010887886781176248
0.026173985935451293,0.4807188711433554,-0.008682964416240705,0.4773634195006986,0.010887886781504236
0.026273985935451293,0.4807188711431009,-0.008682964416540413,0.47736341950090466,0.010887886781823453
0.026373985935451292,0.48071887114284023,-0.008682964416832256,0.47736341950111727,0.010887886782134648
0.02647398593545129,0.4807188711425734,-0.008682964417115477,0.4773634195013332,0.010887886782438155
0.02657398593545129,0.48071887114230116,-0.008682964417390922,0.47736341950155503,0.010887886782730144
0.02667398593545129,0.48071887114202383,-0.008682964417658267,0.47736341950178257,0.010887886783015804
0.02677398593545129,0.4807188711417414,-0.008682964417916798,0.4773634195020126,0.010887886783291167
0.02687398593545129,0.48071887114145456,-0.008682964418166428,0.477363419502249,0.010887886783557343
0.02697398593545129,0.4807188711411634,-0.0086829644184083,0.4773634195024869,0.010887886783814887
0.027073985935451288,0.48071887114086836,-0.008682964418641114,0.47736341950272987,0.01088788678406355
0.027173985935451287,0.4807188711405696,-0.008682964418865088,0.47736341950297523,0.010887886784304024
0.027273985935451286,0.4807188711402675,-0.00868296441908022,0.47736341950322325,0.010887886784533285
0.027373985935451286,0.48071887113996253,-0.008682964419286465,0.47736341950347577,0.010887886784755496
0.027473985935451285,0.48071887113965467,-0.008682964419483834,0.4773634195037283,0.010887886784969186
0.027573985935451285,0.4807188711393447,-0.008682964419672956,0.47736341950398414,0.010887886785172052
0.027673985935451284,0.4807188711390325,-0.008682964419852888,0.47736341950424127,0.010887886785366091
0.027773985935451283,0.4807188711387187,-0.008682964420023948,0.4773634195044984,0.010887886785551637
0.027873985935451283,0.48071887113840367,-0.008682964420186862,0.4773634195047585,0.010887886785727191
0.027973985935451282,0.48071887113808726,-0.008682964420340425,0.47736341950501854,0.010887886785895279
0.02807398593545128,0.48071887113776984,-0.008682964420485184,0.4773634195052785,0.010887886786054873
0.02817398593545128,0.48071887113745204,-0.008682964420621405,0.4773634195055378,0.010887886786204504
0.02827398593545128,0.48071887113713435,-0.008682964420749362,0.4773634195057974,0.010887886786345863
0.02837398593545128,0.4807188711368168,-0.00868296442086797,0.4773634195060566,0.010887886786478451
0.02847398593545128,0.4807188711364997,-0.008682964420978354,0.477363419506315,0.010887886786603185
0.02857398593545128,0.4807188711361832,-0.008682964421080285,0.4773634195065717,0.010887886786719536
0.028673985935451278,0.4807188711358678,-0.008682964421173592,0.47736341950682837,0.010887886786827394
0.028773985935451277,0.4807188711355535,-0.008682964421259251,0.47736341950708094,0.010887886786925538
0.028873985935451277,0.48071887113524103,-0.00868296442133601,0.47736341950733385,0.010887886787016465
0.028973985935451276,0.4807188711349303,-0.008682964421404718,0.4773634195075817,0.01088788678710026
0.029073985935451276,0.48071887113462186,-0.008682964421465472,0.4773634195078288,0.010887886787175172
0.029173985935451275,0.480718871134316,-0.008682964421518303,0.4773634195080725,0.010887886787241813
