Time,BUS 1-BUS 2-i_1_P,BUS 1-BUS 2-i_1_Q,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.3136511078896482,0.04790004899059941,0.3136511078896482,0.04790004899059941
1.0e-6,0.31365110788964773,0.04790004899059948,0.31365110788964773,0.04790004899059948
3.7053117080315507e-6,0.3136511078896478,0.04790004899060074,0.3136511078896478,0.04790004899060074
7.918986579031343e-6,0.3136511078896475,0.04790004899059936,0.3136511078896475,0.04790004899059936
1.4947672425052479e-5,0.3136511078896475,0.047900048990599076,0.3136511078896475,0.047900048990599076
2.68719837826904e-5,0.3136511078896478,0.04790004899060106,0.3136511078896478,0.04790004899060106
6.259884853206514e-5,0.3136511078896476,0.047900048990600304,0.3136511078896476,0.047900048990600304
0.00011359875155493243,0.3136511078896476,0.047900048990600505,0.3136511078896476,0.047900048990600505
0.0002108607932540923,0.31365110788964773,0.04790004899059943,0.31365110788964773,0.04790004899059943
0.0003108607932540923,0.3136511078896478,0.047900048990600935,0.3136511078896478,0.047900048990600935
0.0004108607932540923,0.3136511078896476,0.04790004899059968,0.3136511078896476,0.04790004899059968
0.0005108607932540923,0.31365110788964723,0.04790004899059944,0.31365110788964723,0.04790004899059944
0.0006108607932540924,0.3136511078896472,0.04790004899059912,0.3136511078896472,0.04790004899059912
0.0007108607932540924,0.3136511078896472,0.04790004899059981,0.3136511078896472,0.04790004899059981
0.0008108607932540925,0.3136511078896469,0.04790004899059962,0.3136511078896469,0.04790004899059962
0.0009108607932540925,0.3136511078896465,0.04790004899060092,0.3136511078896465,0.04790004899060092
0.0010108607932540925,0.3136511078896464,0.04790004899060082,0.3136511078896464,0.04790004899060082
0.0011108607932540926,0.31365110788964656,0.04790004899059948,0.31365110788964656,0.04790004899059948
0.0012108607932540926,0.313651107889647,0.047900048990600796,0.313651107889647,0.047900048990600796
0.0013108607932540927,0.313651107889646,0.047900048990599534,0.313651107889646,0.047900048990599534
0.0014108607932540927,0.31365110788964606,0.04790004899059912,0.31365110788964606,0.04790004899059912
0.0015108607932540928,0.3136511078896466,0.04790004899060014,0.3136511078896466,0.04790004899060014
0.0016108607932540928,0.31365110788964623,0.04790004899060085,0.31365110788964623,0.04790004899060085
0.0017108607932540929,0.31365110788964634,0.04790004899059966,0.31365110788964634,0.04790004899059966
0.001810860793254093,0.3136511078896466,0.04790004899059892,0.3136511078896466,0.04790004899059892
0.001910860793254093,0.3136511078896466,0.047900048990599756,0.3136511078896466,0.047900048990599756
0.002010860793254093,0.313651107889646,0.04790004899059889,0.313651107889646,0.04790004899059889
0.0021108607932540926,0.3136511078896459,0.04790004899060097,0.3136511078896459,0.04790004899060097
0.0022108607932540924,0.3136511078896455,0.047900048990598375,0.3136511078896455,0.047900048990598375
0.0023108607932540923,0.3136511078896465,0.04790004899059884,0.3136511078896465,0.04790004899059884
0.002410860793254092,0.31365110788964623,0.04790004899059806,0.31365110788964623,0.04790004899059806
0.002510860793254092,0.3136511078896469,0.047900048990599534,0.3136511078896469,0.047900048990599534
0.0026108607932540918,0.3136511078896465,0.047900048990598625,0.3136511078896465,0.047900048990598625
0.0027108607932540916,0.31365110788964706,0.0479000489905992,0.31365110788964706,0.0479000489905992
0.0028108607932540914,0.31365110788964645,0.047900048990599485,0.31365110788964645,0.047900048990599485
0.0029108607932540912,0.3136511078896461,0.047900048990599145,0.3136511078896461,0.047900048990599145
0.003010860793254091,0.31365110788964623,0.047900048990598965,0.31365110788964623,0.047900048990598965
0.003110860793254091,0.31365110788964684,0.04790004899060067,0.31365110788964684,0.04790004899060067
0.0032108607932540907,0.31365110788964756,0.047900048990598486,0.31365110788964756,0.047900048990598486
0.0033108607932540906,0.3136511078896474,0.04790004899059969,0.3136511078896474,0.04790004899059969
0.0034108607932540904,0.3136511078896473,0.04790004899059819,0.3136511078896473,0.04790004899059819
0.00351086079325409,0.3136511078896475,0.04790004899059856,0.3136511078896475,0.04790004899059856
0.00361086079325409,0.3136511078896468,0.04790004899059929,0.3136511078896468,0.04790004899059929
0.00371086079325409,0.31365110788964695,0.047900048990598375,0.31365110788964695,0.047900048990598375
0.0038108607932540897,0.313651107889647,0.047900048990597625,0.313651107889647,0.047900048990597625
0.0039108607932540895,0.3136511078896474,0.047900048990597216,0.3136511078896474,0.047900048990597216
0.00401086079325409,0.31365110788964773,0.047900048990597105,0.31365110788964773,0.047900048990597105
0.00411086079325409,0.31365110788964784,0.04790004899059807,0.31365110788964784,0.04790004899059807
0.00421086079325409,0.3136511078896472,0.04790004899059841,0.3136511078896472,0.04790004899059841
0.004310860793254091,0.31365110788964773,0.04790004899059924,0.31365110788964773,0.04790004899059924
0.004410860793254091,0.3136511078896482,0.04790004899059826,0.3136511078896482,0.04790004899059826
0.004510860793254091,0.313651107889648,0.047900048990598125,0.313651107889648,0.047900048990598125
0.004610860793254091,0.3136511078896475,0.04790004899059795,0.3136511078896475,0.04790004899059795
0.004710860793254092,0.3136511078896481,0.047900048990598076,0.3136511078896481,0.047900048990598076
0.004810860793254092,0.31365110788964756,0.047900048990599506,0.31365110788964756,0.047900048990599506
0.004910860793254092,0.3136511078896471,0.04790004899059882,0.3136511078896471,0.04790004899059882
0.005010860793254092,0.3136511078896476,0.04790004899059895,0.3136511078896476,0.04790004899059895
0.005110860793254093,0.31365110788964784,0.04790004899059913,0.31365110788964784,0.04790004899059913
0.005210860793254093,0.31365110788964834,0.0479000489905996,0.31365110788964834,0.0479000489905996
0.005310860793254093,0.3136511078896482,0.04790004899059874,0.3136511078896482,0.04790004899059874
0.0054108607932540935,0.3136511078896479,0.047900048990598354,0.3136511078896479,0.047900048990598354
0.005510860793254094,0.313651107889648,0.04790004899060002,0.313651107889648,0.04790004899060002
0.005610860793254094,0.31365110788964784,0.047900048990598944,0.31365110788964784,0.047900048990598944
0.005710860793254094,0.31365110788964734,0.047900048990598874,0.31365110788964734,0.047900048990598874
0.0058108607932540945,0.3136511078896477,0.047900048990598174,0.3136511078896477,0.047900048990598174
0.005910860793254095,0.3136511078896484,0.04790004899059802,0.3136511078896484,0.04790004899059802
0.006010860793254095,0.31365110788964745,0.047900048990598666,0.31365110788964745,0.047900048990598666
0.006110860793254095,0.3136511078896477,0.04790004899059938,0.3136511078896477,0.04790004899059938
0.0062108607932540956,0.31365110788964734,0.04790004899059903,0.31365110788964734,0.04790004899059903
0.006310860793254096,0.3136511078896472,0.04790004899059925,0.3136511078896472,0.04790004899059925
0.006410860793254096,0.3136511078896479,0.047900048990599374,0.3136511078896479,0.047900048990599374
0.006510860793254096,0.3136511078896479,0.04790004899059938,0.3136511078896479,0.04790004899059938
0.006610860793254097,0.3136511078896477,0.04790004899060039,0.3136511078896477,0.04790004899060039
0.006710860793254097,0.31365110788964723,0.04790004899059959,0.31365110788964723,0.04790004899059959
0.006810860793254097,0.3136511078896469,0.04790004899059938,0.3136511078896469,0.04790004899059938
0.006910860793254097,0.3136511078896475,0.047900048990598985,0.3136511078896475,0.047900048990598985
0.007010860793254098,0.3136511078896482,0.047900048990599575,0.3136511078896482,0.047900048990599575
0.007110860793254098,0.31365110788964756,0.04790004899059842,0.31365110788964756,0.04790004899059842
0.007210860793254098,0.3136511078896484,0.047900048990599894,0.3136511078896484,0.047900048990599894
0.0073108607932540984,0.31365110788964823,0.04790004899059993,0.31365110788964823,0.04790004899059993
0.007410860793254099,0.3136511078896485,0.04790004899059921,0.3136511078896485,0.04790004899059921
0.007510860793254099,0.3136511078896486,0.04790004899059778,0.3136511078896486,0.04790004899059778
0.007610860793254099,0.3136511078896484,0.047900048990599714,0.3136511078896484,0.047900048990599714
0.0077108607932540995,0.3136511078896483,0.04790004899059937,0.3136511078896483,0.04790004899059937
0.0078108607932541,0.3136511078896473,0.04790004899059931,0.3136511078896473,0.04790004899059931
0.0079108607932541,0.3136511078896479,0.047900048990599374,0.3136511078896479,0.047900048990599374
0.0080108607932541,0.31365110788964773,0.04790004899059896,0.31365110788964773,0.04790004899059896
0.008110860793254099,0.3136511078896484,0.047900048990598125,0.3136511078896484,0.047900048990598125
0.008210860793254098,0.31365110788964845,0.04790004899059944,0.31365110788964845,0.04790004899059944
0.008310860793254098,0.3136511078896479,0.04790004899059943,0.3136511078896479,0.04790004899059943
0.008410860793254097,0.3136511078896487,0.04790004899059806,0.3136511078896487,0.04790004899059806
0.008510860793254096,0.31365110788964834,0.047900048990598555,0.31365110788964834,0.047900048990598555
0.008610860793254096,0.31365110788964806,0.04790004899059875,0.31365110788964806,0.04790004899059875
0.008710860793254095,0.31365110788964873,0.047900048990599846,0.31365110788964873,0.047900048990599846
0.008810860793254095,0.3136511078896487,0.04790004899059926,0.3136511078896487,0.04790004899059926
0.008910860793254094,0.31365110788964917,0.04790004899059979,0.31365110788964917,0.04790004899059979
0.009010860793254093,0.31365110788964934,0.04790004899059905,0.31365110788964934,0.04790004899059905
0.009110860793254093,0.31365110788964856,0.04790004899059982,0.31365110788964856,0.04790004899059982
0.009210860793254092,0.313651107889649,0.04790004899060067,0.313651107889649,0.04790004899060067
0.009310860793254092,0.31365110788964995,0.047900048990599145,0.31365110788964995,0.047900048990599145
0.009410860793254091,0.31365110788964995,0.04790004899060066,0.31365110788964995,0.04790004899060066
0.00951086079325409,0.31365110788964995,0.04790004899060069,0.31365110788964995,0.04790004899060069
0.00961086079325409,0.31365110788964967,0.04790004899059923,0.31365110788964967,0.04790004899059923
0.009710860793254089,0.31365110788965006,0.04790004899060059,0.31365110788965006,0.04790004899060059
0.009810860793254089,0.3136511078896499,0.04790004899060061,0.3136511078896499,0.04790004899060061
0.009910860793254088,0.31365110788964984,0.04790004899060066,0.31365110788964984,0.04790004899060066
0.010010860793254087,0.3136511078896496,0.0479000489906003,0.3136511078896496,0.0479000489906003
0.010110860793254087,0.3136511078896492,0.047900048990600505,0.3136511078896492,0.047900048990600505
