Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-102-1_i_mag
0.0,1.0249016514043807,-0.8115584403009838,1.3073065811335887
1.0e-6,1.0249016514043756,-0.811558440300984,1.3073065811335849
5.246757351565939e-6,1.024901651404354,-0.8115584403009847,1.3073065811335685
1.4289846404179822e-5,1.0249016514043099,-0.8115584403009855,1.3073065811335343
3.8520522063512216e-5,1.024901651404203,-0.8115584403009831,1.307306581133449
8.398658734242043e-5,1.0249016514040377,-0.8115584403009637,1.3073065811333073
0.00015041494252896734,1.0249016514038471,-0.811558440300912,1.3073065811331257
0.00024764017170705334,1.0249016514035902,-0.8115584403008166,1.307306581132865
0.00034764017170705333,1.024901651403273,-0.8115584403007257,1.30730658113256
0.0004476401717070533,1.0249016514028808,-0.8115584403006564,1.3073065811322093
0.0005476401717070534,1.0249016514024494,-0.8115584403006055,1.3073065811318398
0.0006476401717070534,1.0249016514020357,-0.8115584403005612,1.307306581131488
0.0007476401717070535,1.0249016514016862,-0.8115584403005116,1.307306581131183
0.0008476401717070535,1.02490165140142,-0.8115584403004501,1.3073065811309363
0.0009476401717070536,1.0249016514012275,-0.8115584403003746,1.3073065811307385
0.0010476401717070536,1.0249016514010816,-0.8115584403002867,1.3073065811305695
0.0011476401717070536,1.024901651400952,-0.8115584403001899,1.3073065811304077
0.0012476401717070537,1.0249016514008193,-0.8115584403000881,1.3073065811302405
0.0013476401717070537,1.0249016514006768,-0.8115584402999849,1.3073065811300648
0.0014476401717070538,1.0249016514005282,-0.8115584402998827,1.307306581129885
0.0015476401717070538,1.0249016514003835,-0.8115584402997825,1.307306581129709
0.0016476401717070539,1.024901651400251,-0.8115584402996837,1.307306581129544
0.001747640171707054,1.0249016514001346,-0.8115584402995851,1.3073065811293914
0.001847640171707054,1.0249016514000346,-0.8115584402994851,1.307306581129251
0.001947640171707054,1.0249016513999467,-0.8115584402993822,1.3073065811291182
0.002047640171707054,1.0249016513998659,-0.8115584402992758,1.3073065811289888
0.0021476401717070537,1.0249016513997884,-0.8115584402991669,1.3073065811288604
0.0022476401717070535,1.0249016513997131,-0.8115584402990567,1.307306581128733
0.0023476401717070533,1.0249016513996407,-0.8115584402989466,1.307306581128608
0.002447640171707053,1.024901651399573,-0.8115584402988372,1.3073065811284867
0.002547640171707053,1.0249016513995117,-0.8115584402987285,1.3073065811283715
0.002647640171707053,1.0249016513994564,-0.8115584402986201,1.3073065811282607
0.0027476401717070526,1.024901651399407,-0.8115584402985119,1.3073065811281548
0.0028476401717070525,1.024901651399363,-0.8115584402984032,1.3073065811280529
0.0029476401717070523,1.024901651399324,-0.8115584402982945,1.307306581127955
0.003047640171707052,1.0249016513992897,-0.811558440298186,1.3073065811278606
0.003147640171707052,1.0249016513992588,-0.8115584402980782,1.3073065811277693
0.0032476401717070518,1.0249016513992315,-0.8115584402979714,1.3073065811276818
0.0033476401717070516,1.024901651399208,-0.8115584402978658,1.3073065811275977
0.0034476401717070514,1.024901651399188,-0.8115584402977608,1.3073065811275169
0.0035476401717070513,1.0249016513991724,-0.8115584402976569,1.3073065811274402
0.003647640171707051,1.0249016513991611,-0.8115584402975543,1.3073065811273676
0.003747640171707051,1.0249016513991527,-0.8115584402974525,1.3073065811272977
0.0038476401717070507,1.0249016513991482,-0.8115584402973524,1.3073065811272322
0.003947640171707051,1.024901651399146,-0.811558440297253,1.3073065811271687
0.004047640171707051,1.024901651399148,-0.8115584402971552,1.3073065811271096
0.0041476401717070515,1.0249016513991525,-0.8115584402970586,1.307306581127053
0.004247640171707052,1.0249016513991596,-0.8115584402969631,1.3073065811269995
0.004347640171707052,1.024901651399169,-0.8115584402968687,1.3073065811269482
0.004447640171707052,1.0249016513991815,-0.8115584402967754,1.3073065811269
0.004547640171707053,1.0249016513991966,-0.8115584402966832,1.3073065811268547
0.004647640171707053,1.024901651399214,-0.8115584402965923,1.3073065811268119
0.004747640171707053,1.0249016513992335,-0.8115584402965026,1.3073065811267714
0.004847640171707053,1.0249016513992555,-0.8115584402964141,1.3073065811267337
0.004947640171707054,1.02490165139928,-0.8115584402963266,1.3073065811266986
0.005047640171707054,1.0249016513993068,-0.8115584402962402,1.307306581126666
0.005147640171707054,1.0249016513993356,-0.8115584402961551,1.3073065811266358
0.005247640171707054,1.0249016513993672,-0.8115584402960706,1.307306581126608
0.005347640171707055,1.0249016513994005,-0.8115584402959873,1.3073065811265825
0.005447640171707055,1.024901651399436,-0.8115584402959053,1.3073065811265594
0.005547640171707055,1.0249016513994735,-0.8115584402958244,1.3073065811265385
0.0056476401717070555,1.0249016513995133,-0.8115584402957444,1.30730658112652
0.005747640171707056,1.024901651399556,-0.8115584402956652,1.3073065811265043
0.005847640171707056,1.0249016513996,-0.8115584402955873,1.3073065811264906
0.005947640171707056,1.024901651399646,-0.8115584402955105,1.307306581126479
0.0060476401717070565,1.0249016513996942,-0.8115584402954352,1.3073065811264701
0.006147640171707057,1.024901651399745,-0.8115584402953615,1.3073065811264641
0.006247640171707057,1.024901651399798,-0.8115584402952888,1.3073065811264604
0.006347640171707057,1.0249016513998528,-0.8115584402952172,1.307306581126459
0.006447640171707058,1.0249016513999096,-0.8115584402951467,1.30730658112646
0.006547640171707058,1.0249016513999685,-0.8115584402950773,1.3073065811264628
0.006647640171707058,1.0249016514000293,-0.8115584402950095,1.3073065811264684
0.006747640171707058,1.0249016514000928,-0.8115584402949431,1.307306581126477
0.006847640171707059,1.024901651400158,-0.8115584402948781,1.307306581126488
0.006947640171707059,1.0249016514002256,-0.811558440294815,1.3073065811265017
