Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-1-1_i_mag,generator-102-1_i_mag
0.0,0.48110117559473253,0.059702925779326954,0.4847914814693483,0.4847914814693483
1.0e-6,0.4811011755947322,0.05970292577932689,0.484791481469348,0.484791481469348
6.074320072951675e-6,0.4811011755947304,0.0597029257793266,0.4847914814693462,0.4847914814693462
1.9746169203984554e-5,0.481101175594726,0.05970292577932602,0.4847914814693417,0.4847914814693417
4.442028455857928e-5,0.4811011755947191,0.05970292577932564,0.4847914814693348,0.4847914814693348
9.557374543849163e-5,0.481101175594709,0.059702925779326996,0.484791481469325,0.484791481469325
0.00015649165512462255,0.48110117559470345,0.05970292577933082,0.48479148146931994,0.48479148146931994
0.00025649165512462254,0.48110117559470617,0.05970292577933779,0.4847914814693235,0.4847914814693235
0.00035649165512462253,0.4811011755947176,0.05970292577934111,0.48479148146933526,0.48479148146933526
0.0004564916551246225,0.4811011755947312,0.05970292577933852,0.4847914814693484,0.4847914814693484
0.0005564916551246225,0.4811011755947419,0.059702925779330736,0.4847914814693581,0.4847914814693581
0.0006564916551246226,0.48110117559474747,0.05970292577932007,0.48479148146936224,0.48479148146936224
0.0007564916551246226,0.48110117559474747,0.059702925779309114,0.4847914814693609,0.4847914814693609
0.0008564916551246227,0.481101175594743,0.05970292577929994,0.4847914814693554,0.4847914814693554
0.0009564916551246227,0.48110117559473636,0.05970292577929377,0.48479148146934803,0.48479148146934803
0.0010564916551246226,0.48110117559472937,0.059702925779290726,0.4847914814693407,0.4847914814693407
0.0011564916551246227,0.48110117559472365,0.05970292577929011,0.48479148146933493,0.48479148146933493
0.0012564916551246227,0.48110117559472,0.05970292577929095,0.48479148146933143,0.48479148146933143
0.0013564916551246228,0.4811011755947182,0.05970292577929216,0.4847914814693298,0.4847914814693298
0.0014564916551246228,0.481101175594718,0.059702925779293044,0.4847914814693297,0.4847914814693297
0.0015564916551246229,0.48110117559471877,0.05970292577929319,0.4847914814693305,0.4847914814693305
0.001656491655124623,0.48110117559471965,0.059702925779292516,0.48479148146933126,0.48479148146933126
0.001756491655124623,0.4811011755947203,0.059702925779291344,0.4847914814693318,0.4847914814693318
0.001856491655124623,0.4811011755947204,0.05970292577929,0.4847914814693317,0.4847914814693317
0.001956491655124623,0.48110117559471977,0.059702925779288894,0.48479148146933093,0.48479148146933093
0.0020564916551246227,0.4811011755947186,0.05970292577928816,0.4847914814693297,0.4847914814693297
0.0021564916551246225,0.4811011755947174,0.05970292577928792,0.48479148146932843,0.48479148146932843
0.0022564916551246223,0.4811011755947163,0.059702925779288055,0.48479148146932743,0.48479148146932743
0.002356491655124622,0.4811011755947156,0.05970292577928851,0.4847914814693268,0.4847914814693268
0.002456491655124622,0.48110117559471516,0.05970292577928919,0.4847914814693264,0.4847914814693264
0.002556491655124622,0.48110117559471516,0.05970292577928995,0.4847914814693265,0.4847914814693265
0.0026564916551246216,0.48110117559471544,0.059702925779290664,0.4847914814693269,0.4847914814693269
0.0027564916551246215,0.4811011755947159,0.0597029257792913,0.4847914814693274,0.4847914814693274
0.0028564916551246213,0.4811011755947164,0.059702925779291934,0.484791481469328,0.484791481469328
0.002956491655124621,0.48110117559471677,0.05970292577929246,0.48479148146932843,0.48479148146932843
0.003056491655124621,0.4811011755947172,0.059702925779293044,0.48479148146932893,0.48479148146932893
0.0031564916551246208,0.48110117559471755,0.05970292577929365,0.4847914814693293,0.4847914814693293
0.0032564916551246206,0.4811011755947177,0.059702925779294286,0.4847914814693296,0.4847914814693296
0.0033564916551246204,0.4811011755947177,0.059702925779294945,0.48479148146932965,0.48479148146932965
0.0034564916551246203,0.4811011755947179,0.059702925779295625,0.48479148146932993,0.48479148146932993
0.00355649165512462,0.48110117559471816,0.05970292577929633,0.48479148146933027,0.48479148146933027
0.00365649165512462,0.48110117559471866,0.05970292577929712,0.4847914814693309,0.4847914814693309
0.0037564916551246197,0.4811011755947192,0.05970292577929788,0.48479148146933154,0.48479148146933154
0.0038564916551246196,0.4811011755947197,0.05970292577929869,0.4847914814693321,0.4847914814693321
0.00395649165512462,0.48110117559472015,0.05970292577929947,0.48479148146933265,0.48479148146933265
0.00405649165512462,0.48110117559472065,0.05970292577930017,0.48479148146933326,0.48479148146933326
0.00415649165512462,0.48110117559472115,0.05970292577930089,0.4847914814693338,0.4847914814693338
0.004256491655124621,0.4811011755947217,0.05970292577930167,0.48479148146933443,0.48479148146933443
0.004356491655124621,0.4811011755947222,0.05970292577930245,0.4847914814693351,0.4847914814693351
0.004456491655124621,0.4811011755947227,0.059702925779303286,0.48479148146933565,0.48479148146933565
0.004556491655124621,0.48110117559472315,0.05970292577930423,0.4847914814693362,0.4847914814693362
0.004656491655124622,0.48110117559472365,0.059702925779305194,0.4847914814693368,0.4847914814693368
0.004756491655124622,0.4811011755947242,0.05970292577930626,0.4847914814693375,0.4847914814693375
0.004856491655124622,0.48110117559472465,0.05970292577930742,0.4847914814693381,0.4847914814693381
0.0049564916551246225,0.4811011755947251,0.0597029257793086,0.4847914814693387,0.4847914814693387
0.005056491655124623,0.4811011755947257,0.05970292577930975,0.4847914814693394,0.4847914814693394
0.005156491655124623,0.48110117559472615,0.059702925779310856,0.48479148146934,0.48479148146934
0.005256491655124623,0.48110117559472665,0.05970292577931196,0.48479148146934065,0.48479148146934065
0.0053564916551246235,0.4811011755947272,0.05970292577931311,0.4847914814693413,0.4847914814693413
0.005456491655124624,0.48110117559472776,0.05970292577931426,0.484791481469342,0.484791481469342
0.005556491655124624,0.4811011755947283,0.059702925779315484,0.4847914814693427,0.4847914814693427
0.005656491655124624,0.4811011755947287,0.05970292577931678,0.48479148146934326,0.48479148146934326
0.0057564916551246246,0.4811011755947291,0.059702925779318176,0.4847914814693438,0.4847914814693438
0.005856491655124625,0.48110117559472954,0.05970292577931964,0.4847914814693444,0.4847914814693444
0.005956491655124625,0.4811011755947299,0.059702925779321125,0.484791481469345,0.484791481469345
0.006056491655124625,0.48110117559473026,0.05970292577932263,0.48479148146934553,0.48479148146934553
0.006156491655124626,0.48110117559473053,0.059702925779324116,0.484791481469346,0.484791481469346
0.006256491655124626,0.4811011755947308,0.05970292577932565,0.4847914814693464,0.4847914814693464
0.006356491655124626,0.4811011755947311,0.05970292577932716,0.4847914814693469,0.4847914814693469
0.006456491655124626,0.4811011755947313,0.0597029257793288,0.4847914814693473,0.4847914814693473
0.006556491655124627,0.48110117559473153,0.059702925779330535,0.48479148146934775,0.48479148146934775
0.006656491655124627,0.48110117559473187,0.05970292577933225,0.4847914814693483,0.4847914814693483
0.006756491655124627,0.48110117559473226,0.05970292577933403,0.4847914814693489,0.4847914814693489
0.0068564916551246274,0.481101175594733,0.05970292577933598,0.48479148146934986,0.48479148146934986
0.006956491655124628,0.4811011755947338,0.059702925779337945,0.4847914814693509,0.4847914814693509
0.007056491655124628,0.4811011755947345,0.05970292577933989,0.48479148146935186,0.48479148146935186
0.007156491655124628,0.4811011755947352,0.05970292577934191,0.4847914814693528,0.4847914814693528
0.0072564916551246285,0.4811011755947358,0.05970292577934393,0.48479148146935364,0.48479148146935364
0.007356491655124629,0.4811011755947365,0.059702925779345994,0.4847914814693546,0.4847914814693546
0.007456491655124629,0.4811011755947372,0.059702925779348034,0.4847914814693555,0.4847914814693555
0.007556491655124629,0.4811011755947378,0.059702925779350116,0.4847914814693564,0.4847914814693564
0.0076564916551246295,0.48110117559473853,0.05970292577935216,0.48479148146935735,0.48479148146935735
0.00775649165512463,0.48110117559473925,0.05970292577935419,0.48479148146935835,0.48479148146935835
0.00785649165512463,0.4811011755947398,0.059702925779356195,0.48479148146935913,0.48479148146935913
0.00795649165512463,0.48110117559474025,0.0597029257793583,0.48479148146935985,0.48479148146935985
0.008056491655124629,0.481101175594741,0.059702925779360434,0.48479148146936085,0.48479148146936085
0.008156491655124628,0.4811011755947418,0.05970292577936268,0.4847914814693619,0.4847914814693619
0.008256491655124628,0.4811011755947425,0.05970292577936495,0.4847914814693629,0.4847914814693629
0.008356491655124627,0.4811011755947434,0.059702925779367276,0.48479148146936407,0.48479148146936407
0.008456491655124626,0.4811011755947444,0.05970292577936962,0.48479148146936535,0.48479148146936535
0.008556491655124626,0.48110117559474525,0.05970292577937191,0.48479148146936646,0.48479148146936646
0.008656491655124625,0.48110117559474624,0.059702925779374215,0.48479148146936774,0.48479148146936774
0.008756491655124625,0.4811011755947471,0.05970292577937653,0.48479148146936885,0.48479148146936885
0.008856491655124624,0.4811011755947479,0.05970292577937892,0.48479148146936996,0.48479148146936996
0.008956491655124623,0.4811011755947488,0.05970292577938131,0.4847914814693712,0.4847914814693712
0.009056491655124623,0.48110117559474946,0.059702925779383756,0.4847914814693721,0.4847914814693721
0.009156491655124622,0.4811011755947502,0.059702925779386254,0.4847914814693731,0.4847914814693731
0.009256491655124622,0.48110117559475113,0.05970292577938871,0.4847914814693744,0.4847914814693744
0.009356491655124621,0.4811011755947519,0.05970292577939116,0.48479148146937545,0.48479148146937545
0.00945649165512462,0.48110117559475285,0.05970292577939364,0.4847914814693767,0.4847914814693767
0.00955649165512462,0.4811011755947538,0.05970292577939603,0.48479148146937795,0.48479148146937795
0.00965649165512462,0.4811011755947548,0.059702925779398425,0.48479148146937917,0.48479148146937917
0.009756491655124619,0.4811011755947558,0.059702925779400874,0.4847914814693805,0.4847914814693805
0.009856491655124618,0.4811011755947567,0.059702925779403476,0.4847914814693817,0.4847914814693817
0.009956491655124617,0.48110117559475746,0.059702925779406064,0.4847914814693828,0.4847914814693828
0.010056491655124617,0.48110117559475835,0.05970292577940863,0.484791481469384,0.484791481469384
0.010156491655124616,0.48110117559475934,0.0597029257794113,0.48479148146938533,0.48479148146938533
0.010256491655124616,0.4811011755947603,0.05970292577941392,0.48479148146938655,0.48479148146938655
0.010356491655124615,0.4811011755947613,0.05970292577941656,0.4847914814693879,0.4847914814693879
0.010456491655124614,0.4811011755947623,0.059702925779419144,0.4847914814693892,0.4847914814693892
0.010556491655124614,0.4811011755947634,0.05970292577942171,0.4847914814693906,0.4847914814693906
0.010656491655124613,0.4811011755947645,0.059702925779424286,0.48479148146939205,0.48479148146939205
0.010756491655124613,0.48110117559476545,0.0597029257794269,0.48479148146939327,0.48479148146939327
0.010856491655124612,0.48110117559476645,0.05970292577942964,0.48479148146939466,0.48479148146939466
0.010956491655124611,0.4811011755947674,0.05970292577943247,0.4847914814693959,0.4847914814693959
0.01105649165512461,0.4811011755947685,0.059702925779435395,0.4847914814693974,0.4847914814693974
0.01115649165512461,0.4811011755947695,0.059702925779438254,0.4847914814693987,0.4847914814693987
0.01125649165512461,0.48110117559477056,0.05970292577944107,0.4847914814694001,0.4847914814694001
0.011356491655124609,0.4811011755947717,0.05970292577944392,0.4847914814694016,0.4847914814694016
0.011456491655124608,0.48110117559477306,0.05970292577944668,0.48479148146940326,0.48479148146940326
0.011556491655124608,0.4811011755947741,0.059702925779449474,0.48479148146940465,0.48479148146940465
0.011656491655124607,0.48110117559477517,0.05970292577945232,0.48479148146940604,0.48479148146940604
0.011756491655124606,0.481101175594776,0.05970292577945519,0.48479148146940726,0.48479148146940726
0.011856491655124606,0.481101175594777,0.05970292577945808,0.4847914814694086,0.4847914814694086
0.011956491655124605,0.481101175594778,0.05970292577946095,0.4847914814694099,0.4847914814694099
0.012056491655124605,0.48110117559477905,0.05970292577946381,0.4847914814694113,0.4847914814694113
0.012156491655124604,0.48110117559478005,0.05970292577946668,0.4847914814694127,0.4847914814694127
0.012256491655124603,0.4811011755947811,0.0597029257794696,0.4847914814694141,0.4847914814694141
