Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-1-1_i_mag,generator-102-1_i_mag
0.0,1.1304438695765329,-1.208754105556603,1.6549893745771023,1.6549893745771023
1.0e-6,1.130443869576529,-1.2087541055566016,1.6549893745770987,1.6549893745770987
5.242842411833206e-6,1.1304438695765127,-1.2087541055565947,1.6549893745770825,1.6549893745770825
1.9563934479701535e-5,1.13044386957646,-1.2087541055565723,1.6549893745770303,1.6549893745770303
4.535754959257595e-5,1.1304438695763752,-1.2087541055565343,1.6549893745769444,1.6549893745769444
0.00011008469481198643,1.1304438695762073,-1.2087541055564481,1.654989374576767,1.654989374576767
0.00020849904128269136,1.1304438695760382,-1.2087541055563342,1.6549893745765683,1.6549893745765683
0.00030849904128269135,1.1304438695759202,-1.2087541055562279,1.65498937457641,1.65498937457641
0.00040849904128269134,1.1304438695758177,-1.2087541055561242,1.654989374576264,1.654989374576264
0.0005084990412826914,1.130443869575712,-1.2087541055560214,1.654989374576117,1.654989374576117
0.0006084990412826914,1.130443869575599,-1.208754105555922,1.6549893745759672,1.6549893745759672
0.0007084990412826915,1.1304438695754846,-1.208754105555831,1.6549893745758226,1.6549893745758226
0.0008084990412826915,1.130443869575377,-1.208754105555752,1.6549893745756914,1.6549893745756914
0.0009084990412826916,1.1304438695752848,-1.208754105555688,1.6549893745755817,1.6549893745755817
0.0010084990412826916,1.1304438695752124,-1.20875410555564,1.654989374575497,1.654989374575497
0.0011084990412826917,1.1304438695751606,-1.2087541055556068,1.6549893745754376,1.6549893745754376
0.0012084990412826917,1.1304438695751275,-1.2087541055555864,1.6549893745754,1.6549893745754
0.0013084990412826918,1.1304438695751093,-1.208754105555575,1.6549893745753792,1.6549893745753792
0.0014084990412826918,1.1304438695751013,-1.2087541055555697,1.6549893745753699,1.6549893745753699
0.0015084990412826918,1.1304438695750987,-1.2087541055555666,1.6549893745753659,1.6549893745753659
0.0016084990412826919,1.130443869575098,-1.2087541055555637,1.6549893745753634,1.6549893745753634
0.001708499041282692,1.1304438695750973,-1.2087541055555597,1.6549893745753599,1.6549893745753599
0.001808499041282692,1.1304438695750956,-1.2087541055555542,1.6549893745753546,1.6549893745753546
0.001908499041282692,1.1304438695750927,-1.2087541055555475,1.6549893745753477,1.6549893745753477
0.002008499041282692,1.1304438695750887,-1.2087541055555402,1.6549893745753397,1.6549893745753397
0.002108499041282692,1.1304438695750851,-1.2087541055555329,1.654989374575332,1.654989374575332
0.0022084990412826917,1.1304438695750825,-1.2087541055555262,1.6549893745753252,1.6549893745753252
0.0023084990412826916,1.1304438695750807,-1.2087541055555209,1.6549893745753201,1.6549893745753201
0.0024084990412826914,1.1304438695750805,-1.2087541055555173,1.6549893745753173,1.6549893745753173
0.002508499041282691,1.1304438695750814,-1.208754105555515,1.6549893745753164,1.6549893745753164
0.002608499041282691,1.130443869575083,-1.2087541055555142,1.6549893745753168,1.6549893745753168
0.002708499041282691,1.1304438695750847,-1.208754105555514,1.654989374575318,1.654989374575318
0.0028084990412826907,1.130443869575086,-1.2087541055555147,1.6549893745753192,1.6549893745753192
0.0029084990412826905,1.1304438695750885,-1.2087541055555155,1.6549893745753217,1.6549893745753217
0.0030084990412826904,1.1304438695750905,-1.208754105555517,1.6549893745753241,1.6549893745753241
0.00310849904128269,1.130443869575092,-1.2087541055555187,1.6549893745753264,1.6549893745753264
0.00320849904128269,1.1304438695750938,-1.20875410555552,1.6549893745753284,1.6549893745753284
0.00330849904128269,1.1304438695750956,-1.2087541055555213,1.6549893745753308,1.6549893745753308
0.0034084990412826897,1.1304438695750973,-1.2087541055555229,1.654989374575333,1.654989374575333
0.0035084990412826895,1.1304438695750987,-1.2087541055555249,1.6549893745753352,1.6549893745753352
0.0036084990412826893,1.1304438695751,-1.2087541055555269,1.6549893745753377,1.6549893745753377
0.003708499041282689,1.130443869575102,-1.2087541055555293,1.654989374575341,1.654989374575341
0.003808499041282689,1.1304438695751033,-1.208754105555532,1.6549893745753437,1.6549893745753437
0.003908499041282689,1.1304438695751047,-1.2087541055555346,1.6549893745753466,1.6549893745753466
0.0040084990412826895,1.1304438695751065,-1.2087541055555373,1.65498937457535,1.65498937457535
0.00410849904128269,1.1304438695751073,-1.2087541055555402,1.6549893745753526,1.6549893745753526
0.00420849904128269,1.130443869575108,-1.2087541055555433,1.6549893745753552,1.6549893745753552
0.00430849904128269,1.130443869575109,-1.2087541055555462,1.6549893745753579,1.6549893745753579
0.0044084990412826906,1.1304438695751096,-1.2087541055555493,1.6549893745753606,1.6549893745753606
0.004508499041282691,1.1304438695751104,-1.2087541055555522,1.6549893745753634,1.6549893745753634
0.004608499041282691,1.1304438695751111,-1.2087541055555548,1.6549893745753657,1.6549893745753657
0.004708499041282691,1.1304438695751118,-1.2087541055555577,1.6549893745753683,1.6549893745753683
0.004808499041282692,1.1304438695751122,-1.2087541055555606,1.6549893745753708,1.6549893745753708
0.004908499041282692,1.130443869575113,-1.208754105555563,1.6549893745753728,1.6549893745753728
0.005008499041282692,1.1304438695751138,-1.2087541055555653,1.6549893745753752,1.6549893745753752
0.005108499041282692,1.1304438695751144,-1.2087541055555675,1.6549893745753772,1.6549893745753772
0.005208499041282693,1.130443869575115,-1.2087541055555697,1.6549893745753792,1.6549893745753792
0.005308499041282693,1.1304438695751156,-1.2087541055555717,1.6549893745753812,1.6549893745753812
0.005408499041282693,1.130443869575116,-1.208754105555574,1.654989374575383,1.654989374575383
0.0055084990412826934,1.1304438695751167,-1.208754105555576,1.654989374575385,1.654989374575385
0.005608499041282694,1.1304438695751176,-1.2087541055555777,1.6549893745753868,1.6549893745753868
0.005708499041282694,1.1304438695751187,-1.2087541055555797,1.6549893745753892,1.6549893745753892
0.005808499041282694,1.1304438695751198,-1.2087541055555813,1.654989374575391,1.654989374575391
0.0059084990412826945,1.1304438695751207,-1.2087541055555828,1.6549893745753927,1.6549893745753927
0.006008499041282695,1.130443869575122,-1.2087541055555844,1.6549893745753947,1.6549893745753947
0.006108499041282695,1.1304438695751235,-1.2087541055555862,1.6549893745753972,1.6549893745753972
0.006208499041282695,1.1304438695751258,-1.2087541055555877,1.6549893745753996,1.6549893745753996
0.0063084990412826955,1.1304438695751273,-1.2087541055555893,1.654989374575402,1.654989374575402
0.006408499041282696,1.1304438695751289,-1.208754105555591,1.6549893745754043,1.6549893745754043
0.006508499041282696,1.1304438695751307,-1.2087541055555924,1.6549893745754065,1.6549893745754065
0.006608499041282696,1.1304438695751324,-1.208754105555594,1.6549893745754087,1.6549893745754087
0.006708499041282697,1.1304438695751342,-1.2087541055555953,1.654989374575411,1.654989374575411
0.006808499041282697,1.1304438695751367,-1.2087541055555968,1.6549893745754138,1.6549893745754138
0.006908499041282697,1.130443869575139,-1.2087541055555981,1.6549893745754165,1.6549893745754165
0.007008499041282697,1.130443869575142,-1.2087541055556001,1.6549893745754198,1.6549893745754198
0.007108499041282698,1.1304438695751446,-1.208754105555602,1.654989374575423,1.654989374575423
0.007208499041282698,1.1304438695751473,-1.2087541055556035,1.654989374575426,1.654989374575426
0.007308499041282698,1.1304438695751504,-1.2087541055556048,1.6549893745754292,1.6549893745754292
0.007408499041282698,1.1304438695751533,-1.2087541055556066,1.6549893745754325,1.6549893745754325
0.007508499041282699,1.1304438695751566,-1.2087541055556084,1.6549893745754358,1.6549893745754358
0.007608499041282699,1.13044386957516,-1.2087541055556106,1.6549893745754398,1.6549893745754398
0.007708499041282699,1.130443869575163,-1.2087541055556126,1.6549893745754434,1.6549893745754434
0.0078084990412826995,1.1304438695751668,-1.2087541055556148,1.6549893745754476,1.6549893745754476
0.007908499041282699,1.1304438695751704,-1.208754105555617,1.6549893745754518,1.6549893745754518
0.008008499041282698,1.1304438695751737,-1.2087541055556192,1.6549893745754556,1.6549893745754556
0.008108499041282698,1.130443869575177,-1.2087541055556215,1.6549893745754594,1.6549893745754594
0.008208499041282697,1.1304438695751806,-1.208754105555624,1.6549893745754638,1.6549893745754638
0.008308499041282696,1.1304438695751842,-1.2087541055556266,1.654989374575468,1.654989374575468
0.008408499041282696,1.130443869575188,-1.2087541055556297,1.654989374575473,1.654989374575473
0.008508499041282695,1.1304438695751915,-1.208754105555632,1.654989374575477,1.654989374575477
0.008608499041282695,1.130443869575195,-1.2087541055556341,1.654989374575481,1.654989374575481
0.008708499041282694,1.1304438695751984,-1.2087541055556366,1.6549893745754851,1.6549893745754851
0.008808499041282693,1.1304438695752017,-1.208754105555639,1.6549893745754891,1.6549893745754891
0.008908499041282693,1.1304438695752053,-1.2087541055556417,1.6549893745754936,1.6549893745754936
0.009008499041282692,1.1304438695752088,-1.2087541055556448,1.6549893745754982,1.6549893745754982
0.009108499041282692,1.1304438695752124,-1.2087541055556477,1.6549893745755027,1.6549893745755027
0.009208499041282691,1.1304438695752157,-1.2087541055556505,1.654989374575507,1.654989374575507
0.00930849904128269,1.130443869575219,-1.2087541055556534,1.6549893745755115,1.6549893745755115
0.00940849904128269,1.1304438695752217,-1.2087541055556563,1.6549893745755153,1.6549893745755153
0.00950849904128269,1.1304438695752248,-1.2087541055556592,1.6549893745755195,1.6549893745755195
0.009608499041282689,1.1304438695752281,-1.2087541055556614,1.6549893745755233,1.6549893745755233
0.009708499041282688,1.1304438695752312,-1.2087541055556639,1.6549893745755275,1.6549893745755275
0.009808499041282687,1.1304438695752341,-1.2087541055556665,1.6549893745755315,1.6549893745755315
0.009908499041282687,1.1304438695752372,-1.2087541055556692,1.6549893745755355,1.6549893745755355
0.010008499041282686,1.1304438695752403,-1.2087541055556716,1.6549893745755393,1.6549893745755393
0.010108499041282686,1.1304438695752432,-1.2087541055556734,1.6549893745755426,1.6549893745755426
0.010208499041282685,1.1304438695752461,-1.2087541055556754,1.6549893745755462,1.6549893745755462
0.010308499041282684,1.1304438695752488,-1.2087541055556776,1.6549893745755495,1.6549893745755495
0.010408499041282684,1.1304438695752517,-1.2087541055556803,1.6549893745755535,1.6549893745755535
0.010508499041282683,1.1304438695752548,-1.2087541055556823,1.6549893745755568,1.6549893745755568
0.010608499041282683,1.1304438695752574,-1.2087541055556845,1.6549893745755604,1.6549893745755604
0.010708499041282682,1.1304438695752606,-1.208754105555686,1.6549893745755637,1.6549893745755637
0.010808499041282681,1.1304438695752632,-1.208754105555688,1.6549893745755668,1.6549893745755668
0.01090849904128268,1.130443869575266,-1.20875410555569,1.6549893745755704,1.6549893745755704
0.01100849904128268,1.130443869575269,-1.2087541055556918,1.6549893745755735,1.6549893745755735
0.01110849904128268,1.1304438695752719,-1.208754105555694,1.6549893745755773,1.6549893745755773
0.011208499041282679,1.1304438695752748,-1.2087541055556954,1.6549893745755802,1.6549893745755802
0.011308499041282678,1.1304438695752779,-1.2087541055556967,1.6549893745755833,1.6549893745755833
0.011408499041282678,1.1304438695752805,-1.208754105555698,1.6549893745755861,1.6549893745755861
