Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-102-1_i_mag
0.0,1.1304438695765329,-1.208754105556603,1.6549893745771023
1.0e-6,1.130443869576529,-1.2087541055566016,1.6549893745770987
5.242842411833206e-6,1.1304438695765127,-1.2087541055565947,1.6549893745770825
1.9563934479701535e-5,1.13044386957646,-1.2087541055565723,1.6549893745770303
4.535754959257595e-5,1.1304438695763752,-1.2087541055565343,1.6549893745769444
0.00011008469481198643,1.1304438695762073,-1.2087541055564481,1.654989374576767
0.00020849904128269136,1.1304438695760382,-1.2087541055563342,1.6549893745765683
0.00030849904128269135,1.1304438695759202,-1.2087541055562279,1.65498937457641
0.00040849904128269134,1.1304438695758177,-1.2087541055561242,1.654989374576264
0.0005084990412826914,1.130443869575712,-1.2087541055560214,1.654989374576117
0.0006084990412826914,1.130443869575599,-1.208754105555922,1.6549893745759672
0.0007084990412826915,1.1304438695754846,-1.208754105555831,1.6549893745758226
0.0008084990412826915,1.130443869575377,-1.208754105555752,1.6549893745756914
0.0009084990412826916,1.1304438695752848,-1.208754105555688,1.6549893745755817
0.0010084990412826916,1.1304438695752124,-1.20875410555564,1.654989374575497
0.0011084990412826917,1.1304438695751606,-1.2087541055556068,1.6549893745754376
0.0012084990412826917,1.1304438695751275,-1.2087541055555864,1.6549893745754
0.0013084990412826918,1.1304438695751093,-1.208754105555575,1.6549893745753792
0.0014084990412826918,1.1304438695751013,-1.2087541055555697,1.6549893745753699
0.0015084990412826918,1.1304438695750987,-1.2087541055555666,1.6549893745753659
0.0016084990412826919,1.130443869575098,-1.2087541055555637,1.6549893745753634
0.001708499041282692,1.1304438695750973,-1.2087541055555597,1.6549893745753599
0.001808499041282692,1.1304438695750956,-1.2087541055555542,1.6549893745753546
0.001908499041282692,1.1304438695750927,-1.2087541055555475,1.6549893745753477
0.002008499041282692,1.1304438695750887,-1.2087541055555402,1.6549893745753397
0.002108499041282692,1.1304438695750851,-1.2087541055555329,1.654989374575332
0.0022084990412826917,1.1304438695750825,-1.2087541055555262,1.6549893745753252
0.0023084990412826916,1.1304438695750807,-1.2087541055555209,1.6549893745753201
0.0024084990412826914,1.1304438695750805,-1.2087541055555173,1.6549893745753173
0.002508499041282691,1.1304438695750814,-1.208754105555515,1.6549893745753164
0.002608499041282691,1.130443869575083,-1.2087541055555142,1.6549893745753168
0.002708499041282691,1.1304438695750847,-1.208754105555514,1.654989374575318
0.0028084990412826907,1.130443869575086,-1.2087541055555147,1.6549893745753192
0.0029084990412826905,1.1304438695750885,-1.2087541055555155,1.6549893745753217
0.0030084990412826904,1.1304438695750905,-1.208754105555517,1.6549893745753241
0.00310849904128269,1.130443869575092,-1.2087541055555187,1.6549893745753264
0.00320849904128269,1.1304438695750938,-1.20875410555552,1.6549893745753284
0.00330849904128269,1.1304438695750956,-1.2087541055555213,1.6549893745753308
0.0034084990412826897,1.1304438695750973,-1.2087541055555229,1.654989374575333
0.0035084990412826895,1.1304438695750987,-1.2087541055555249,1.6549893745753352
0.0036084990412826893,1.1304438695751,-1.2087541055555269,1.6549893745753377
0.003708499041282689,1.130443869575102,-1.2087541055555293,1.654989374575341
0.003808499041282689,1.1304438695751033,-1.208754105555532,1.6549893745753437
0.003908499041282689,1.1304438695751047,-1.2087541055555346,1.6549893745753466
0.0040084990412826895,1.1304438695751065,-1.2087541055555373,1.65498937457535
0.00410849904128269,1.1304438695751073,-1.2087541055555402,1.6549893745753526
0.00420849904128269,1.130443869575108,-1.2087541055555433,1.6549893745753552
0.00430849904128269,1.130443869575109,-1.2087541055555462,1.6549893745753579
0.0044084990412826906,1.1304438695751096,-1.2087541055555493,1.6549893745753606
