Time,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.41083134220897266,0.045385845302545774
1.0e-6,0.41083134220897366,0.045385845302551624
3.5359213361091688e-6,0.4108313422089784,0.04538584530256322
1.0082836620930632e-5,0.41083134220900347,0.04538584530257993
2.3158343894681633e-5,0.41083134220903417,0.045385845302551804
4.786065732330155e-5,0.41083134220900536,0.0453858453025589
8.321642347102333e-5,0.4108313422090464,0.04538584530254935
0.00013669259182424217,0.41083134220910666,0.0453858453025669
0.00021985478906091525,0.4108313422092162,0.0453858453025789
0.00031985478906091524,0.4108313422093224,0.045385845302593465
0.00041985478906091524,0.41083134220933715,0.045385845302622456
0.0005198547890609153,0.4108313422092728,0.045385845302666226
0.0006198547890609153,0.4108313422092132,0.04538584530274076
0.0007198547890609154,0.4108313422092104,0.04538584530284775
0.0008198547890609154,0.4108313422092474,0.04538584530297424
0.0009198547890609155,0.41083134220925743,0.045385845303082456
0.0010198547890609155,0.4108313422092003,0.045385845303152865
0.0011198547890609156,0.4108313422090981,0.045385845303188115
0.0012198547890609156,0.4108313422090222,0.04538584530322662
0.0013198547890609156,0.41083134220900885,0.04538584530329334
0.0014198547890609157,0.41083134220904277,0.04538584530338361
0.0015198547890609157,0.41083134220906553,0.04538584530345146
0.0016198547890609158,0.4108313422090285,0.04538584530345952
0.0017198547890609158,0.41083134220895084,0.04538584530342114
0.0018198547890609159,0.410831342208884,0.04538584530337961
0.001919854789060916,0.41083134220886636,0.04538584530338636
0.0020198547890609157,0.41083134220888795,0.04538584530343965
0.0021198547890609156,0.41083134220890677,0.04538584530349317
0.0022198547890609154,0.4108313422088856,0.045385845303490664
0.0023198547890609152,0.41083134220882433,0.04538584530342264
0.002419854789060915,0.4108313422087645,0.04538584530334971
0.002519854789060915,0.4108313422087336,0.0453858453033291
0.0026198547890609147,0.41083134220873513,0.04538584530337309
0.0027198547890609145,0.41083134220873413,0.04538584530343172
0.0028198547890609144,0.4108313422087143,0.04538584530343747
0.002919854789060914,0.41083134220867057,0.04538584530337242
0.003019854789060914,0.4108313422086251,0.045385845303284884
0.003119854789060914,0.4108313422085983,0.04538584530324618
