Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-1-1_i_mag,generator-3-1_i_mag
0.0,0.8156008973752513,-0.04908232778301731,0.3165848622230655,-0.011280329203245664,0.3167857648565209,0.8170764338174947
1.0e-6,0.8156008973752513,-0.04908232778301731,0.3165848622230655,-0.011280329203245664,0.3167857648565209,0.8170764338174947
3.5509065482105383e-6,0.8156008973752513,-0.04908232778301731,0.3165848622230655,-0.011280329203245665,0.3167857648565209,0.8170764338174947
9.058360256220192e-6,0.8156008973752513,-0.04908232778301731,0.3165848622230655,-0.011280329203245665,0.3167857648565209,0.8170764338174947
1.862282250010627e-5,0.8156008973752513,-0.04908232778301732,0.3165848622230655,-0.011280329203245667,0.3167857648565209,0.8170764338174947
3.845969398578154e-5,0.8156008973752513,-0.04908232778301733,0.3165848622230655,-0.011280329203245672,0.3167857648565209,0.8170764338174947
6.176830008677431e-5,0.8156008973752513,-0.04908232778301733,0.3165848622230654,-0.011280329203245676,0.3167857648565208,0.8170764338174947
0.00010470039472325928,0.8156008973752514,-0.04908232778301734,0.3165848622230654,-0.011280329203245674,0.3167857648565208,0.8170764338174948
0.000162583810018116,0.8156008973752514,-0.04908232778301735,0.3165848622230654,-0.011280329203245664,0.3167857648565208,0.8170764338174948
0.00026046969088518694,0.8156008973752514,-0.04908232778301726,0.3165848622230654,-0.01128032920324561,0.3167857648565208,0.8170764338174948
0.00036046969088518693,0.8156008973752515,-0.049082327783017174,0.3165848622230654,-0.011280329203245546,0.3167857648565208,0.8170764338174948
0.0004604696908851869,0.8156008973752515,-0.04908232778301705,0.3165848622230654,-0.011280329203245497,0.3167857648565208,0.8170764338174948
0.0005604696908851869,0.8156008973752514,-0.0490823277830169,0.31658486222306537,-0.011280329203245476,0.31678576485652077,0.8170764338174948
0.000660469690885187,0.8156008973752513,-0.049082327783016744,0.3165848622230654,-0.011280329203245454,0.3167857648565208,0.8170764338174946
0.000760469690885187,0.8156008973752513,-0.04908232778301665,0.31658486222306537,-0.011280329203245454,0.31678576485652077,0.8170764338174946
0.000860469690885187,0.8156008973752518,-0.04908232778301654,0.3165848622230653,-0.011280329203245438,0.3167857648565207,0.8170764338174952
0.0009604696908851871,0.8156008973752518,-0.04908232778301646,0.31658486222306526,-0.011280329203245435,0.31678576485652066,0.8170764338174952
0.001060469690885187,0.8156008973752518,-0.04908232778301643,0.31658486222306526,-0.011280329203245475,0.31678576485652066,0.8170764338174952
0.001160469690885187,0.8156008973752518,-0.04908232778301646,0.31658486222306526,-0.011280329203245464,0.31678576485652066,0.8170764338174952
0.0012604696908851871,0.8156008973752518,-0.049082327783016425,0.3165848622230653,-0.011280329203245367,0.3167857648565207,0.8170764338174952
0.0013604696908851872,0.8156008973752518,-0.049082327783016334,0.3165848622230653,-0.011280329203245256,0.3167857648565207,0.8170764338174952
0.0014604696908851872,0.8156008973752518,-0.049082327783016244,0.31658486222306537,-0.01128032920324512,0.31678576485652077,0.8170764338174952
0.0015604696908851873,0.8156008973752517,-0.04908232778301619,0.31658486222306537,-0.011280329203245001,0.3167857648565207,0.817076433817495
