Time,BUS 1-BUS 2-i_1_P,BUS 1-BUS 2-i_1_Q,BUS 1-BUS 2-i_1_static_P,BUS 1-BUS 2-i_1_static_Q
0.0,0.25088264990341713,0.04040449358462274,0.25088264990341713,0.04040449358462274
1.0e-6,0.25088264990341747,0.040404493584624133,0.25088264990341747,0.040404493584624133
2.278818474447208e-6,0.25088264990341724,0.040404493584622864,0.25088264990341724,0.040404493584622864
4.257081252931829e-6,0.2508826499034174,0.040404493584624175,0.2508826499034174,0.040404493584624175
7.3176446019378395e-6,0.25088264990341724,0.040404493584622926,0.25088264990341724,0.040404493584622926
1.2044300996549356e-5,0.2508826499034172,0.04040449358462278,0.2508826499034172,0.04040449358462278
2.4792808361119388e-5,0.2508826499034174,0.04040449358462407,0.2508826499034174,0.04040449358462407
4.1358314250272945e-5,0.25088264990341735,0.04040449358462406,0.25088264990341735,0.04040449358462406
6.651809222432818e-5,0.2508826499034176,0.04040449358462346,0.2508826499034176,0.04040449358462346
0.00010289235469742715,0.2508826499034177,0.040404493584623224,0.2508826499034177,0.040404493584623224
0.00016267351702474355,0.25088264990341763,0.04040449358462317,0.25088264990341763,0.04040449358462317
0.0002615407580700586,0.2508826499034177,0.04040449358462342,0.2508826499034177,0.04040449358462342
0.0003615407580700586,0.2508826499034168,0.04040449358462188,0.2508826499034168,0.04040449358462188
0.0004615407580700586,0.25088264990341713,0.04040449358462381,0.25088264990341713,0.04040449358462381
0.0005615407580700586,0.2508826499034174,0.040404493584624286,0.2508826499034174,0.040404493584624286
0.0006615407580700586,0.25088264990341724,0.04040449358462411,0.25088264990341724,0.04040449358462411
0.0007615407580700587,0.250882649903417,0.04040449358462282,0.250882649903417,0.04040449358462282
0.0008615407580700587,0.2508826499034172,0.04040449358462393,0.2508826499034172,0.04040449358462393
0.0009615407580700588,0.250882649903417,0.040404493584623676,0.250882649903417,0.040404493584623676
0.0010615407580700587,0.2508826499034175,0.04040449358462495,0.2508826499034175,0.04040449358462495
0.0011615407580700587,0.25088264990341747,0.04040449358462411,0.25088264990341747,0.04040449358462411
0.0012615407580700588,0.2508826499034172,0.04040449358462596,0.2508826499034172,0.04040449358462596
0.0013615407580700588,0.2508826499034169,0.040404493584623724,0.2508826499034169,0.040404493584623724
0.0014615407580700589,0.25088264990341685,0.040404493584623835,0.25088264990341685,0.040404493584623835
0.001561540758070059,0.2508826499034163,0.040404493584623453,0.2508826499034163,0.040404493584623453
0.001661540758070059,0.2508826499034165,0.040404493584623245,0.2508826499034165,0.040404493584623245
0.001761540758070059,0.2508826499034166,0.040404493584623995,0.2508826499034166,0.040404493584623995
0.001861540758070059,0.25088264990341647,0.04040449358462509,0.25088264990341647,0.04040449358462509
0.001961540758070059,0.2508826499034164,0.0404044935846251,0.2508826499034164,0.0404044935846251
0.0020615407580700587,0.2508826499034167,0.0404044935846243,0.2508826499034167,0.0404044935846243
0.0021615407580700585,0.2508826499034162,0.040404493584624945,0.2508826499034162,0.040404493584624945
0.0022615407580700584,0.2508826499034158,0.04040449358462348,0.2508826499034158,0.04040449358462348
0.002361540758070058,0.25088264990341597,0.04040449358462352,0.25088264990341597,0.04040449358462352
