Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang,Bus-1010110201-Mag,Bus-1010110201-Ang,Bus-1010110202-Mag,Bus-1010110202-Ang
0.0,1.05,0.0,1.04,-0.06580950977492508,1.0505240073977151,-0.022153024769244675,1.047189494342114,-0.04403593311875527
1.0e-6,1.05,5.34954380620945e-16,1.039999999999998,-0.06580950977492472,1.0505240073977182,-0.022153024769238788,1.047189494342111,-0.04403593311874963
3.933395966348354e-6,1.0500000000000005,2.7278798654295313e-15,1.039999999999993,-0.06580950977492434,1.050524007397727,-0.022153024769221527,1.0471894943421014,-0.04403593311873308
9.029932469567121e-6,1.0499999999999998,8.259781045544272e-15,1.0399999999999863,-0.06580950977492525,1.0505240073977429,-0.022153024769191586,1.047189494342085,-0.04403593311870435
2.0638601175132487e-5,1.0499999999999903,2.1743604202758308e-14,1.0399999999999825,-0.06580950977492687,1.0505240073977784,-0.022153024769123675,1.047189494342048,-0.04403593311863899
3.7590859433090284e-5,1.0499999999999738,2.7838035999659927e-14,1.0399999999999832,-0.06580950977491296,1.0505240073978293,-0.022153024769025705,1.0471894943419964,-0.04403593311854424
7.314332165628302e-5,1.0499999999999758,5.605506916861019e-14,1.0399999999999705,-0.06580950977488835,1.0505240073979245,-0.022153024768828432,1.0471894943419018,-0.04403593311835159
0.00011517825012380547,1.0499999999999807,1.1437562516759693e-13,1.0399999999999823,-0.06580950977483305,1.0505240073980042,-0.02215302476861699,1.0471894943418267,-0.0440359331181427
0.0001769829399508987,1.0500000000000091,2.6695743943884284e-13,1.0400000000000158,-0.06580950977470468,1.0505240073980298,-0.02215302476836321,1.0471894943418123,-0.04403593311789275
0.0002769829399508987,1.0500000000000602,5.984901997472001e-13,1.040000000000075,-0.06580950977440451,1.0505240073978477,-0.0221530247681089,1.0471894943420228,-0.04403593311766908
0.0003769829399508987,1.0500000000000895,8.665992527274591e-13,1.0400000000001124,-0.06580950977413659,1.050524007397569,-0.022153024768021817,1.0471894943423359,-0.04403593311764514
0.00047698293995089867,1.0500000000001015,9.467724723895654e-13,1.0400000000001257,-0.06580950977402542,1.0505240073974627,-0.022153024768068682,1.0471894943424709,-0.0440359331177235
0.0005769829399508987,1.050000000000111,8.629258984755652e-13,1.040000000000125,-0.06580950977407304,1.0505240073976294,-0.022153024768232013,1.0471894943423117,-0.04403593311781593
0.0006769829399508987,1.050000000000127,7.149389317306173e-13,1.0400000000001166,-0.06580950977420594,1.0505240073979103,-0.022153024768473098,1.0471894943420128,-0.044035933117910896
0.0007769829399508988,1.0500000000001433,5.719903589833069e-13,1.0400000000000986,-0.06580950977435551,1.0505240073980382,-0.022153024768711033,1.0471894943418447,-0.0440359331180614
0.0008769829399508988,1.0500000000001433,4.3884823241712845e-13,1.0400000000000682,-0.06580950977449349,1.0505240073978894,-0.022153024768871415,1.0471894943419413,-0.04403593311830583
0.0009769829399508987,1.0500000000001175,2.9165495222141666e-13,1.040000000000029,-0.06580950977462266,1.0505240073975934,-0.022153024768957415,1.0471894943421796,-0.04403593311859865
0.0010769829399508988,1.0500000000000698,1.2793598612701416e-13,1.0399999999999887,-0.06580950977474444,1.0505240073974036,-0.0221530247690524,1.047189494342306,-0.044035933118825706
0.0011769829399508988,1.0500000000000163,-2.4111713839114344e-14,1.0399999999999512,-0.06580950977485316,1.0505240073974587,-0.02215302476923132,1.0471894943421782,-0.04403593311890043
0.0012769829399508989,1.0499999999999754,-1.3220429511815796e-13,1.0399999999999179,-0.06580950977493936,1.0505240073976623,-0.02215302476946542,1.0471894943418947,-0.0440359331188512
0.001376982939950899,1.0499999999999514,-1.8771858645188555e-13,1.039999999999888,-0.06580950977499833,1.0505240073977864,-0.02215302476962746,1.0471894943416913,-0.04403593311880522
0.001476982939950899,1.049999999999933,-2.0746020892454672e-13,1.039999999999862,-0.06580950977502982,1.0505240073976936,-0.022153024769608447,1.047189494341721,-0.04403593311887054
0.001576982939950899,1.0499999999999021,-2.1404245324866804e-13,1.0399999999998415,-0.06580950977503598,1.0505240073974587,-0.022153024769435783,1.0471894943419189,-0.04403593311902448
0.001676982939950899,1.0499999999998562,-2.160037776299386e-13,1.0399999999998297,-0.06580950977502135,1.0505240073972864,-0.022153024769267123,1.047189494342078,-0.04403593311912468
0.001776982939950899,1.049999999999814,-2.0429874522256635e-13,1.039999999999831,-0.06580950977499056,1.050524007397312,-0.022153024769250348,1.0471894943420497,-0.04403593311904492
0.0018769829399508991,1.0499999999997967,-1.6903284518591235e-13,1.0399999999998413,-0.0658095097749514,1.0505240073974862,-0.022153024769379314,1.0471894943418734,-0.04403593311880948
0.001976982939950899,1.0499999999998098,-1.1313352510843824e-13,1.0399999999998562,-0.06580950977491026,1.0505240073976347,-0.022153024769492324,1.0471894943417237,-0.0440359331185895
0.002076982939950899,1.0499999999998364,-5.337869527177042e-14,1.0399999999998717,-0.06580950977487271,1.0505240073976312,-0.02215302476942606,1.0471894943417395,-0.04403593311855108
0.002176982939950899,1.0499999999998497,-5.519369319380676e-15,1.0399999999998855,-0.06580950977483997,1.050524007397505,-0.022153024769182655,1.0471894943418991,-0.044035933118696184
0.0022769829399508987,1.0499999999998397,2.6280199719431738e-14,1.0399999999999017,-0.06580950977481062,1.0505240073973947,-0.022153024768942604,1.0471894943420579,-0.04403593311885307
0.0023769829399508985,1.0499999999998222,4.943702158106782e-14,1.039999999999923,-0.0658095097747851,1.050524007397407,-0.022153024768900638,1.0471894943420923,-0.04403593311883587
