Time,Bus-101-Mag,Bus-101-Ang,Bus-102-Mag,Bus-102-Ang
0.0,1.05,0.0,1.04,-0.03622276633337057
1.0e-6,1.0499999999998204,4.084039225389505e-12,1.0399999999995047,-0.0362227663292448
3.929391236597586e-6,1.0499999999993084,1.607349816757921e-11,1.0399999999980634,-0.03622276631728736
9.812647081309393e-6,1.0499999999982774,4.025437767735988e-11,1.0399999999952787,-0.03622276629383512
2.0570763478930052e-5,1.0499999999959888,8.461268256167681e-11,1.0399999999909475,-0.036222766252668764
3.607719185211857e-5,1.0499999999909257,1.4761433668873551e-10,1.039999999987156,-0.036222766195983296
5.2389483489666613e-5,1.049999999983577,2.104531814652596e-10,1.0399999999858092,-0.036222766137638036
7.391559049825666e-5,1.049999999973965,2.8590140063716714e-10,1.0399999999846234,-0.03622276606120613
0.0001125991343413197,1.0499999999656058,4.0695220224494833e-10,1.0399999999761262,-0.03622276593453994
0.00014427994135961112,1.0499999999612355,4.987371913443083e-10,1.0399999999698692,-0.03622276584809928
0.00018883668757933186,1.0499999999522047,6.061566541700286e-10,1.039999999967292,-0.036222765742555646
0.00025741319951887366,1.049999999949018,7.259546056463809e-10,1.0399999999587926,-0.0362227656231284
0.00032687467290070044,1.0499999999466028,7.947887372781783e-10,1.0399999999545606,-0.03622276555408918
0.00041119087054878396,1.0499999999488985,8.147795638664044e-10,1.039999999946393,-0.03622276553468197
0.0005105208685878659,1.0499999999512148,7.625850872449257e-10,1.039999999933291,-0.036222765582881414
0.0006105208685878659,1.0499999999489564,6.525779991074212e-10,1.03999999991478,-0.036222765687400155
0.000710520868587866,1.0499999999404153,5.102361486698498e-10,1.0399999998896403,-0.036222765823439765
0.000810520868587866,1.049999999924853,3.574271731423342e-10,1.0399999998589151,-0.036222765968557655
0.0009105208685878661,1.0499999999027758,2.118674780004479e-10,1.0399999998251974,-0.036222766105699716
0.0010105208685878661,1.0499999998763636,8.61057188728453e-11,1.0399999997912066,-0.036222766223431103
0.0011105208685878662,1.049999999848595,-1.2747114389993822e-11,1.0399999997595841,-0.03622276631503947
0.0012105208685878662,1.049999999822343,-8.202555054232961e-11,1.0399999997328768,-0.03622276637797806
0.0013105208685878663,1.0499999998000933,-1.223760403749245e-10,1.039999999713065,-0.03622276641318015
0.0014105208685878663,1.0499999997837355,-1.3697171746139522e-10,1.039999999701206,-0.0362227664240058
0.0015105208685878664,1.0499999997742597,-1.3073386679195988e-10,1.0399999996974736,-0.036222766415294747
0.0016105208685878664,1.049999999771675,-1.0945918869608471e-10,1.0399999997012623,-0.03622276639267265
0.0017105208685878664,1.0499999997751803,-7.908164608869418e-11,1.0399999997112783,-0.036222766361901866
0.0018105208685878665,1.0499999997833969,-4.510296471694414e-11,1.0399999997257383,-0.036222766328265654
0.0019105208685878665,1.0499999997945997,-1.2129865627096178e-11,1.0399999997426563,-0.03622276629611701
0.0020105208685878666,1.0499999998069838,1.6440462482686043e-11,1.0399999997601035,-0.03622276626862993
0.0021105208685878664,1.0499999998189034,3.853111127264319e-11,1.0399999997764033,-0.03622276624771559
0.0022105208685878662,1.049999999829043,5.330822873577553e-11,1.0399999997902756,-0.03622276623409224
0.002310520868587866,1.049999999836501,6.098011599366452e-11,1.0399999998009184,-0.036222766227488726
0.002410520868587866,1.0499999998408212,6.251630853089956e-11,1.0399999998080085,-0.036222766226927675
0.0025105208685878657,1.0499999998419638,5.934297201641229e-11,1.0399999998116447,-0.0362227662310217
0.0026105208685878655,1.049999999840242,5.3056043370804905e-11,1.0399999998122589,-0.03622276623823639
0.0027105208685878654,1.049999999836221,4.519289169358664e-11,1.039999999810513,-0.03622276624710721
0.002810520868587865,1.04999999983062,3.70766708620273e-11,1.0399999998071823,-0.03622276625638505
0.002910520868587865,1.0499999998242093,2.972235616153336e-11,1.0399999998030576,-0.03622276626511769
0.003010520868587865,1.0499999998177199,2.3803959284719498e-11,1.039999999798856,-0.03622276627267481
0.0031105208685878647,1.0499999998117748,1.9669501246954928e-11,1.0399999997951646,-0.03622276627873251
0.0032105208685878645,1.0499999998068403,1.738326161801612e-11,1.0399999997923972,-0.03622276628322858
0.0033105208685878643,1.0499999998032057,1.678913585886644e-11,1.0399999997907852,-0.03622276628630143
0.003410520868587864,1.0499999998009792,1.7580422078138993e-11,1.0399999997903844,-0.036222766288225135
0.003510520868587864,1.0499999998001126,1.9368530117768933e-11,1.0399999997910996,-0.03622276628934375
0.003610520868587864,1.0499999998004332,2.174474964283348e-11,1.0399999997927218,-0.03622276629001353
0.0037105208685878637,1.0499999998016856,2.4329914560189866e-11,1.0399999997949736,-0.03622276629055794
0.0038105208685878635,1.049999999803572,2.6812289318945867e-11,1.0399999997975489,-0.036222766291236705
0.003910520868587864,1.0499999998057958,2.896481363647686e-11,1.0399999998001523,-0.036222766292229855
0.004010520868587864,1.0499999998080898,3.0649949349646054e-11,1.0399999998025247,-0.036222766293632525
0.004110520868587864,1.0499999998102352,3.1814173913539254e-11,1.0399999998044689,-0.03622276629546489
0.0042105208685878645,1.04999999981208,3.2474555424297375e-11,1.039999999805852,-0.03622276629768745
0.004310520868587865,1.0499999998135352,3.2695658185797356e-11,1.0399999998066092,-0.03622276630021604
0.004410520868587865,1.0499999998145726,3.257357135328475e-11,1.039999999806738,-0.03622276630294469
0.004510520868587865,1.0499999998152145,3.221479612066395e-11,1.039999999806283,-0.03622276630576039
0.004610520868587866,1.04999999981552,3.172029512504783e-11,1.0399999998053227,-0.03622276630855922
