Time,generator-102-1_ir_cnv,generator-102-1_ii_cnv,generator-1-1_i_mag,generator-102-1_i_mag
0.0,0.5426715008568861,0.034487592163230364,0.5437662658307176,0.5437662658307176
1.0e-6,0.5426715008568861,0.034487592163231315,0.5437662658307176,0.5437662658307176
4.642593500032597e-6,0.5426715008568862,0.03448759216323472,0.543766265830718,0.543766265830718
1.5073286415233879e-5,0.5426715008568869,0.03448759216324376,0.5437662658307192,0.5437662658307192
3.963109104718556e-5,0.5426715008568896,0.03448759216325777,0.5437662658307229,0.5437662658307229
8.733919277766186e-5,0.5426715008569021,0.03448759216319369,0.5437662658307312,0.5437662658307312
0.000161770214619332,0.5426715008569368,0.03448759216236466,0.5437662658307133,0.5437662658307133
0.000261770214619332,0.5426715008568664,0.03448759215810496,0.5437662658303729,0.5437662658303729
0.000361770214619332,0.5426715008560957,0.034487592148194926,0.5437662658289751,0.5437662658289751
0.000461770214619332,0.5426715008536187,0.034487592131823334,0.5437662658254648,0.5437662658254648
0.000561770214619332,0.5426715008483013,0.03448759210990212,0.5437662658187679,0.5437662658187679
0.0006617702146193321,0.5426715008392708,0.03448759208461024,0.5437662658081515,0.5437662658081515
0.0007617702146193321,0.5426715008262436,0.034487592058622236,0.5437662657935022,0.5437662657935022
0.0008617702146193322,0.5426715008096875,0.03448759203435212,0.5437662657754401,0.5437662657754401
0.0009617702146193322,0.5426715007907955,0.03448759201343302,0.5437662657552594,0.5437662657552594
0.0010617702146193321,0.5426715007712892,0.03448759199651555,0.5437662657347194,0.5437662657347194
0.0011617702146193322,0.5426715007531264,0.0344875919833616,0.5437662657157589,0.5437662657157589
0.0012617702146193322,0.5426715007381862,0.03448759197313717,0.5437662657002003,0.5437662657002003
0.0013617702146193323,0.5426715007279962,0.034487591964781135,0.5437662656895008,0.5437662656895008
0.0014617702146193323,0.5426715007235505,0.03448759195733906,0.5437662656845921,0.5437662656845921
0.0015617702146193324,0.5426715007252315,0.03448759195018617,0.543766265685816,0.543766265685816
0.0016617702146193324,0.5426715007328291,0.03448759194311035,0.5437662656929496,0.5437662656929496
